cascade_id,start_ms,end_ms,width_ms,n_events,total_size,direction,bar60_before_tie,bar60_before_path,bar60_before_internal_bp,bar60_after_shift_tie,bar60_after_shift_path,bar60_after_shift_internal_bp,trade_before_tie,trade_before_path,trade_before_internal_bp,trade_after_shift_tie,trade_after_shift_path,trade_after_shift_internal_bp
binance_cm_real_000176,1688035910234,1688035910234,0,1,307350.0,short,1,time_resolution,0.0,0,,5.733329,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000177,1688038818932,1688038818932,0,1,519693.4,long,1,time_resolution,0.0,0,,1.30804,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000178,1688044450383,1688044463085,12702,2,92150.8,short,1,time_resolution,0.0,0,,13.391417,0,,4.102537,0,,4.102537
binance_cm_real_000179,1688044557078,1688044688108,131030,8,8007134.9,short,0,,27.788263,0,,17.34326,0,,23.573556,0,,23.573556
binance_cm_real_000180,1688045213283,1688045213283,0,1,184035.6,long,1,time_resolution,0.0,0,,-1.010503,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000181,1688047008792,1688047008792,0,1,429101.4,long,1,time_resolution,0.0,0,,-5.511762,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000182,1688047081108,1688047123815,42707,11,19700508.1,long,1,time_resolution,0.0,0,,-32.030645,0,,-50.628029,0,,-50.628029
binance_cm_real_000183,1688048546641,1688048546641,0,1,643351.8,short,1,time_resolution,0.0,0,,2.579348,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000184,1688050093727,1688050099810,6083,2,1555327.5,long,1,time_resolution,0.0,0,,-5.999449,0,,-8.032919,0,,-8.032919
binance_cm_real_000185,1688050251669,1688050303395,51726,2,18498963.8,long,0,,-14.847348,0,,-27.269301,0,,-15.429515,0,,-15.429515
binance_cm_real_000186,1688050447908,1688050495233,47325,2,2098587.7,long,1,time_resolution,0.0,0,,-9.664408,0,,-9.04061,0,,-9.04061
binance_cm_real_000187,1688054894470,1688054894470,0,1,1558769.1,short,1,time_resolution,0.0,0,,2.815159,1,time_resolution,0.0,0,,-0.098154
binance_cm_real_000188,1688058479304,1688058494405,15101,2,275277.1,short,1,time_resolution,0.0,0,,0.098132,0,,11.219747,0,,11.219747
binance_cm_real_000189,1688058658021,1688058658021,0,1,2317050.0,long,1,time_resolution,0.0,0,,-24.996892,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000190,1688059056549,1688059056549,0,1,61213.0,short,1,time_resolution,0.0,0,,4.515781,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000191,1688069678936,1688069678936,0,1,1584793.6,long,1,time_resolution,0.0,0,,-8.06412,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000192,1688070205483,1688070288883,83400,8,53213671.9,long,0,,-22.339835,0,,-51.874411,0,,-37.034718,0,,-37.034718
binance_cm_real_000193,1688091193893,1688091193893,0,1,30481.9,short,1,time_resolution,0.0,0,,8.004777,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000194,1688092182796,1688092182796,0,1,152797.5,short,1,time_resolution,0.0,0,,11.598495,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000195,1688092358076,1688092378142,20066,2,428071.7,short,1,time_resolution,0.0,0,,12.179231,0,,2.911151,0,,2.911151
binance_cm_real_000196,1688092709380,1688092733631,24251,4,2724793.7,short,1,time_resolution,0.0,0,,39.552436,0,,39.363648,0,,39.363648
binance_cm_real_000197,1688095825673,1688095826846,1173,2,277545.6,short,1,time_resolution,0.0,0,,8.356881,1,price_tick,0.0,1,price_tick,0.0
binance_cm_real_000198,1688095913912,1688095940612,26700,2,215879.0,short,0,,19.623897,0,,25.667018,0,,1.491608,0,,1.491608
binance_cm_real_000199,1688099671121,1688099811556,140435,11,14647088.7,short,0,,43.062714,0,,54.8189,0,,44.537722,0,,44.537722
binance_cm_real_000200,1688100018921,1688100258474,239553,20,14582166.0,short,0,,72.859274,0,,67.207513,0,,73.444194,0,,73.444194
binance_cm_real_000201,1688100436648,1688100488094,51446,3,21402003.4,short,0,,19.232803,0,,13.014197,0,,19.500543,0,,19.468522
binance_cm_real_000202,1688101131888,1688101189438,57550,5,7473309.6,long,0,,-10.63611,0,,-82.903819,0,,-79.840961,0,,-80.612993
binance_cm_real_000203,1688103120226,1688103138052,17826,2,5085160.8,long,1,time_resolution,0.0,0,,-15.055012,0,,-3.76379,0,,-3.76379
binance_cm_real_000204,1688103261509,1688103261509,0,1,1015053.6,long,1,time_resolution,0.0,0,,-6.170173,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_000205,1688104315354,1688104370109,54755,4,3009442.4,long,0,,-15.667969,0,,-37.707146,0,,-27.990783,0,,-27.990783
binance_cm_real_000206,1688106004624,1688106004624,0,1,734920.8,long,1,time_resolution,0.0,0,,6.920483,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000207,1688106959521,1688106959521,0,1,367388.4,long,1,time_resolution,0.0,1,time_resolution,0.0,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000208,1688111526326,1688111526326,0,1,7889843.2,short,1,time_resolution,0.0,0,,-1.36345,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000209,1688115033454,1688115033454,0,1,401338.6,short,1,time_resolution,0.0,0,,13.52219,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000210,1688126268119,1688126322097,53978,4,19295705.1,short,0,,8.325208,0,,15.451845,0,,2.975998,0,,2.975998
binance_cm_real_000211,1688126463095,1688126463095,0,1,216534.5,short,1,time_resolution,0.0,0,,0.032335,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000212,1688126641182,1688126641182,0,1,247524.0,short,1,time_resolution,0.0,0,,3.684753,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000213,1688126714216,1688126831204,116988,8,40708809.4,short,0,,30.501103,0,,32.342801,0,,41.155055,0,,41.155055
binance_cm_real_000214,1688127102202,1688127102202,0,1,216692.0,long,1,time_resolution,0.0,0,,-14.618609,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000215,1688128267374,1688128281584,14210,3,8738029.1,short,1,time_resolution,0.0,0,,14.332415,0,,13.164035,0,,13.164035
binance_cm_real_000216,1688130520907,1688130520907,0,1,834572.7,long,1,time_resolution,0.0,0,,-3.039337,1,time_resolution,0.0,0,,0.16176
binance_cm_real_000217,1688132132823,1688132231229,98406,24,88699659.4,long,0,,-190.596754,0,,-177.615431,0,,-177.365576,0,,-177.365576
binance_cm_real_000218,1688132300577,1688132342904,42327,13,146758493.8,mixed,0,,-127.962956,0,,-89.00345,0,,-89.613652,0,,-89.613652
binance_cm_real_000219,1688132476143,1688132550483,74340,11,13596220.4,mixed,0,,-72.442924,0,,-35.014631,0,,-0.862859,0,,-0.896045
binance_cm_real_000220,1688132731664,1688132905990,174326,38,489361465.4,mixed,0,,-246.988986,0,,-164.318164,0,,-129.575876,0,,-129.575876
binance_cm_real_000221,1688133079426,1688133079426,0,1,3487617.9,short,1,time_resolution,0.0,0,,60.542594,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000222,1688133157405,1688133157405,0,1,119756.0,short,1,time_resolution,0.0,0,,5.756763,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000223,1688133549448,1688133549448,0,1,3850982.4,short,1,time_resolution,0.0,0,,34.45633,1,time_resolution,0.0,0,,-0.033238
binance_cm_real_000224,1688133633381,1688133633381,0,1,120730.8,short,1,time_resolution,0.0,0,,0.730596,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000225,1688133721227,1688133721227,0,1,29974.0,long,1,time_resolution,0.0,0,,14.14446,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000226,1688134077884,1688134077884,0,1,1176080.1,short,1,time_resolution,0.0,0,,32.377967,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000227,1688134470462,1688134484651,14189,2,332950.4,short,1,time_resolution,0.0,0,,13.996426,0,,7.800828,0,,7.800828
binance_cm_real_000228,1688135557203,1688135557203,0,1,601792.0,long,1,time_resolution,0.0,0,,-0.796903,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000229,1688136123207,1688136139132,15925,2,2976195.5,long,1,time_resolution,0.0,0,,-12.094229,0,,-2.627824,0,,-2.627824
binance_cm_real_000230,1688136457230,1688136457230,0,1,30047.8,long,1,time_resolution,0.0,0,,-11.735138,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000231,1688136590928,1688136590928,0,1,539751.6,long,1,time_resolution,0.0,0,,-9.558001,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000232,1688136731409,1688136731409,0,1,5240323.2,short,1,time_resolution,0.0,0,,7.706233,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000233,1688137669889,1688137669889,0,1,90526.5,short,1,time_resolution,0.0,0,,15.366846,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000234,1688138676223,1688138676223,0,1,1413750.6,long,1,time_resolution,0.0,0,,-8.304572,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000235,1688138832748,1688138832748,0,1,6184078.8,long,1,time_resolution,0.0,0,,-0.798855,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000236,1688140493030,1688140493030,0,1,1409337.3,long,1,time_resolution,0.0,0,,-3.467198,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000237,1688141196130,1688141212899,16769,4,12998504.6,long,1,time_resolution,0.0,0,,-12.772414,0,,-8.544641,0,,-8.544641
binance_cm_real_000238,1688141432693,1688141433767,1074,2,568312.8,long,1,time_resolution,0.0,0,,0.400782,1,price_tick,0.0,1,price_tick,0.0
binance_cm_real_000239,1688142142554,1688142142554,0,1,2824314.6,short,1,time_resolution,0.0,0,,4.194896,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000240,1688142697237,1688142733069,35832,2,452201.9,short,0,,7.536596,0,,12.151515,0,,1.227348,0,,1.227348
binance_cm_real_000241,1688142873157,1688142891342,18185,2,2507376.1,short,1,time_resolution,0.0,0,,15.877962,0,,3.840564,0,,3.840564
binance_cm_real_000242,1688143143689,1688143143689,0,1,877893.8,short,1,time_resolution,0.0,0,,-0.561941,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000243,1688143328192,1688143342417,14225,5,4277117.7,short,1,time_resolution,0.0,0,,47.539288,0,,12.530254,0,,12.530254
binance_cm_real_000244,1688143833569,1688143833569,0,1,7612250.0,short,1,time_resolution,0.0,0,,25.426436,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000245,1688143912190,1688143912190,0,1,304774.0,short,1,time_resolution,0.0,0,,13.502282,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_000246,1688145012782,1688145012782,0,1,60754.0,long,1,time_resolution,0.0,0,,7.63306,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000247,1688145407441,1688145411224,3783,2,13409042.1,short,1,time_resolution,0.0,0,,12.357982,0,,0.720261,0,,0.687521
binance_cm_real_000248,1688145550466,1688145634011,83545,7,32627021.7,short,0,,17.74193,0,,24.256034,0,,30.099689,0,,30.099689
binance_cm_real_000249,1688145755544,1688145775457,19913,4,11481982.5,short,1,time_resolution,0.0,0,,18.112513,0,,6.77626,0,,6.77626
binance_cm_real_000250,1688146148149,1688146148149,0,1,488814.4,long,1,time_resolution,0.0,0,,-4.319626,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000251,1688146266468,1688146273980,7512,2,183150.9,long,1,time_resolution,0.0,0,,-3.307171,0,,-1.670614,0,,-1.670614
binance_cm_real_000252,1688146338626,1688146338626,0,1,91430.4,long,1,time_resolution,0.0,0,,-10.612651,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000253,1688146874427,1688146874427,0,1,61247.4,short,1,time_resolution,0.0,0,,17.783648,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000254,1688147909291,1688147916477,7186,3,2314067.1,long,1,time_resolution,0.0,0,,-17.803279,0,,-6.993007,0,,-6.993007
binance_cm_real_000255,1688148581191,1688148605393,24202,4,9737958.3,long,0,,-22.26095,0,,-9.601473,0,,-14.746786,0,,-14.746786
binance_cm_real_000256,1688150265369,1688150275401,10032,3,1453915.5,long,1,time_resolution,0.0,0,,-9.491825,0,,-13.063788,0,,-13.063788
binance_cm_real_000257,1688184988313,1688185018995,30682,2,2760196.6,long,1,time_resolution,0.0,0,,-11.630972,0,,-7.383723,0,,-7.383723
binance_cm_real_000258,1688185379036,1688185379036,0,1,151575.0,long,1,time_resolution,0.0,0,,-4.187591,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_000259,1688207380866,1688207380866,0,1,91379.7,short,1,time_resolution,0.0,0,,5.023674,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000260,1688211858847,1688211858847,0,1,12146840.6,short,1,time_resolution,0.0,0,,8.295408,1,time_resolution,0.0,0,,-0.032766
binance_cm_real_000261,1688212054565,1688212127807,73242,5,28416233.1,short,0,,6.519802,0,,21.918329,0,,15.421235,0,,15.421235
binance_cm_real_000262,1688213868538,1688213868538,0,1,61237.8,short,1,time_resolution,0.0,0,,9.253144,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000263,1688223714543,1688223714543,0,1,61313.6,short,1,time_resolution,0.0,0,,15.883028,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000264,1688264328204,1688264342238,14034,2,7006180.0,long,0,,-18.657144,0,,-14.402006,0,,-3.15064,0,,-3.15064
binance_cm_real_000265,1688309144931,1688309144931,0,1,122460.8,short,1,time_resolution,0.0,0,,4.672958,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000266,1688311386211,1688311528716,142505,20,38582687.4,mixed,0,,-82.437746,0,,-45.642202,0,,-49.423934,0,,-50.50621
binance_cm_real_000267,1688314507168,1688314507168,0,1,1558809.9,short,1,time_resolution,0.0,0,,8.446886,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000268,1688314676679,1688314720812,44133,5,9050147.7,short,0,,22.911532,0,,31.617914,0,,11.071412,0,,11.071412
binance_cm_real_000269,1688320581171,1688320581171,0,1,304200.0,long,1,time_resolution,0.0,0,,-13.22569,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_000270,1688320859382,1688320867023,7641,3,5289055.0,long,1,time_resolution,0.0,0,,0.592055,0,,-2.269543,0,,-2.269543
binance_cm_real_000271,1688320979261,1688320979261,0,1,212681.7,long,1,time_resolution,0.0,0,,-8.025154,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000272,1688325307473,1688325307473,0,1,30539.4,short,1,time_resolution,0.0,0,,-1.310311,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000273,1688336689324,1688336734182,44858,2,337017.5,short,0,,2.841401,0,,15.382756,0,,9.566628,0,,9.566628
binance_cm_real_000274,1688336844636,1688336851557,6921,6,71425650.0,short,1,time_resolution,0.0,0,,26.198594,0,,29.159933,0,,29.159933
binance_cm_real_000275,1688337308368,1688337308368,0,1,3354387.8,short,1,time_resolution,0.0,0,,-14.335962,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000276,1688337716632,1688337720216,3584,2,1376314.5,long,0,,-43.217068,0,,-48.456487,0,,-14.040862,0,,-13.975556
binance_cm_real_000277,1688337790312,1688337794160,3848,2,1402039.0,long,1,time_resolution,0.0,0,,-15.794792,0,,-19.487933,0,,-19.487933
binance_cm_real_000278,1688347643062,1688347643062,0,1,245724.8,short,1,time_resolution,0.0,0,,1.27035,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000279,1688347944633,1688347944633,0,1,5529924.0,short,1,time_resolution,0.0,0,,1.660762,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000280,1688348101824,1688348101824,0,1,491876.8,short,1,time_resolution,0.0,0,,-3.12314,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000281,1688351403308,1688351403308,0,1,89784817.4,short,1,time_resolution,0.0,0,,5.853506,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000282,1688357469020,1688357469020,0,1,122679.2,long,1,time_resolution,0.0,0,,13.230487,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000283,1688360341945,1688360341945,0,1,674638.8,long,1,time_resolution,0.0,0,,-2.836112,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000284,1688364848263,1688364848263,0,1,153093.5,long,1,time_resolution,0.0,0,,-7.371504,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000285,1688378666035,1688378667769,1734,2,428127.7,long,1,time_resolution,0.0,0,,-7.612936,0,,-3.889957,0,,-3.889957
binance_cm_real_000286,1688386339034,1688386371986,32952,4,10666261.5,long,1,time_resolution,0.0,0,,-2.583557,0,,-5.199817,0,,-5.199817
binance_cm_real_000287,1688395263856,1688395263856,0,1,522209.4,short,1,time_resolution,0.0,0,,3.060882,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000288,1688395372394,1688395373689,1295,2,1352603.4,short,1,time_resolution,0.0,0,,8.268364,0,,1.333732,0,,1.333732
binance_cm_real_000289,1688395467519,1688395467519,0,1,399727.9,short,1,time_resolution,0.0,0,,1.951708,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000290,1688396505131,1688396519383,14252,5,2065267.5,short,1,time_resolution,0.0,0,,42.632543,0,,15.513185,0,,15.513185
binance_cm_real_000291,1688396630858,1688396729952,99094,8,8746467.1,short,0,,21.975742,0,,19.188259,0,,22.091788,0,,22.091788
binance_cm_real_000292,1688396851646,1688396864789,13143,4,10738177.6,short,1,time_resolution,0.0,0,,0.646833,0,,1.163441,0,,1.163441
binance_cm_real_000293,1688398218478,1688398262150,43672,3,3750130.6,short,0,,18.876402,0,,15.838077,0,,5.77766,0,,5.77766
binance_cm_real_000294,1688398380503,1688398506379,125876,4,97664551.7,short,0,,15.27874,0,,-1.128177,0,,22.01564,0,,22.01564
binance_cm_real_000295,1688399056393,1688399056393,0,1,435075.2,short,1,time_resolution,0.0,0,,-5.661877,1,time_resolution,0.0,0,,-0.032178
binance_cm_real_000296,1688399187861,1688399199101,11240,4,6563091.9,short,1,time_resolution,0.0,0,,-3.66622,0,,4.148804,0,,3.827191
binance_cm_real_000297,1688399346041,1688399353071,7030,3,436203.0,short,1,time_resolution,0.0,0,,0.096458,0,,5.842528,0,,5.810426
binance_cm_real_000298,1688400426025,1688400433052,7027,3,742344.3,long,1,time_resolution,0.0,0,,-28.142196,0,,-14.013064,0,,-14.013064
binance_cm_real_000299,1688406005996,1688406005996,0,1,31041.9,short,1,time_resolution,0.0,0,,-3.41573,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000300,1688409901678,1688409914036,12358,3,155629.8,short,1,time_resolution,0.0,0,,-0.450086,0,,4.049051,0,,4.049051
binance_cm_real_000301,1688410218464,1688410239462,20998,6,57299607.4,short,1,time_resolution,0.0,0,,32.488921,0,,30.633871,0,,30.633871
binance_cm_real_000302,1688410845768,1688410845768,0,1,3125180.0,short,1,time_resolution,0.0,0,,13.746828,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000303,1688410908552,1688410908552,0,1,125111.2,short,1,time_resolution,0.0,0,,4.767985,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000304,1688410981267,1688410992211,10944,2,7882245.3,short,1,time_resolution,0.0,0,,-14.48469,0,,-2.397783,0,,-2.397783
binance_cm_real_000305,1688412399029,1688412527825,128796,11,49231445.9,short,0,,29.550657,0,,45.686661,0,,22.161196,0,,22.161196
binance_cm_real_000306,1688412643245,1688412643245,0,1,1067637.4,short,1,time_resolution,0.0,0,,4.849877,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000307,1688413899141,1688413905780,6639,3,190072791.5,short,1,time_resolution,0.0,0,,14.745167,0,,0.700983,0,,0.700983
binance_cm_real_000308,1688415376893,1688415428990,52097,6,43079883.9,long,0,,-13.710698,0,,-9.193856,0,,-10.737179,0,,-10.737179
binance_cm_real_000309,1688417405040,1688417405040,0,1,2116989.6,long,1,time_resolution,0.0,0,,1.349086,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000310,1688417659004,1688417659004,0,1,31108.2,long,1,time_resolution,0.0,0,,-3.404758,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000311,1688418078687,1688418078687,0,1,62152.2,long,1,time_resolution,0.0,0,,-9.704963,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000312,1688418154883,1688418156647,1764,2,1615674.0,long,1,time_resolution,0.0,0,,-4.953696,0,,-1.480404,0,,-1.480404
binance_cm_real_000313,1688419240656,1688419240656,0,1,2608267.2,long,1,time_resolution,0.0,0,,-3.28347,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000314,1688419477214,1688419539143,61929,4,3926065.7,long,0,,-6.89393,0,,-30.990471,0,,-42.571568,0,,-42.571568
binance_cm_real_000315,1688434691783,1688434691783,0,1,2593750.0,short,1,time_resolution,0.0,0,,-12.64004,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000316,1688434861212,1688434944715,83503,4,12036566.7,short,0,,12.030537,0,,11.902553,0,,20.253472,0,,20.253472
binance_cm_real_000317,1688444265982,1688444265982,0,1,965169.5,long,1,time_resolution,0.0,0,,-5.648793,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_000318,1688444488919,1688444521490,32571,2,124357.8,long,0,,-6.460924,0,,-3.825124,0,,-8.071856,0,,-8.071856
