date,n_5min,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2021-12-26,288,73904.58243055556,3704949081.992493,2.2199207618227805,1.1334657405885418,2.256816812978487,1.043114191890278
2021-12-27,288,73624.68681249999,3759208389.108515,1.992768290524321,1.1510042307065982,1.9808031995690338,1.0972957714138887
2021-12-28,288,73773.90846527778,3603905904.296554,2.6039376295984034,1.134070303162153,2.6348346052311946,1.0738510493239577
2021-12-29,287,74982.8300348432,3567128173.7654634,2.725316684878674,1.0856956924261334,3.048021093187467,1.0968481524118472
2021-12-30,288,72814.63888194443,3427884573.959703,2.742369130911322,1.085751546559429,3.1796064985963293,1.1160878108982857
2021-12-31,287,72905.32962020904,3446304547.586082,,,,
2022-01-01,288,74241.72103125002,3496934303.8755484,,,,
2022-01-02,288,73594.31056250005,3476205329.1161623,,,,
2022-01-03,288,76140.95468402767,3563818871.4215775,,,,
2022-01-04,288,80234.27004861114,3724814155.8471775,,,,
2022-01-05,288,81185.01432638889,3727110226.64614,,,,
2022-01-06,288,79008.75976388893,3403966772.823059,,,,
2022-01-07,288,78374.90382291663,3291339003.922377,,,,
2022-01-08,288,76903.34267013887,3206450754.697325,,,,
2022-01-09,288,77560.81077777779,3248852823.9206223,,,,
2022-01-10,288,76924.64358680554,3199250634.9438004,,,,
2022-01-11,288,77167.23093055567,3254621661.299989,,,,
2022-01-12,288,77994.47555555555,3366339584.8624735,,,,
2022-01-13,288,77367.17452777781,3357893298.3266506,,,,
2022-01-14,288,76516.12394444448,3268479546.127169,,,,
2022-01-15,288,75206.99630902775,3241869525.538992,,,,
2022-01-16,288,74973.8565625,3228844708.4131126,,,,
2022-01-17,288,75527.33587847221,3211064674.0771146,,,,
2022-01-18,288,76218.59172222222,3194356232.733341,,,,
2022-01-19,288,75803.8688472222,3175841409.4684415,,,2.4492152079263905,
2022-01-20,288,77625.92313888884,3276176585.213308,,,2.3776873682394832,
2022-01-21,288,75525.53459722215,2920458089.0979166,,,3.3689015411922,
2022-01-22,288,73053.27183333332,2591839301.444604,,,2.075737429064622,
2022-01-23,288,73784.07278124994,2611930831.2366614,,,1.8771584025539916,
2022-01-24,288,74539.89217013892,2613703009.8717537,,,1.7316290472203555,
2022-01-25,288,75380.9802847222,2750112407.4443183,,,1.2237791634874724,
2022-01-26,288,77953.23956250008,2921300257.391087,,,1.1072158362281808,
2022-01-27,288,73684.2810520833,2676854186.979456,,,1.2389846805342712,
2022-01-28,288,72413.62911805551,2681060397.495839,,,1.2107188324962506,
2022-01-29,288,75700.23760416666,2861103228.4909763,,,0.9911703911223313,
2022-01-30,288,76652.9407916667,2907297497.8449416,1.0634085754166671,1.1347610952777782,0.9743599140972213,1.1467764037152777
2022-01-31,288,79285.60362152774,2976767563.844793,,,0.9508098821446147,
2022-02-01,288,80902.39406249995,3117458259.611177,,,0.7868657802615006,
2022-02-02,288,78744.04905902779,2993894387.3919444,,,1.038928641580636,
2022-02-03,288,78737.0325798611,2895849588.2165966,,,1.2487949362969792,
2022-02-04,288,81031.55417361112,3132519782.5899506,,,0.8961485630368278,
2022-02-05,288,80982.84623958333,3360519155.075821,,,0.7762576464659969,
2022-02-06,288,81362.24342361114,3382594102.732239,,,0.7648903186498991,
2022-02-07,288,79237.18002083332,3412511397.589185,,,0.8476603689184051,
2022-02-08,288,75997.42031944443,3331303863.22835,,,1.0417762205417143,
2022-02-09,288,73407.42921875007,3222568153.263528,,,1.1822101177443727,
2022-02-10,288,74824.64503819447,3315265867.08643,,,1.1056915005624102,
2022-02-11,288,72186.01275347221,3114698983.4720654,,,1.5050089057908378,
2022-02-12,288,73721.42514930555,3119422911.8507285,,,1.5634877556034261,
2022-02-13,288,73051.09614930557,3091161974.6349683,,,1.6562892774063682,
2022-02-14,288,74153.51165625003,3130243852.038971,,,1.565472087027783,
2022-02-15,288,76561.89838541673,3358128592.859703,,,1.2087426323211767,
2022-02-16,288,76355.18096180556,3357636386.403329,,,1.3363513588416553,
2022-02-17,288,75980.4662881945,3238115439.1515093,,,1.7950522118655623,
2022-02-18,288,75349.80568055555,3042577847.287944,,,2.0234257060643603,
2022-02-19,288,76021.90421180557,3043854136.3192353,,,1.9559572322244267,
2022-02-20,288,77310.81979861109,2994047247.6586747,,,1.9409555456632088,
2022-02-21,288,74687.66766319449,2873011024.4825273,,,1.9434977944491183,
2022-02-22,288,75233.60844791667,2812728500.085249,,,1.6812315097453892,
2022-02-23,288,74680.87853472221,2851882602.1271243,,,1.4266313265516168,
2022-02-24,288,73489.90667013885,2650421474.4501977,,,1.3318049616769843,
2022-02-25,288,68667.16347569447,2664306695.3160744,,,1.1366831848363992,
2022-02-26,288,68975.63059722216,2703338914.5052013,,,1.1369554003343743,
2022-02-27,288,68105.46961458336,2634391003.1470203,,,1.157144622001767,
2022-02-28,288,69986.26573958338,2758545338.628777,,,1.2013512003018594,
2022-03-01,288,72068.47101736111,3143775933.8629537,,,0.9749380786306165,
2022-03-02,288,72814.02214930559,3206368225.8125577,,,0.9294154712657559,
2022-03-03,288,75072.21079861111,3236050147.749051,,,1.1375765116655046,
2022-03-04,288,76546.33076041665,3133299296.420583,,,1.6940421890094852,
2022-03-05,288,76708.44516666663,3001847203.6476254,,,2.0142992331101874,
2022-03-06,288,75634.70829513892,2949876558.4792953,,,2.045180748446119,
2022-03-07,288,48794.25432291666,1866446193.692558,,,2.0502522207829164,
2022-03-08,288,68114.34733680548,2632326011.6106606,,,1.8372757444058543,
2022-03-09,288,73289.78729861113,3044370455.1164894,,,1.4072726806801408,
2022-03-10,288,72129.1981875,2856811218.5306973,,,1.6864846493347274,
2022-03-11,288,71198.89548611114,2772654485.3957386,,,2.0367299414175175,
2022-03-12,288,72115.6644652778,2818495364.956218,,,2.165956941768179,
2022-03-13,288,74769.91962152773,2906498084.8692656,,,2.2519029089456892,
2022-03-14,288,76838.12959027776,2974172508.55982,,,2.045970061508534,
2022-03-15,288,74473.93562500009,2904266488.149903,,,1.8766991979810612,
2022-03-16,288,74195.02444791666,2983918820.6751037,,,1.4443172001383027,
2022-03-17,288,75355.9507986111,3080906212.6916757,,,1.2778473503105372,
2022-03-18,288,75283.18376736116,3081791631.20841,,,1.3611107933272621,
2022-03-19,288,77051.63950347225,3223191034.48458,,,1.1176928479487094,
2022-03-20,288,77511.4095416667,3225651745.110267,,,1.1201092086101916,
2022-03-21,288,75661.58630208332,3107676728.863878,,,1.533957513650264,
2022-03-22,288,76934.32380902773,3265112310.4708567,,,1.2348971277492504,
2022-03-23,288,74802.41820833331,3158588857.54145,,,1.4973289223194945,
2022-03-24,288,77500.03826736106,3357437546.1904616,,,0.9967957212023025,
2022-03-25,288,81319.91716319445,3598823587.7676644,,,0.7576200396349391,
2022-03-26,288,80930.7901666667,3590324824.1064363,,,0.7844813866241377,
2022-03-27,288,82063.26291666663,3686153671.259511,,,0.7802180147670671,
2022-03-28,288,79292.06878125,3749920028.1574106,,,0.9572085121062714,
2022-03-29,288,78038.14553124993,3709083274.7298074,,,0.9706329737333907,
2022-03-30,288,77923.0875902777,3680088236.9833765,,,1.0676738211859411,
2022-03-31,288,76239.8512361111,3556994023.690943,,,1.330525182813422,
2022-04-01,288,76242.19200694445,3469191854.291786,,,1.8207410817052692,
2022-04-02,288,73199.86876041662,3398818623.4119396,,,1.826708341185422,
2022-04-03,288,72797.34398958331,3370886122.709908,,,1.7346754317140483,
2022-04-04,288,75055.79178819444,3454713677.9469824,,,1.9400665845528648,
2022-04-05,288,76265.08472222224,3532436608.4194627,,,1.8000986377555033,
2022-04-06,288,79587.03931250007,3548226482.765924,,,2.3461555714009106,
2022-04-07,288,82077.74966319442,3565037772.478746,,,2.4100331677672737,
2022-04-08,288,82649.0736944445,3576517536.8290963,,,2.4488422263724896,
2022-04-09,288,83707.90880555556,3552267073.515996,,,2.6168680409899827,
2022-04-10,288,84724.6795104167,3620055932.4524603,,,2.5215650219865906,
2022-04-11,288,87028.06486805555,3584830636.142338,,,2.633047575541953,
2022-04-12,288,85099.91454513895,3396489223.039559,,,2.756669008261875,
2022-04-13,288,83401.49202777779,3372588298.408426,,,2.597287568043783,
2022-04-14,288,82166.95770833331,3341365791.9904456,,,2.3948386707330735,
2022-04-15,288,83790.96172916662,3368717400.900955,,,2.7667626146798336,
2022-04-16,288,82277.04186111108,3321180590.175365,,,2.498812654692321,
2022-04-17,288,82649.46947916663,3329258261.37599,,,2.609917425038473,
2022-04-18,288,84933.92320486104,3364850366.454528,,,2.538603222682857,
2022-04-19,288,80126.10664930554,3287452330.528444,,,2.127955237474432,
2022-04-20,288,81404.72889583342,3373027714.7420254,,,1.9976676743776105,
2022-04-21,288,82263.37809027772,3428525138.9015517,,,1.8186211784519197,
2022-04-22,288,84226.4977916667,3378220709.3164845,,,2.8461392669455297,
2022-04-23,288,86678.17491319444,3436366327.7183256,,,3.1781194687898724,
2022-04-24,288,87028.07107986113,3446598875.6667995,,,3.072630025475652,
2022-04-25,288,86372.68765277781,3385395236.890172,,,2.8984407494466513,
2022-04-26,288,84384.3926354166,3343836195.983186,,,2.501738246283487,
2022-04-27,288,86563.78791666665,3357343852.074175,,,3.0155830001983035,
2022-04-28,288,82229.96588888884,3255827248.9074936,,,2.02811000811729,
2022-04-29,288,80884.1150729166,3159891069.382702,,,2.2092141906611884,
2022-04-30,288,84417.28808333332,3248172369.921423,,,2.805757540506216,
2022-05-01,288,85190.57702777782,3240827690.233721,2.515717424370458,0.9811558673,3.1076278381163194,
2022-05-02,288,81354.60789583334,3145670783.0058365,,,2.4329374774902663,
2022-05-03,288,85377.8313194444,3265009839.8264422,,,2.725441418111631,
2022-05-04,288,86868.88685069449,3369199262.2526913,,,2.4415290562774263,
2022-05-05,288,87098.99252430564,3342567878.1354237,,,2.4127300983950795,
2022-05-06,288,90477.83548958329,3269796702.720021,,,3.4251072760910803,
2022-05-07,288,91579.37598958334,3282742056.347813,,,3.2904730511815776,
2022-05-08,288,92544.8289513889,3197132926.750257,,,3.1932988679329175,
2022-05-09,288,91289.58823958329,2983266161.3194857,,,2.510134661479863,1.0334015193783188
2022-05-10,288,84209.67815277776,2637565009.85903,,,2.5417037973270187,1.081161169189506
2022-05-11,288,80562.92123958327,2464571383.3723903,,,2.5528244788172847,1.0317515486119047
2022-05-12,288,75375.70328124995,2152596684.4111385,,,1.7711675517124048,1.0654106482156251
2022-05-13,288,76055.08009722218,2294403267.4087095,,,1.4940545538005896,1.1047652853118057
2022-05-14,288,73954.93508680553,2173661854.997536,,,1.6071399796128198,1.088385501653125
2022-05-15,288,73735.45516666665,2220757803.0370603,,,1.5800244684812117,1.1538929550065977
2022-05-16,288,75876.50053472222,2274034121.9651785,,,1.5842340996688498,1.0721936365600697
2022-05-17,288,76890.6369270834,2327893323.8875217,,,1.4440841654315835,1.1382759832725697
2022-05-18,288,76899.70948611113,2275438391.668417,,,1.7793187464281297,1.080246318264931
2022-05-19,288,81444.98830902773,2408468277.2307844,,,1.587475057639483,1.1532464412298613
2022-05-20,288,85049.98229166667,2536232440.384793,,,1.5142422460787897,1.0584842575013882
2022-05-21,288,81647.75503472224,2395029435.429119,,,2.04918795480763,1.1258846507454854
2022-05-22,288,83110.62545138889,2476719926.0422153,,,1.4987849041483374,1.1603413809767351
2022-05-23,288,86076.02782986106,2590958611.4154687,,,1.2801170844451286,1.0688271722062495
2022-05-24,288,85819.81285416672,2514707814.529036,,,2.425792791224694,1.075319382296875
2022-05-25,288,82120.8298784723,2443371022.8578763,,,1.8195563764540148,1.0806457191680554
2022-05-26,288,83537.88683333328,2459389636.887352,,,1.8441813627731145,1.0762253955159724
2022-05-27,288,82863.73159375004,2393782490.638504,2.150279520105729,1.1747246917791665,2.0136340018689283,1.079550057936111
2022-05-28,288,82450.6710208333,2381375763.9683437,1.780435057139938,1.179230517082986,1.914776103480353,1.1416588891508894
2022-05-29,288,84830.91716319449,2471920191.1082015,1.53282958545247,1.1835564990329863,1.5792453126296975,1.1547795995673618
2022-05-30,288,90569.64405555556,2772208043.9223423,1.1692305304504529,1.1916468107350702,1.1613377815697106,1.1459006289927087
2022-05-31,288,89289.17492708322,2831098686.5225177,1.3002507813147774,1.2162507119256947,1.2168562428171943,1.1123127676562499
2022-06-01,288,87675.40993055554,2725213915.473526,1.4920922238546792,1.228040427969793,1.3895654363312664,1.034891781884722
2022-06-02,288,84709.68255902782,2544532848.183132,1.7147431783595404,1.1674230747670153,1.792724007397911,1.1015678451781243
2022-06-03,288,85182.53568055556,2553695456.0053105,1.737397330185474,1.1587019258881945,1.7631145495533118,1.0639607754520846
2022-06-04,288,83686.98867708346,2484630439.925459,1.9683662369848551,1.1475970928104176,2.11656566886908,1.139045755269445
2022-06-05,288,82855.54687152775,2469631319.3809643,1.8236811107994002,1.152331713398611,1.9160132067701672,1.1089731295708336
2022-06-06,288,90287.57041319438,2821983100.0879416,1.109476615913568,1.168292483909375,1.1313006151247982,1.1328184208583332
2022-06-07,288,85796.94887847223,2574363788.3694367,1.8365576301133224,1.146301382951041,1.8709028729452737,1.035584166640972
2022-06-08,288,81906.34488888894,2495435010.3040524,1.4629022019539952,1.19537165016493,1.3950969063752985,1.0693845312267356
2022-06-09,288,82538.2839861111,2496300189.9064183,1.7702641044629273,1.1397411865277767,1.8333658299145472,1.092528962003471
2022-06-10,288,85485.98610416666,2533489458.18017,2.18231392838052,1.114314856684028,2.2932841638534582,1.090423968473611
2022-06-11,288,89580.93415624998,2585371758.2529664,2.3835568107893312,1.1145104783024313,2.6416684055153805,1.1054499298687501
2022-06-12,288,87818.44599652776,2426885144.5480824,2.1785548904133836,1.1480063818673616,2.306857266529172,1.0874392988694446
2022-06-13,288,83231.52819097221,2018497733.3743298,1.9423315063371034,1.2010938677937502,1.8494776348380486,1.0386387884718742
2022-06-14,288,83968.79645833332,1862650889.0035343,1.5579533977864193,1.1056586540510411,1.5038070918341702,1.084346236106944
2022-06-15,288,86356.78303819447,1843852719.9856882,1.8021493151138968,1.1022626996236102,1.7020318481848125,1.0666354748937497
2022-06-16,288,87281.65245138893,1870243780.480326,1.903316569914556,1.0931025810604176,1.7306142481588125,1.0495114582076388
2022-06-17,288,91075.2961076389,1884771569.7100039,2.0923659164133888,1.0387301581500001,2.364974136275345,1.067420984802778
2022-06-18,288,94762.2805451389,1833108613.2342496,2.092096482189849,1.0980787004750003,2.0992827563901475,1.0447662677638885
2022-06-19,288,94660.98913194444,1826142195.229928,1.4131152138754843,1.163360676344098,1.303796875762571,1.1245004257642368
2022-06-20,288,93036.80501041672,1890058554.219034,1.209447424971807,1.157682933615625,1.0657524124214397,1.0858995128388895
2022-06-21,288,96213.02786458332,2021651991.0382254,1.0735520494154818,1.0945381406881944,0.984805473395736,1.0963811938611103
2022-06-22,288,94732.94690277783,1924103815.8572807,1.2925297347821512,1.1242328790107632,1.2130096026079522,1.0737529084972222
2022-06-23,288,95256.20317708339,1955634852.790341,1.1368030903327846,1.1159967816385412,1.1095492158903957,1.1218464713968752
2022-06-24,288,97320.14259027783,2052903368.536262,1.0946471751420643,1.1600452058569948,0.9931733592279293,1.076575103107292
2022-06-25,288,98962.53947569447,2104285712.633695,,,0.9440817224320917,1.1073248389232637
2022-06-26,288,99942.3914270833,2135267364.017976,,,0.9525853598757101,1.082402499480555
2022-06-27,288,97757.19875694445,2057539008.5150824,1.1077189854743044,1.0910629915333334,1.1638930543463937,1.060273063976041
2022-06-28,288,99643.53608680559,2063255819.1997757,,,1.2452075864281638,1.0765434514760417
2022-06-29,288,101429.12330208343,2043439582.1831868,,,1.6592298471138678,1.0658982374378485
2022-06-30,288,100156.16720138886,1937429209.3910701,,,1.552934420590586,1.0737523944138894
2022-07-01,288,91707.15251736113,1792031585.849488,,,1.5473770054333706,1.0585561707805555
2022-07-02,288,92833.30652430556,1785647572.4901752,,,1.6661008453548887,1.0888429706777778
2022-07-03,288,94115.88137500006,1804175727.7897425,,,1.7240991876621035,1.1293633316652778
2022-07-04,288,99754.86155208334,1948096988.728567,,,1.4402656159323044,1.1229958598961802
2022-07-05,288,101264.64371527784,2025775960.0824242,,,1.1983082753346814,1.0908033364392362
2022-07-06,288,101437.62162152778,2047571355.1051822,,,1.0521573893230736,1.102888614255903
2022-07-07,288,109008.68596875007,2267557648.401563,,,0.7953723515509243,1.0971091271194435
2022-07-08,288,110018.8295972222,2394470488.5168185,,,0.7854215182240583,1.0740941146718748
2022-07-09,288,109936.99318055563,2376651037.495072,,,0.9061017542341487,1.1100709320850692
2022-07-10,288,108880.57934722213,2301575564.0974717,,,1.085925657970543,1.094545917675695
2022-07-11,288,104800.66638194452,2145552314.0147371,,,1.365707200227134,1.1153998338184032
2022-07-12,288,108333.68576388896,2140826675.9019132,,,1.5512527241426943,1.0890918060989585
2022-07-13,288,108364.90719097227,2125299776.7562358,,,1.4536598879618121,1.0926599840583333
2022-07-14,288,108055.44704166662,2180662798.1255064,,,1.1612250495863599,1.1357346789225695
2022-07-15,288,112092.07149305542,2329784654.3439302,,,0.9363256123024077,1.1182798974104171
2022-07-16,288,112852.21068402774,2354962243.85256,,,0.8671360487552197,1.1160118128819443
2022-07-17,288,114525.25667013886,2429902761.1799912,,,0.8186793901866593,1.110996345603125
2022-07-18,288,116183.66505902779,2536886073.2967243,,,0.7588603706198112,1.0842403201340285
2022-07-19,288,113658.56800694448,2563702691.400141,,,0.8507366192480617,1.073206680643403
2022-07-20,288,117510.59835763888,2769030128.3697224,,,0.7322575566991752,1.0709767594781243
2022-07-21,288,114360.17956944444,2622033664.3009562,,,0.9190767949346497,1.0714720023878481
2022-07-22,288,115714.20213541672,2676723902.113245,,,0.9791410677565592,1.089072690663542
2022-07-23,288,119870.81659027777,2696963110.9641957,,,1.1747441976785593,1.0614654914840278
2022-07-24,288,116032.8659097222,2626688156.1092644,,,1.0906234384125673,1.0886216384951388
2022-07-25,288,113751.61991319449,2495766634.4896693,,,1.4660905671202291,1.0682061762069437
2022-07-26,288,111181.49247222226,2336991521.1472893,,,1.5548498635782275,1.0972526890871528
2022-07-27,288,112257.52538194448,2429773943.4386272,,,1.2190301283595533,1.1396657868541666
2022-07-28,288,112732.99360763881,2627476346.1068435,,,0.8210639730230368,1.1074562639253482
2022-07-29,288,115050.99627777774,2746791732.769405,,,0.7305687521491302,1.072126090228125
2022-07-30,288,117715.39818402776,2829156729.8644724,,,0.7014964916585399,1.100918433068055
2022-07-31,288,115752.1316666667,2745193243.736837,,,0.8643108514397776,1.0640499796930545
2022-08-01,288,115793.49003819439,2687491434.5407953,,,0.9645769516605218,1.0881520808677083
2022-08-02,288,112336.20260763889,2579012781.0213413,,,1.1566849272993818,1.0793285997503475
2022-08-03,288,116578.13747222222,2700914972.3327312,,,1.124493163616682,1.0524665211361113
2022-08-04,288,112990.96718055557,2580471942.405992,,,1.5378771445970711,1.026380273810069
2022-08-05,288,110943.26998958338,2558169121.550355,,,1.3168101482394092,1.1048019462562506
2022-08-06,288,110016.21977083337,2549914533.877013,,,1.2433701922451663,1.1451121764347225
2022-08-07,288,110684.34497222224,2552929276.677403,,,1.4398290053023441,1.1155597297350694
2022-08-08,288,119040.80252777785,2832666228.7456264,,,1.0156165325773823,1.0813104005982639
2022-08-09,288,116070.41348263886,2719164562.938124,,,1.605359285167147,1.0063351678802084
2022-08-10,288,113851.18686111113,2663102723.6203156,,,1.6185472666845406,1.0758653456399303
2022-08-11,288,118897.56236111111,2896259232.955238,,,0.9327152090148348,1.0567129189354163
2022-08-12,288,116360.37986805565,2788664232.762819,,,1.308559197577314,1.0547514441527774
2022-08-13,288,120470.19042013888,2953457326.86975,,,0.9222269149413391,1.0874211918197905
2022-08-14,288,118688.22627777775,2907224451.1443653,,,1.0088456746321812,1.043376321471528
2022-08-15,288,111853.37802777778,2713073884.70329,,,1.3996744915721129,1.0333267429038195
2022-08-16,288,109130.53997222218,2614395739.4654737,,,1.7471033172390684,1.0399675230663195
2022-08-17,288,112757.6976597222,2670242126.3049636,,,2.0310195810284046,1.0433202803416661
2022-08-18,288,117180.94172569447,2743016886.4383945,,,2.085997239215782,1.088842197603472
2022-08-19,288,111953.23226736116,2446563594.5603147,,,1.9826304815669857,1.0084956691170144
2022-08-20,288,110563.16991319445,2339654793.851549,,,2.1545960087826015,1.1125406345864581
2022-08-21,288,110403.79959027778,2358185020.4243913,,,2.0849648596395176,1.1135927931361111
2022-08-22,288,109284.17120138892,2323023543.343237,,,2.0337282902615423,1.0673422964131947
2022-08-23,288,109576.06439583324,2342943806.6844044,,,1.769882760805669,1.1257641063871526
2022-08-24,288,111934.89120833337,2402452116.3148475,,,1.5791762091242656,1.1211034950166665
2022-08-25,288,111940.57429861106,2416788600.7774777,,,1.5421454414690219,1.0869379642239587
2022-08-26,288,114930.80438541665,2429886004.4052715,,,1.8600267994654713,1.0361510346843756
2022-08-27,288,118490.09335416656,2382645519.7079654,,,2.011754959634262,1.0503428780878468
2022-08-28,288,119261.85575347223,2383104662.8882966,,,2.1714264498675155,1.0913043744305562
2022-08-29,288,120878.3721944444,2413517382.9393477,,,1.9130448774799713,1.138738757644098
2022-08-30,288,121046.08654513891,2436108598.9263787,,,2.0241801039216982,1.065543298830208
2022-08-31,288,114802.89253819449,2318450884.8570437,,,1.7765722129282975,1.1086360875958339
2022-09-01,288,117008.32450000005,2335420569.1578493,,,2.216649280286921,1.0519586071531244
2022-09-02,288,117470.47336111119,2358953551.771074,,,2.010644489656816,1.1146268194538198
2022-09-03,288,122051.58978125,2420318884.772589,2.313369655854583,1.07669645672,2.6267565251031204,1.081885527865625
2022-09-04,288,128357.57444444444,2540432689.9012876,,,2.842309995794035,1.1074795261781252
2022-09-05,288,127461.37573958328,2521282327.0148735,,,2.76582535784638,1.0654432083968757
2022-09-06,288,128461.39437847222,2515923929.620571,,,2.7666385377177742,1.0340022134666667
2022-09-07,288,132311.53636458333,2498978344.1733513,,,2.745132835562236,1.125477355924306
2022-09-08,288,121325.85269444443,2335314833.4494147,,,1.83695312327221,1.1326704046579863
2022-09-09,288,132783.88393055543,2755390559.2053103,,,1.0898783549245217,1.1111322537593749
2022-09-10,288,138684.95706597232,2964549514.596735,,,0.7590225120179549,1.1156077210107636
2022-09-11,288,139520.62744444457,3013172349.3348484,,,0.7142608272409441,1.1206771818218755
2022-09-12,288,142695.19533333334,3156534728.15519,,,0.7298192783417501,1.0911317562708327
2022-09-13,288,137489.7424444445,2966784179.4657393,,,0.9813523180132121,1.0496318153486115
2022-09-14,288,120513.48212152779,2435805382.8784695,,,1.9656357204718284,1.0692195321689892
2022-09-15,288,117752.11801041669,2352335412.936782,,,2.344275074189224,1.0533005308184025
2022-09-16,288,120349.38040277778,2370652700.5185585,,,2.5531680056678305,1.0738650502840277
2022-09-17,288,124022.44859027772,2472892553.9849243,,,2.2703983345208103,1.1255367778135419
2022-09-18,288,125113.7521527778,2484015568.658058,,,2.3670388856851203,1.0828981868295138
2022-09-19,288,119249.93626041664,2264484616.3338,,,2.5851802321180566,1.0651156176736114
2022-09-20,288,117125.53101388893,2245523266.7740498,,,2.0389585467708313,1.0787428810069433
2022-09-21,288,116927.31994444442,2222051553.7207146,,,2.224295428368056,1.0680963369444452
2022-09-22,288,118764.6658194444,2253216003.4860034,,,2.3081551054639826,1.0871271062576389
2022-09-23,288,124101.23453819443,2364052985.774954,,,2.138199621359277,1.063728060725347
2022-09-24,288,120866.11783680553,2304760687.903374,,,1.9978179132544591,1.1477436084545145
2022-09-25,288,120417.4784548612,2284770591.901345,,,2.147866506217896,1.0732425479868055
2022-09-26,288,124900.60104513887,2374191039.147961,,,2.0422532500396993,1.0871447929888882
2022-09-27,288,137743.00938541663,2720483830.1736155,,,1.4417242390074483,1.0676441418871534
2022-09-28,288,130550.23443055559,2495214372.692644,,,2.2496364772060495,1.0811518692899298
2022-09-29,288,130600.35668055557,2532062153.527872,,,1.4351739835121784,1.060345322364584
2022-09-30,288,135223.39079513893,2640150351.771828,,,1.3091606775825408,1.0647279674413195
2022-10-01,288,126195.99079166653,2437952321.1225653,,,1.9082207436219285,1.1307975267326387
2022-10-02,288,127383.72840624995,2448449396.8918767,,,2.205365012221017,1.1322568800229165
2022-10-03,288,129538.09219444444,2501401871.8623853,,,2.088664916064068,1.1301049782385415
2022-10-04,288,152456.59077083334,3040861661.6535134,,,0.980231902580055,1.1140025789173624
2022-10-05,288,163391.05912152774,3286911435.7469196,,,0.8066189675064531,1.0725264119586801
2022-10-06,288,161556.2232673611,3254502814.235629,,,0.9396689084298947,1.043786640669444
2022-10-07,288,153014.9368402779,3024079635.5545483,,,1.6285923091295709,1.0395532647236108
2022-10-08,288,145302.50101736106,2830680785.929634,,,2.161188442724079,1.1329309076850695
2022-10-09,288,145985.29763194444,2836993628.576081,,,2.257567669471779,1.1506231631107637
2022-10-10,288,149585.46976041666,2889716500.2336745,,,2.676489160944612,1.0787762289520826
2022-10-11,288,154783.19228472223,2950810025.22434,,,3.0464683528142515,1.0664920215322917
2022-10-12,288,155379.6232847222,2969454760.01938,,,2.7914348704640637,1.0530910835368053
2022-10-13,288,153551.4668333333,2920443546.465533,,,2.6526522085815754,1.0545139654159723
2022-10-14,288,152340.11412847225,2972471764.2678123,,,1.620640810706256,1.0635630016572926
2022-10-15,288,148507.29323263883,2841272989.370919,,,2.0943585136594702,1.110793364789583
2022-10-16,288,147769.62426388892,2830566457.568228,,,2.3223681901711055,1.105362717752778
2022-10-17,288,150081.73176041662,2910809155.8967443,,,1.8845533559554417,1.1414472795031239
2022-10-18,288,158603.53454166662,3087775840.218458,,,1.492904724934687,1.0406135754385413
2022-10-19,288,154293.6454965278,2963596680.3556347,,,2.152531249289409,1.057926164637153
2022-10-20,288,153360.98853124998,2931164049.5374947,,,2.4827489876780264,1.083077609626737
2022-10-21,288,155871.9445069445,2969996353.2746344,,,2.7748807643947284,1.1070020944572918
2022-10-22,288,149935.48603819445,2873565978.697663,,,2.030799368875267,1.2081323846520842
2022-10-23,288,153276.40203124998,2951910248.7036443,,,1.7667691612353607,1.1894132768718755
2022-10-24,288,152123.08732638884,2943084137.9728904,,,1.6985933499173838,1.08592959139375
2022-10-25,288,154234.5742847221,3023545890.537535,,,1.5119047137872588,1.1102733134961804
2022-10-26,288,168273.73131597217,3454655340.546375,,,0.7845317781126279,1.0286899451315974
2022-10-27,288,163096.09188541674,3362639504.037606,,,0.8159115343045259,1.0397853841715272
2022-10-28,288,148712.84570833325,3030245977.299116,,,1.0314160689834946,1.0737448677381942
2022-10-29,288,151216.00607291667,3140756171.8916445,,,0.827113904851835,1.099867672820138
2022-10-30,288,150081.82098263886,3108512509.2772517,,,0.7746112558068445,1.0857859728534718
2022-10-31,288,140974.09003125003,2890334641.608488,,,1.006793817634705,1.1169269147024299
2022-11-01,288,135105.01784027775,2769110950.65181,,,1.1223734287221887,1.0949516827854164
2022-11-02,288,132552.48387152777,2704600402.4652085,,,1.2109913157017511,1.0985546854534713
2022-11-03,288,129415.27969791678,2620318818.4592113,,,1.6000962780740973,1.1213210397375004
2022-11-04,288,136464.87642361101,2825266269.7908654,,,1.1708547829592524,1.0919649639055549
2022-11-05,288,146710.1567743056,3128573090.034778,,,0.7484420833194481,1.0951460846090282
2022-11-06,288,144545.0796805557,3065810856.5152836,,,0.824487233577746,1.173094200302779
2022-11-07,288,136936.62415625004,2843611996.5770416,,,1.3003202815583377,1.0708189382972233
2022-11-08,288,126344.90939236103,2472083302.209831,,,2.328966714576401,1.029626210988889
2022-11-09,288,125739.24789583337,2197516362.829418,,,2.981706083868181,0.9770140590687502
2022-11-10,288,130084.15492013886,2204658199.084724,,,2.3537955259505052,1.053451399573959
2022-11-11,288,122912.99077430548,2103083418.492385,,,2.1218919986806495,1.0551246396013891
