kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day
liq,1687716653427,SELL,2.0,30295.2,30391.0,30391.0,0.0,96.3828,25.99,0.004569,134.935,23,9390074.0,2023-06-25
liq,1687716653427,SELL,2.0,30295.2,30391.0,30391.0,0.0,96.3828,25.99,0.004569,134.935,23,9390074.0,2023-06-25
liq,1687716654878,SELL,8.0,30283.6,30401.6,30401.5,0.0,100.2502,29.8304,0.00514,138.7604,23,9395460.0,2023-06-25
liq,1687716654878,SELL,8.0,30283.6,30401.6,30401.5,0.0,100.2502,29.8304,0.00514,138.7604,23,9395460.0,2023-06-25
liq,1687716670102,SELL,171.0,30272.7,30375.1,30378.8,0.0,103.8869,43.4752,0.006952,141.4968,23,9478380.0,2023-06-25
liq,1687716670102,SELL,171.0,30272.7,30375.1,30378.8,0.0,103.8869,43.4752,0.006952,141.4968,23,9478380.0,2023-06-25
liq,1687716688445,SELL,24.0,30262.3,30360.0,30360.1,0.0,107.3592,46.9267,0.008873,144.7135,23,9502519.0,2023-06-25
liq,1687716688445,SELL,24.0,30262.3,30360.0,30360.1,0.0,107.3592,46.9267,0.008873,144.7135,23,9502519.0,2023-06-25
liq,1687716706596,SELL,2.0,30251.9,30361.5,30361.5,0.0,110.8339,50.3807,0.011285,147.9154,23,9527966.0,2023-06-25
liq,1687716706596,SELL,2.0,30251.9,30361.5,30361.5,0.0,110.8339,50.3807,0.011285,147.9154,23,9527966.0,2023-06-25
liq,1687716790204,SELL,1933.0,30239.9,30351.2,30353.2,0.0,114.8462,34.2903,0.000113,151.4131,24,9574952.0,2023-06-25
liq,1687716790204,SELL,1933.0,30239.9,30351.2,30353.2,0.0,114.8462,34.2903,0.000113,151.4131,24,9574952.0,2023-06-25
liq,1687716791951,SELL,3.0,30247.6,30348.7,30348.8,0.0,112.2713,31.7359,0.000945,148.7315,24,9582922.0,2023-06-25
liq,1687716791951,SELL,3.0,30247.6,30348.7,30348.8,0.0,112.2713,31.7359,0.000945,148.7315,24,9582922.0,2023-06-25
control,1687717328374,,,30368.9,,30368.9,25.0,71.8807,-8.333,0.019289,106.6295,24,9743685.0,2023-06-25
liq,1687717887420,SELL,16.0,30237.8,30355.3,30355.4,0.0,115.5486,34.9872,0.002854,149.1846,24,9867654.0,2023-06-25
liq,1687717887420,SELL,16.0,30237.8,30355.3,30355.4,0.0,115.5486,34.9872,0.002854,149.1846,24,9867654.0,2023-06-25
liq,1687717893373,SELL,3050.0,30219.2,30344.1,30342.0,0.0,121.7748,41.1638,0.003302,155.3801,24,9872093.0,2023-06-25
liq,1687717893373,SELL,3050.0,30219.2,30344.1,30342.0,0.0,121.7748,41.1638,0.003302,155.3801,24,9872093.0,2023-06-25
liq,1687717895108,SELL,1.0,30231.9,30341.6,30341.7,0.0,117.5228,36.9456,0.00354,151.0867,24,9874446.0,2023-06-25
liq,1687717895108,SELL,1.0,30231.9,30341.6,30341.7,0.0,117.5228,36.9456,0.00354,151.0867,24,9874446.0,2023-06-25
control,1687719168123,,,30454.9,,30454.9,12.5,43.4392,-36.548,0.015827,75.0121,24,10075679.0,2023-06-25
control,1687719474281,,,30462.8,,30462.8,12.5,40.8346,-39.1318,0.017797,72.2354,24,10098440.0,2023-06-25
control,1687720484350,,,30403.3,,30403.3,25.0,60.4848,-19.6381,0.020836,91.2762,24,10180557.0,2023-06-25
control,1687720862714,,,30438.9,,30438.9,37.5,48.7185,-31.3107,0.026297,79.2248,24,10210637.0,2023-06-25
control,1687722086586,,,30361.1,,30361.1,41.6667,74.4682,-5.7661,0.032172,103.7824,24,10344641.0,2023-06-25
control,1687722214258,,,30386.9,,30386.9,41.6667,65.9145,-14.2517,0.033235,95.0571,24,10360340.0,2023-06-25
control,1687722460935,,,30366.6,,30366.6,45.8333,72.6435,-7.5762,0.0355,101.5727,24,10384676.0,2023-06-25
control,1687722470667,,,30366.7,,30366.7,45.8333,72.6103,-7.6091,0.035501,101.5393,24,10384688.0,2023-06-25
control,1687722760322,,,30388.5,,30388.5,50.0,65.3845,-14.7774,0.037914,93.9476,24,10422084.0,2023-06-25
control,1687722821036,,,30394.2,,30394.2,37.5,63.4969,-16.65,0.027209,92.0259,24,10425159.0,2023-06-25
liq,1687723563231,BUY,3.0,30603.3,30485.2,30485.1,91.6667,4.7318,-84.8622,0.334937,22.5008,24,10501127.0,2023-06-25
liq,1687723563231,BUY,3.0,30603.3,30485.2,30485.1,91.6667,4.7318,-84.8622,0.334937,22.5008,24,10501127.0,2023-06-25
control,1687724538407,,,30495.3,,30495.3,50.0,30.1337,-49.7475,0.039766,57.27,24,10643178.0,2023-06-25
control,1687725161473,,,30480.3,,30480.3,25.0,35.0697,-44.8507,0.020332,61.9523,24,10692873.0,2023-06-25
control,1687725170904,,,30480.3,,30480.3,25.0,35.0697,-44.8507,0.020332,61.9523,24,10692874.0,2023-06-25
control,1687725241609,,,30488.8,,30488.8,58.3333,32.2721,-47.6262,0.044822,59.104,24,10700980.0,2023-06-25
control,1687725374492,,,30489.9,,30489.9,58.3333,31.9101,-47.9852,0.044985,58.7314,24,10702804.0,2023-06-25
control,1687725987280,,,30460.3,,30460.3,25.0,41.6587,-38.3143,0.022019,68.216,24,10754199.0,2023-06-25
liq,1687726358082,SELL,1.0,30259.3,30376.8,30376.7,0.0,108.3613,27.8571,0.044851,134.6937,24,10803893.0,2023-06-25
liq,1687726358082,SELL,1.0,30259.3,30376.8,30376.7,0.0,108.3613,27.8571,0.044851,134.6937,24,10803893.0,2023-06-25
liq,1687726409227,SELL,9.0,30254.1,30370.3,30370.3,0.0,110.0987,29.5806,0.045136,136.4068,24,10807115.0,2023-06-25
liq,1687726409227,SELL,9.0,30254.1,30370.3,30370.3,0.0,110.0987,29.5806,0.045136,136.4068,24,10807115.0,2023-06-25
liq,1687726466341,SELL,1.0,30243.3,30350.0,30350.6,0.0,113.709,33.1622,0.006677,139.9172,24,10819250.0,2023-06-25
liq,1687726466341,SELL,1.0,30243.3,30350.0,30350.6,0.0,113.709,33.1622,0.006677,139.9172,24,10819250.0,2023-06-25
liq,1687726484438,SELL,7.0,30198.3,30305.4,30305.4,0.0,128.78,38.0751,0.001054,154.8513,25,10836005.0,2023-06-25
liq,1687726484438,SELL,7.0,30198.3,30305.4,30305.4,0.0,128.78,38.0751,0.001054,154.8513,25,10836005.0,2023-06-25
liq,1687726486289,SELL,1.0,30190.8,30304.4,30304.4,0.0,131.2962,40.5687,0.001916,157.2732,25,10845355.0,2023-06-25
liq,1687726486289,SELL,1.0,30190.8,30304.4,30304.4,0.0,131.2962,40.5687,0.001916,157.2732,25,10845355.0,2023-06-25
liq,1687726487792,SELL,12.0,30187.9,30316.8,30316.7,0.0,132.2694,41.5333,0.002448,158.1868,25,10851138.0,2023-06-25
liq,1687726487792,SELL,12.0,30187.9,30316.8,30316.7,0.0,132.2694,41.5333,0.002448,158.1868,25,10851138.0,2023-06-25
liq,1687726505450,SELL,1.0,30175.1,30281.5,30281.4,0.0,136.5674,35.7571,0.001527,162.0596,26,10890412.0,2023-06-25
liq,1687726505450,SELL,1.0,30175.1,30281.5,30281.4,0.0,136.5674,35.7571,0.001527,162.0596,26,10890412.0,2023-06-25
liq,1687726508223,SELL,95.0,30168.8,30289.6,30289.6,0.0,138.6842,37.8528,0.001921,164.1319,26,10894712.0,2023-06-25
liq,1687726508223,SELL,95.0,30168.8,30289.6,30289.6,0.0,138.6842,37.8528,0.001921,164.1319,26,10894712.0,2023-06-25
control,1687727052603,,,30376.9,,30376.9,53.8462,69.2281,-20.9434,0.042201,93.7843,26,10970264.0,2023-06-25
control,1687728284749,,,30425.5,,30425.5,38.4615,53.1441,-36.8834,0.03126,77.0359,26,11052806.0,2023-06-25
control,1687728544103,,,30466.6,,30466.6,34.6154,39.5822,-50.3239,0.025525,63.1233,26,11106410.0,2023-06-25
control,1687728560830,,,30470.5,,30470.5,34.6154,38.2973,-51.5974,0.025902,61.8106,26,11110710.0,2023-06-25
control,1687730183441,,,30449.3,,30449.3,46.1538,45.2863,-44.6709,0.036142,68.3336,26,11188077.0,2023-06-25
control,1687730188999,,,30447.5,,30447.5,46.1538,45.8802,-44.0823,0.036347,68.9132,26,11190454.0,2023-06-25
control,1687730556122,,,30395.8,,30395.8,42.3077,62.9671,-27.1484,0.035516,85.5901,26,11257208.0,2023-06-25
control,1687731384511,,,30493.3,,30493.3,69.2308,30.7916,-59.0358,0.04757,52.3744,26,11420701.0,2023-06-25
control,1687731626027,,,30518.9,,30518.9,73.0769,22.3775,-67.3745,0.055949,43.6971,26,11476292.0,2023-06-25
liq,1687732427835,BUY,1.0,30681.0,30563.5,30563.3,73.0769,9.3628,-119.8526,0.344807,-9.567,26,11538233.0,2023-06-25
liq,1687732427835,BUY,1.0,30681.0,30563.5,30563.3,73.0769,9.3628,-119.8526,0.344807,-9.567,26,11538233.0,2023-06-25
control,1687733279178,,,30506.3,,30506.3,69.2308,26.517,-63.2721,0.051345,47.3775,26,11616758.0,2023-06-25
control,1687733574643,,,30518.8,,30518.8,80.7692,22.4103,-67.342,0.064308,43.2156,26,11629075.0,2023-06-25
control,1687733617646,,,30517.4,,30517.4,80.7692,22.8701,-66.8863,0.064308,43.6763,26,11629076.0,2023-06-25
control,1687733879249,,,30510.3,,30510.3,69.2308,25.2025,-64.5748,0.051775,45.9836,26,11637121.0,2023-06-25
control,1687734009683,,,30503.4,,30503.4,69.2308,27.4703,-62.3274,0.05216,48.2354,26,11641846.0,2023-06-25
control,1687734372779,,,30494.4,,30494.4,69.2308,30.4297,-59.3944,0.055979,50.8854,26,11710583.0,2023-06-25
control,1687735456106,,,30446.4,,30446.4,57.6923,46.2431,-43.7226,0.042243,66.4737,26,11763540.0,2023-06-25
control,1687736153982,,,30449.7,,30449.7,61.5385,45.1544,-44.8017,0.043219,65.2216,26,11792930.0,2023-06-25
control,1687736214659,,,30440.9,,30440.9,61.5385,48.0583,-41.9238,0.043887,68.0823,26,11801168.0,2023-06-25
control,1687736547287,,,30450.0,,30450.0,42.3077,45.0554,-44.8997,0.036746,65.0295,26,11808571.0,2023-06-25
control,1687736647786,,,30441.9,,30441.9,65.3846,47.7282,-42.2509,0.044751,67.6744,26,11814537.0,2023-06-25
control,1687736722667,,,30441.7,,30441.7,65.3846,47.7942,-42.1855,0.045191,67.7083,26,11819979.0,2023-06-25
control,1687736743311,,,30443.3,,30443.3,65.3846,47.2661,-42.7088,0.045427,67.1619,26,11822899.0,2023-06-25
control,1687736792037,,,30453.2,,30453.2,42.3077,43.9999,-45.9458,0.037014,63.8731,26,11825795.0,2023-06-25
control,1687736822532,,,30462.8,,30462.8,46.1538,40.8346,-49.0827,0.037444,60.6748,26,11831085.0,2023-06-25
control,1687736839779,,,30462.8,,30462.8,46.1538,40.8346,-49.0827,0.03745,60.6744,26,11831160.0,2023-06-25
control,1687737090877,,,30468.6,,30468.6,46.1538,38.9232,-50.977,0.038,58.7251,26,11837915.0,2023-06-25
control,1687737358682,,,30459.4,,30459.4,46.1538,41.9554,-47.972,0.039052,61.6977,26,11850883.0,2023-06-25
control,1687737618080,,,30472.8,,30472.8,53.8462,37.5396,-52.3482,0.04031,57.1951,26,11866381.0,2023-06-26
control,1687737870540,,,30437.7,,30437.7,65.3846,49.1146,-40.8768,0.045566,68.6544,26,11881303.0,2023-06-26
liq,1687738315726,SELL,49.0,30315.6,30426.0,30426.0,7.6923,89.5887,-0.7652,0.13698,109.0443,26,11903499.0,2023-06-26
liq,1687738315726,SELL,49.0,30315.6,30426.0,30426.0,7.6923,89.5887,-0.7652,0.13698,109.0443,26,11903499.0,2023-06-26
control,1687739655864,,,30527.5,,30527.5,80.7692,19.5541,-70.1727,0.063838,38.5533,26,11918988.0,2023-06-26
control,1687739766405,,,30511.0,,30511.0,80.7692,24.9725,-64.8028,0.063574,43.9931,26,11915621.0,2023-06-26
control,1687739770476,,,30510.8,,30510.8,69.2308,25.0382,-64.7376,0.054599,44.0587,26,11915668.0,2023-06-26
control,1687740343822,,,30494.2,,30494.2,69.2308,30.4955,-59.3292,0.055294,49.6095,26,11892425.0,2023-06-26
control,1687740402647,,,30520.8,,30520.8,80.7692,21.7536,-67.9929,0.062931,40.7386,26,11922841.0,2023-06-26
control,1687740634558,,,30490.0,,30490.0,73.0769,31.8772,-57.9599,0.057644,50.7949,26,11945202.0,2023-06-26
control,1687740748525,,,30481.7,,30481.7,76.9231,34.6088,-55.2527,0.058329,53.4676,26,11959726.0,2023-06-26
liq,1687741143841,SELL,65.0,30285.4,30400.4,30400.4,0.0,99.6499,-0.7934,0.09379,118.3286,26,12009003.0,2023-06-26
liq,1687741143841,SELL,65.0,30285.4,30400.4,30400.4,0.0,99.6499,-0.7934,0.09379,118.3286,26,12009003.0,2023-06-26
liq,1687741295608,SELL,154.0,30257.6,30374.8,30374.9,0.0,108.9292,8.3937,0.056969,127.3501,26,12044571.0,2023-06-26
liq,1687741295608,SELL,154.0,30257.6,30374.8,30374.9,0.0,108.9292,8.3937,0.056969,127.3501,26,12044571.0,2023-06-26
liq,1687741350693,SELL,66.0,30246.3,30359.8,30359.8,0.0,112.7059,12.1328,0.059453,130.9086,26,12073648.0,2023-06-26
liq,1687741350693,SELL,66.0,30246.3,30359.8,30359.8,0.0,112.7059,12.1328,0.059453,130.9086,26,12073648.0,2023-06-26
liq,1687741390829,SELL,7.0,30239.9,30356.2,30356.7,0.0,114.8462,14.2518,0.015801,133.016,26,12078506.0,2023-06-26
liq,1687741390829,SELL,7.0,30239.9,30356.2,30356.7,0.0,114.8462,14.2518,0.015801,133.016,26,12078506.0,2023-06-26
liq,1687741402011,SELL,10.0,30227.3,30339.7,30339.5,0.0,119.0625,18.4262,0.016397,137.1801,26,12085819.0,2023-06-26
liq,1687741402011,SELL,10.0,30227.3,30339.7,30339.5,0.0,119.0625,18.4262,0.016397,137.1801,26,12085819.0,2023-06-26
liq,1687741427884,SELL,1.0,30218.5,30322.3,30322.3,0.0,122.0092,21.3436,0.009145,139.8766,26,12113807.0,2023-06-26
liq,1687741427884,SELL,1.0,30218.5,30322.3,30322.3,0.0,122.0092,21.3436,0.009145,139.8766,26,12113807.0,2023-06-26
liq,1687741510249,SELL,15.0,30188.3,30300.2,30300.3,0.0,132.1352,31.3689,0.013431,149.4439,26,12178591.0,2023-06-26
liq,1687741510249,SELL,15.0,30188.3,30300.2,30300.3,0.0,132.1352,31.3689,0.013431,149.4439,26,12178591.0,2023-06-26
liq,1687742000248,SELL,1.0,30167.1,30259.0,30259.3,0.0,139.2556,28.3901,0.000279,155.6892,27,12245470.0,2023-06-26
liq,1687742000248,SELL,1.0,30167.1,30259.0,30259.3,0.0,139.2556,28.3901,0.000279,155.6892,27,12245470.0,2023-06-26
liq,1687742001885,SELL,8.0,30141.5,30158.0,30158.1,0.0,147.8671,6.8568,0.002081,163.1198,30,12347208.0,2023-06-26
liq,1687742001885,SELL,8.0,30141.5,30158.0,30158.1,0.0,147.8671,6.8568,0.002081,163.1198,30,12347208.0,2023-06-26
liq,1687742003108,SELL,84.0,30159.2,30159.2,30088.4,15.1515,131.7797,-9.007,0.008561,155.8847,33,12439261.0,2023-06-26
liq,1687742003108,SELL,84.0,30159.2,30159.2,30088.4,15.1515,131.7797,-9.007,0.008561,155.8847,33,12439261.0,2023-06-26
liq,1687742004132,SELL,675.0,30067.5,30067.5,30071.0,3.0303,162.6796,1.4506,0.001577,186.5065,33,12463867.0,2023-06-26
liq,1687742004132,SELL,675.0,30067.5,30067.5,30071.0,3.0303,162.6796,1.4506,0.001577,186.5065,33,12463867.0,2023-06-26
liq,1687742005288,SELL,50.0,30008.1,30113.9,30113.5,0.0,182.7963,41.3007,0.008777,206.1927,33,12496980.0,2023-06-26
liq,1687742005288,SELL,50.0,30008.1,30113.9,30113.5,0.0,182.7963,41.3007,0.008777,206.1927,33,12496980.0,2023-06-26
liq,1687742014482,SELL,22.0,29997.9,30098.6,30098.7,0.0,186.2587,24.6556,0.009995,208.1257,33,12618758.0,2023-06-26
liq,1687742014482,SELL,22.0,29997.9,30098.6,30098.7,0.0,186.2587,24.6556,0.009995,208.1257,33,12618758.0,2023-06-26
liq,1687742015718,SELL,4.0,29994.0,30075.3,30075.4,0.0,187.5832,15.9431,0.004933,209.052,34,12646258.0,2023-06-26
liq,1687742015718,SELL,4.0,29994.0,30075.3,30075.4,0.0,187.5832,15.9431,0.004933,209.052,34,12646258.0,2023-06-26
liq,1687742017033,SELL,12.0,29977.0,30089.1,30089.2,0.0,193.3606,21.6232,0.013555,214.5828,34,12664290.0,2023-06-26
liq,1687742017033,SELL,12.0,29977.0,30089.1,30089.2,0.0,193.3606,21.6232,0.013555,214.5828,34,12664290.0,2023-06-26
liq,1687742018182,SELL,4.0,29963.3,30033.0,30033.1,0.0,198.0212,26.2054,0.001282,218.8928,34,12688682.0,2023-06-26
liq,1687742018182,SELL,4.0,29963.3,30033.0,30033.1,0.0,198.0212,26.2054,0.001282,218.8928,34,12688682.0,2023-06-26
liq,1687742019252,SELL,7.0,29947.7,30036.1,30036.3,0.0,203.3335,31.4281,0.003657,223.7575,34,12718924.0,2023-06-26
liq,1687742019252,SELL,7.0,29947.7,30036.1,30036.3,0.0,203.3335,31.4281,0.003657,223.7575,34,12718924.0,2023-06-26
liq,1687742022636,SELL,491.0,29925.7,30026.7,30026.7,0.0,210.8345,28.774,0.002839,230.3834,35,12776515.0,2023-06-26
liq,1687742022636,SELL,491.0,29925.7,30026.7,30026.7,0.0,210.8345,28.774,0.002839,230.3834,35,12776515.0,2023-06-26
liq,1687742023907,SELL,1.0,29936.8,30057.0,30057.1,0.0,207.0485,25.0555,0.015422,226.4498,35,12785854.0,2023-06-26
liq,1687742023907,SELL,1.0,29936.8,30057.0,30057.1,0.0,207.0485,25.0555,0.015422,226.4498,35,12785854.0,2023-06-26
liq,1687742459856,SELL,13.0,29927.3,30032.7,30032.8,0.0,210.2886,28.2378,0.011319,222.6165,35,13316085.0,2023-06-26
liq,1687742459856,SELL,13.0,29927.3,30032.7,30032.8,0.0,210.2886,28.2378,0.011319,222.6165,35,13316085.0,2023-06-26
liq,1687742461196,SELL,1.0,29918.0,30032.7,30032.8,0.0,213.4625,31.3551,0.011808,225.703,35,13322633.0,2023-06-26
liq,1687742461196,SELL,1.0,29918.0,30032.7,30032.8,0.0,213.4625,31.3551,0.011808,225.703,35,13322633.0,2023-06-26
liq,1687742463471,SELL,200.0,29904.2,30011.8,30009.1,0.0,218.1757,35.9843,0.004027,230.1117,35,13344602.0,2023-06-26
liq,1687742463471,SELL,200.0,29904.2,30011.8,30009.1,0.0,218.1757,35.9843,0.004027,230.1117,35,13344602.0,2023-06-26
liq,1687742464605,SELL,34.0,29895.6,30024.1,30022.9,0.0,221.1151,38.8713,0.004362,232.9892,35,13349094.0,2023-06-26
liq,1687742464605,SELL,34.0,29895.6,30024.1,30022.9,0.0,221.1151,38.8713,0.004362,232.9892,35,13349094.0,2023-06-26
liq,1687742488260,SELL,56.0,29888.8,29960.9,29964.5,0.0,223.4406,21.103,0.001115,233.9301,37,13440540.0,2023-06-26
liq,1687742488260,SELL,56.0,29888.8,29960.9,29964.5,0.0,223.4406,21.103,0.001115,233.9301,37,13440540.0,2023-06-26
liq,1687742489268,SELL,12.0,29870.0,29966.9,29967.0,0.0,229.8751,27.4102,0.005065,240.1713,37,13453717.0,2023-06-26
liq,1687742489268,SELL,12.0,29870.0,29966.9,29967.0,0.0,229.8751,27.4102,0.005065,240.1713,37,13453717.0,2023-06-26
liq,1687742669146,BUY,5.0,30292.6,30173.4,30172.8,8.1081,87.1622,-3.17,0.030575,94.3669,37,13658045.0,2023-06-26
liq,1687742669146,BUY,5.0,30292.6,30173.4,30172.8,8.1081,87.1622,-3.17,0.030575,94.3669,37,13658045.0,2023-06-26
control,1687743005027,,,30281.3,,30281.3,2.7027,90.9264,0.5605,0.003083,95.8177,37,13839021.0,2023-06-26
control,1687743390502,,,30260.2,,30260.2,5.4054,97.9627,-2.4638,0.00465,101.4745,37,14003087.0,2023-06-26
control,1687744001315,,,30237.1,,30237.1,10.8108,105.6771,-84.424,0.006816,108.0936,37,14115575.0,2023-06-26
control,1687744079229,,,30205.2,,30205.2,37.8378,116.3498,-73.9521,0.016367,118.5662,37,14139429.0,2023-06-26
liq,1687744648187,SELL,13.0,30042.2,30160.3,30160.3,18.9189,171.2381,-20.0963,0.083082,172.3125,37,14245158.0,2023-06-26
liq,1687744648187,SELL,13.0,30042.2,30160.3,30160.3,18.9189,171.2381,-20.0963,0.083082,172.3125,37,14245158.0,2023-06-26
control,1687745732112,,,30224.5,,30224.5,18.9189,99.7902,-80.2904,0.012405,109.5091,37,14356076.0,2023-06-26
control,1687746452915,,,30132.2,,30132.2,45.9459,130.7276,-49.9047,0.023754,138.8773,37,14434625.0,2023-06-26
control,1687746499911,,,30143.8,,30143.8,48.6486,126.829,-53.7337,0.024358,134.8896,37,14443532.0,2023-06-26
control,1687746501228,,,30144.8,,30144.8,48.6486,126.4931,-54.0636,0.024377,134.5507,37,14443814.0,2023-06-26
control,1687746527878,,,30141.7,,30141.7,48.6486,127.5346,-53.0407,0.024554,135.5678,37,14446387.0,2023-06-26
control,1687746796200,,,30159.3,,30159.3,51.3514,121.6245,-58.8454,0.026929,128.9198,37,14474847.0,2023-06-26
control,1687747065409,,,30213.0,,30213.0,24.3243,103.6345,-76.5147,0.013402,110.5017,37,14451182.0,2023-06-26
control,1687747268563,,,30179.8,,30179.8,56.7568,114.7492,-65.5981,0.032968,121.424,37,14447367.0,2023-06-26
control,1687748645998,,,30236.1,,30236.1,40.5405,95.9154,-84.0961,0.020824,101.1727,37,14551619.0,2023-06-26
control,1687750162469,,,30242.2,,30242.2,18.9189,93.879,-86.0962,0.01258,97.8601,37,14511980.0,2023-06-26
liq,1687751597598,BUY,13.0,30409.9,30288.7,30288.7,59.4595,38.2148,-140.7679,0.127114,40.8001,37,14564921.0,2023-06-26
liq,1687751597598,BUY,13.0,30409.9,30288.7,30288.7,59.4595,38.2148,-140.7679,0.127114,40.8001,37,14564921.0,2023-06-26
control,1687751948240,,,30308.6,,30308.6,40.5405,71.7654,-107.8155,0.023208,73.9294,37,14578300.0,2023-06-26
control,1687752208840,,,30310.3,,30310.3,40.5405,71.2005,-108.3703,0.023768,72.7191,37,14506311.0,2023-06-26
control,1687752354701,,,30313.1,,30313.1,40.5405,70.2702,-109.284,0.024435,71.2186,37,14443624.0,2023-06-26
control,1687752403635,,,30306.5,,30306.5,40.5405,72.4633,-107.1301,0.02451,73.3816,37,14441376.0,2023-06-26
control,1687752578507,,,30287.4,,30287.4,37.8378,78.8152,-100.8914,0.023858,79.4552,37,14448611.0,2023-06-26
control,1687752609142,,,30287.3,,30287.3,37.8378,78.8485,-100.8587,0.023988,79.443,37,14445679.0,2023-06-26
control,1687753032709,,,30250.3,,30250.3,32.4324,91.1763,-88.7508,0.01834,90.2004,37,14391059.0,2023-06-26
control,1687753350933,,,30236.9,,30236.9,43.2432,95.6483,-84.3584,0.025349,93.5038,37,14305676.0,2023-06-26
control,1687753499757,,,30219.5,,30219.5,54.0541,101.4613,-78.6491,0.026395,98.9084,37,14286975.0,2023-06-26
control,1687753720662,,,30225.8,,30225.8,56.7568,99.3558,-80.7171,0.028004,96.0893,37,14243556.0,2023-06-26
control,1687754038323,,,30228.3,,30228.3,59.4595,98.5206,-81.5374,0.029652,93.674,37,14123664.0,2023-06-26
control,1687755504572,,,30229.7,,30229.7,60.0,98.0529,-81.9968,0.031835,85.2591,35,13583928.0,2023-06-26
control,1687755824650,,,30222.6,,30222.6,60.0,100.4251,-79.6668,0.034535,86.6945,35,13556152.0,2023-06-26
control,1687756190975,,,30234.6,,30234.6,60.0,96.4163,-83.6041,0.035558,81.9315,35,13499706.0,2023-06-26
control,1687756448678,,,30214.9,,30214.9,62.8571,102.9991,-77.1387,0.036452,87.7491,35,13437035.0,2023-06-26
control,1687756541781,,,30213.2,,30213.2,62.8571,103.5676,-76.5804,0.036679,88.0935,35,13448004.0,2023-06-26
liq,1687756897203,SELL,1.0,30056.8,30164.3,30164.2,17.1429,156.1413,-24.944,0.106814,139.7008,35,13475251.0,2023-06-26
liq,1687756897203,SELL,1.0,30056.8,30164.3,30164.2,17.1429,156.1413,-24.944,0.106814,139.7008,35,13475251.0,2023-06-26
control,1687757200190,,,30198.5,,30198.5,77.1429,108.4858,-71.7498,0.047384,91.2768,35,13441378.0,2023-06-26
control,1687757695402,,,30203.0,,30203.0,82.8571,106.9797,-73.2291,0.048892,88.9954,35,13404363.0,2023-06-26
control,1687757880529,,,30238.5,,30238.5,48.5714,95.1141,-84.8831,0.027451,76.758,35,13413624.0,2023-06-26
control,1687758110662,,,30245.4,,30245.4,51.4286,92.8111,-87.1451,0.028665,74.0702,35,13406945.0,2023-06-26
control,1687758911759,,,30215.4,,30215.4,71.4286,102.832,-77.3029,0.041741,82.9119,35,13431052.0,2023-06-26
control,1687758944222,,,30209.0,,30209.0,71.4286,104.9723,-75.2007,0.041869,85.0331,35,13432442.0,2023-06-26
control,1687758982771,,,30209.1,,30209.1,71.4286,104.9389,-75.2335,0.041881,84.9975,35,13432475.0,2023-06-26
control,1687759255464,,,30212.0,,30212.0,74.2857,103.9689,-76.1862,0.043615,83.7653,35,13443884.0,2023-06-26
control,1687759339341,,,30212.0,,30212.0,74.2857,103.9689,-76.1862,0.043816,83.6235,35,13432311.0,2023-06-26
control,1687759622810,,,30206.1,,30206.1,82.8571,105.9425,-74.2478,0.05203,84.2646,35,13306773.0,2023-06-26
control,1687759857826,,,30214.7,,30214.7,74.2857,103.066,-77.073,0.046422,80.7987,35,13285554.0,2023-06-26
control,1687759988815,,,30221.9,,30221.9,74.2857,100.6591,-89.3477,0.047092,78.1861,35,13275092.0,2023-06-26
control,1687760551157,,,30263.7,,30263.7,54.2857,86.7081,-103.0362,0.033128,63.1747,35,13195657.0,2023-06-26
control,1687760837923,,,30287.4,,30287.4,51.4286,78.8152,-110.7806,0.030282,53.4077,35,13047449.0,2023-06-26
control,1687761198490,,,30297.7,,30297.7,50.0,75.3889,-114.1425,0.033535,48.2839,34,12965117.0,2023-06-26
control,1687761413384,,,30296.3,,30296.3,52.9412,75.8544,-113.6857,0.034053,48.3634,34,12947495.0,2023-06-26
control,1687761552708,,,30292.9,,30292.9,53.125,76.9853,-112.5761,0.0346,48.4784,32,12879207.0,2023-06-26
