cascade_id,day,start_ms,end_ms,bundle_width_ms,direction,n_events,tie_after_shift,path_after_shift,tie_before,path_before,anchor_ts_ms,anchor_price,anchor_before_ts_ms,anchor_before_price,anchor_lag_ms,anchor_price_diff_bp,bp_1m_diff,bp_5m_diff,bp_15m_diff,bp_30m_diff,bp_60m_diff,bp_240m_diff,bp_1m_after_shift,bp_5m_after_shift,bp_15m_after_shift,bp_30m_after_shift,bp_60m_after_shift,bp_240m_after_shift,bp_1m_before,bp_5m_before,bp_15m_before,bp_30m_before,bp_60m_before,bp_240m_before,pred_under_1m,pred_under_5m,pred_under_15m,pred_under_30m,pred_under_60m,pred_under_240m,resid_1m,resid_5m,resid_15m,resid_30m,resid_60m,resid_240m
binance_cm_real_009413,2024-02-19,1708331632613,1708331632613,0,long,1,True,time_resolution,True,time_resolution,1708331632613,52316.2,1708331632613,52316.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.307797584686962,-9.59549814397779,-27.86899660143429,-17.50891693203989,1.4718194364277921,22.440467770977527,6.307797584686962,-9.59549814397779,-27.86899660143429,-17.50891693203989,1.4718194364277921,22.440467770977527,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009414,2024-02-19,1708331805749,1708331864625,58876,long,2,False,,False,,1708331864625,52277.1,1708331864625,52277.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43996319612136753,3.6153497420479437,-16.75685912187144,-17.40723949874802,14.308368291279148,34.92925200517981,-0.43996319612136753,3.6153497420479437,-16.75685912187144,-17.40723949874802,14.308368291279148,34.92925200517981,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009415,2024-02-19,1708332362072,1708332362072,0,long,1,True,time_resolution,True,time_resolution,1708332362072,52237.8,1708332362072,52237.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.398389671847659,-10.643633537401234,-7.714719992036975,11.371076117293258,32.17976254742706,38.70760254068837,-5.398389671847659,-10.643633537401234,-7.714719992036975,11.371076117293258,32.17976254742706,38.70760254068837,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009416,2024-02-19,1708332511145,1708332511145,0,long,1,True,time_resolution,True,time_resolution,1708332511145,52171.4,1708332511145,52171.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9742617602739498,5.098578914884121,8.91292930609491,24.63035302867088,40.29027398152955,55.2026589280717,1.9742617602739498,5.098578914884121,8.91292930609491,24.63035302867088,40.29027398152955,55.2026589280717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009417,2024-02-19,1708332988357,1708332988357,0,long,1,True,time_resolution,True,time_resolution,1708332988357,52128.0,1708332988357,52128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.472222222221943,12.277470841006751,21.945979128299847,30.425107427869577,41.378913443830015,64.09223449969278,3.472222222221943,12.277470841006751,21.945979128299847,30.425107427869577,41.378913443830015,64.09223449969278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009418,2024-02-19,1708334852142,1708334852142,0,short,1,True,time_resolution,True,time_resolution,1708334852142,52411.6,1708334852142,52411.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0942921032742925,-18.60275206252051,-7.937174213341808,-13.851895381938073,-27.341275595478034,-24.89906814521976,-5.0942921032742925,-18.60275206252051,-7.937174213341808,-13.851895381938073,-27.341275595478034,-24.89906814521976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009419,2024-02-19,1708339428333,1708339428333,0,short,1,True,time_resolution,True,time_resolution,1708339428333,52499.3,1708339428333,52499.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2762341593134314,-7.047713017125942,-15.695447367869942,-22.22886781347644,-21.428857146666715,-71.27714083806914,-3.2762341593134314,-7.047713017125942,-15.695447367869942,-22.22886781347644,-21.428857146666715,-71.27714083806914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009420,2024-02-19,1708347244818,1708347244818,0,short,1,True,time_resolution,True,time_resolution,1708347244818,52522.2,1708347244818,52522.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.084410020904892,-31.910316018749892,-28.97822254208641,-41.33490219373875,-54.719718519025136,-127.24143314636396,-3.084410020904892,-31.910316018749892,-28.97822254208641,-41.33490219373875,-54.719718519025136,-127.24143314636396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009421,2024-02-19,1708349037082,1708349037082,0,long,1,True,time_resolution,True,time_resolution,1708349037082,52292.3,1708349037082,52292.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8493678801648006,1.2238895592647827,-14.112976480285417,-10.594293997395686,-23.90409295441202,-70.04855399360956,2.8493678801648006,1.2238895592647827,-14.112976480285417,-10.594293997395686,-23.90409295441202,-70.04855399360956,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009422,2024-02-19,1708351455333,1708351455333,0,long,1,True,time_resolution,True,time_resolution,1708351455333,52132.0,1708351455333,52132.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5153840251671633,2.877311440190286,-1.1317424998084584,6.905547456456687,-0.2877311440190286,5.370981355021868,1.5153840251671633,2.877311440190286,-1.1317424998084584,6.905547456456687,-0.2877311440190286,5.370981355021868,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009423,2024-02-19,1708351522494,1708351564273,41779,long,2,False,,False,,1708351564273,52092.2,1708351564273,52092.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6317222156100146,18.75520711354183,10.84615355081951,17.60340319664064,19.94540449433916,7.851463366876703,-1.6317222156100146,18.75520711354183,10.84615355081951,17.60340319664064,19.94540449433916,7.851463366876703,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009424,2024-02-19,1708352773433,1708352773433,0,long,1,True,time_resolution,True,time_resolution,1708352773433,52067.9,1708352773433,52067.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.751274777741862,12.944635754467042,28.5012454890636,20.761352003825493,61.45821129717157,6.145821129717158,13.751274777741862,12.944635754467042,28.5012454890636,20.761352003825493,61.45821129717157,6.145821129717158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009425,2024-02-19,1708355997107,1708355997107,0,short,1,True,time_resolution,True,time_resolution,1708355997107,52312.1,1708355997107,52312.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2425423563573246,5.715694839243971,-12.826860324857641,-39.62754314967199,-32.0002446852643,-86.04127916868154,1.2425423563573246,5.715694839243971,-12.826860324857641,-39.62754314967199,-32.0002446852643,-86.04127916868154,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009426,2024-02-19,1708356191706,1708356213735,22029,short,2,False,,False,,1708356213735,52364.8,1708356213735,52364.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0051637741383526,-6.989428012711939,-24.577578831582354,-46.02328281593742,-43.21605353214428,-80.41661574187351,-2.0051637741383526,-6.989428012711939,-24.577578831582354,-46.02328281593742,-43.21605353214428,-80.41661574187351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009427,2024-02-19,1708361505732,1708361532862,27130,long,7,False,,False,,1708361532862,51956.0,1708361532862,51956.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04272846254467,-10.778350912310417,-15.416891215643727,0.2117176072058174,38.109169297097544,-12.106397721148944,5.04272846254467,-10.778350912310417,-15.416891215643727,0.2117176072058174,38.109169297097544,-12.106397721148944,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009428,2024-02-19,1708361627510,1708361629014,1504,long,2,False,,False,,1708361629014,51897.9,1708361629014,51897.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5414881912370249,-19.673243040662253,4.219823923511636,5.3952086693295875,43.1616693546367,-1.3488021673323969,1.5414881912370249,-19.673243040662253,4.219823923511636,5.3952086693295875,43.1616693546367,-1.3488021673323969,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009429,2024-02-19,1708361855294,1708361887682,32388,long,9,False,,False,,1708361887682,51714.5,1708361887682,51714.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.088302120295364,26.588287617592744,34.922507227179715,73.61571706194532,84.985835694051,22.35349853522678,23.088302120295364,26.588287617592744,34.922507227179715,73.61571706194532,84.985835694051,22.35349853522678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009430,2024-02-19,1708363784832,1708363784832,0,short,1,True,time_resolution,True,time_resolution,1708363784832,52148.7,1708363784832,52148.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7095095371499366,-12.636940134652288,6.769104503085007,6.788280436521228,-6.2705302337348945,-61.13287579556071,-0.7095095371499366,-12.636940134652288,6.769104503085007,6.788280436521228,-6.2705302337348945,-61.13287579556071,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009431,2024-02-19,1708368625769,1708368627765,1996,long,2,False,,False,,1708368627765,51987.6,1708368627765,51987.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13464749286312305,4.308719771638132,-10.06009125252861,-21.25506851633851,-23.77490016850144,1.5195931337475581,-0.13464749286312305,4.308719771638132,-10.06009125252861,-21.25506851633851,-23.77490016850144,1.5195931337475581,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009432,2024-02-19,1708369673548,1708369701156,27608,long,4,False,,False,,1708369701156,51861.9,1708369701156,51861.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.184189163915006,-3.046552478795206,15.059224594547933,10.08447434436371,-7.30786955356465,22.714169746961762,-4.184189163915006,-3.046552478795206,15.059224594547933,10.08447434436371,-7.30786955356465,22.714169746961762,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009433,2024-02-19,1708369939689,1708369939689,0,long,1,True,time_resolution,True,time_resolution,1708369939689,51822.0,1708369939689,51822.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650534522017395,13.295511558797703,13.179730616341113,12.349967195399637,1.5437458994249547,35.40967156805989,4.650534522017395,13.295511558797703,13.179730616341113,12.349967195399637,1.5437458994249547,35.40967156805989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009434,2024-02-19,1708373209354,1708373209354,0,long,1,True,time_resolution,True,time_resolution,1708373209354,51802.0,1708373209354,51802.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19304273966256127,8.860661750511843,4.633025751901471,24.188255279719492,18.89888421296503,3.474769313926103,-0.19304273966256127,8.860661750511843,4.633025751901471,24.188255279719492,18.89888421296503,3.474769313926103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009435,2024-02-19,1708380339035,1708380339035,0,short,1,True,time_resolution,True,time_resolution,1708380339035,52058.1,1708380339035,52058.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4395819286522347,5.78200126397209,10.507490669080195,-8.125536660000199,-11.256653623547257,-68.78852666539858,-2.4395819286522347,5.78200126397209,10.507490669080195,-8.125536660000199,-11.256653623547257,-68.78852666539858,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009436,2024-02-19,1708380431690,1708380431690,0,short,1,True,time_resolution,True,time_resolution,1708380431690,52058.4,1708380431690,52058.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452046163542205,8.06786224701489,7.991025463709707,-15.501821031765164,-9.489342738155889,-62.16095769366683,0.8452046163542205,8.06786224701489,7.991025463709707,-15.501821031765164,-9.489342738155889,-62.16095769366683,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009437,2024-02-19,1708384875775,1708384875775,0,long,1,True,time_resolution,True,time_resolution,1708384875775,51890.8,1708384875775,51890.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.012626515683775,-2.794329630685979,-12.87318753998838,-24.80208437719294,-12.892458778820416,-44.82490152397069,-6.012626515683775,-2.794329630685979,-12.87318753998838,-24.80208437719294,-12.892458778820416,-44.82490152397069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009438,2024-02-19,1708386040378,1708386040378,0,long,1,True,time_resolution,True,time_resolution,1708386040378,51790.0,1708386040378,51790.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.078200424792993,1.5640084958483382,0.36686619038452506,12.280363004440732,-20.081096736821777,-15.138057540065931,5.078200424792993,1.5640084958483382,0.36686619038452506,12.280363004440732,-20.081096736821777,-15.138057540065931,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009439,2024-02-19,1708386582130,1708386582130,0,long,1,True,price_tick,True,time_resolution,1708386582687,51771.3,1708386582109,51771.3,557,0.0,-0.019315721258408303,0.0,0.0,0.0,0.0,0.0,-4.11424862810146,0.791944571605995,13.347163389754273,15.182156909329791,-6.2389779665573215,-18.7941967847056,-4.094932906843051,0.791944571605995,13.347163389754273,15.182156909329791,-6.2389779665573215,-18.7941967847056,-0.03801462715185966,0.001470377087948464,0.008260411120103478,0.0046980341102759405,-0.00096530853538123,-0.0007269699728528486,0.05733034841026796,-0.001470377087948464,-0.008260411120103478,-0.0046980341102759405,0.00096530853538123,0.0007269699728528486
binance_cm_real_009440,2024-02-20,1708389631735,1708389686922,55187,long,6,False,,False,,1708389686922,51633.4,1708389686922,51625.6,0,1.5108783239328765,-1.5109544042150622,-1.5126574320701511,-1.5141439237374748,-1.512537459317473,-1.508791968502159,-1.5170057128135497,0.5035500276949697,11.775323724565036,21.613916573380514,10.981264065507421,-13.80889114410496,40.55514453822554,2.014504431910032,13.287981156635187,23.12806049711799,12.493801524824894,-12.300099175602801,42.07215025103909,0.0,0.0,0.0,0.0,-0.0,0.0,1.5109544042150622,1.5126574320701511,1.5141439237374748,1.512537459317473,1.508791968502159,1.5170057128135497
binance_cm_real_009441,2024-02-20,1708389750814,1708389817259,66445,long,4,False,,False,,1708389817259,51521.9,1708389817259,51521.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22780992160615,41.94332895331859,29.87079280849531,34.58723377825683,10.733299820075665,64.53566347514358,12.22780992160615,41.94332895331859,29.87079280849531,34.58723377825683,10.733299820075665,64.53566347514358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009442,2024-02-20,1708392084571,1708392166379,81808,mixed,4,False,,False,,1708392166379,51398.1,1708392166379,51398.0,0,0.019456009961193975,-0.019470015777917737,-0.019482885987880394,-0.019482469598733232,-0.019530165082713324,-0.019564990356734313,-0.019628092239088346,7.198709679929803,13.813740196622055,13.599724503435237,38.114249359412405,56.01374369869732,88.44684920259671,7.218179695707721,13.833223082609935,13.61920697303397,38.13377952449512,56.03330868905405,88.4664772948358,0.0,0.0,0.0,0.0,0.0,0.0,0.019470015777917737,0.019482885987880394,0.019482469598733232,0.019530165082713324,0.019564990356734313,0.019628092239088346
binance_cm_real_009443,2024-02-20,1708392266376,1708392301269,34893,long,4,False,,False,,1708392301269,51339.9,1708392301269,51339.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14805248938906,25.340914181756986,27.561409352180274,58.064000903780205,61.1804853534967,102.59077247910437,10.14805248938906,25.340914181756986,27.561409352180274,58.064000903780205,61.1804853534967,102.59077247910437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009444,2024-02-20,1708401939300,1708401939300,0,long,1,True,time_resolution,True,time_resolution,1708401939300,51550.1,1708401939300,51550.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18232360364052,28.263766704624114,31.406340627855517,50.80494509225035,50.242385562782616,61.08620545837961,12.18232360364052,28.263766704624114,31.406340627855517,50.80494509225035,50.242385562782616,61.08620545837961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009445,2024-02-20,1708404535745,1708404535745,0,short,1,True,time_resolution,True,time_resolution,1708404535745,51858.0,1708404535745,51858.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054996336148995,-6.537082031702236,-1.5426742257703732,20.05476493501485,-8.446141386093354,0.0,-6.054996336148995,-6.537082031702236,-1.5426742257703732,20.05476493501485,-8.446141386093354,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009446,2024-02-20,1708406889293,1708406891342,2049,short,2,False,,False,,1708406891342,52023.8,1708406891342,52023.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.325858549357375,-12.840276950165675,-4.4018314694431115,-13.032496664988507,-9.16888039704988,-65.70069852644423,-2.325858549357375,-12.840276950165675,-4.4018314694431115,-13.032496664988507,-9.16888039704988,-65.70069852644423,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009447,2024-02-20,1708409553958,1708409553958,0,short,1,True,time_resolution,True,time_resolution,1708409553958,52058.8,1708409553958,52058.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24971762699017924,3.0158205721217333,-9.374015536278767,-4.783053009289775,-12.236163722560713,-14.368368076099125,0.24971762699017924,3.0158205721217333,-9.374015536278767,-4.783053009289775,-12.236163722560713,-14.368368076099125,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009448,2024-02-20,1708417087206,1708417138469,51263,long,3,False,,False,,1708417138469,51767.6,1708417138469,51767.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9465379890127137,-23.296424790795506,13.59923967887278,8.982452344709818,-14.661680278784694,114.82085319775332,-0.9465379890127137,-23.296424790795506,13.59923967887278,8.982452344709818,-14.661680278784694,114.82085319775332,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009449,2024-02-20,1708417342035,1708417342035,0,long,1,False,,True,time_resolution,1708417342080,51685.8,1708417342009,51685.7,45,0.019347711263622388,-0.01933359890172337,-0.019367925256792873,-0.01940992544260922,-0.019385518917513167,-0.01934063636601291,-0.019630033368258637,-7.294073033600014,10.447743867754781,32.15583390408914,19.541150567467273,-3.6567103537144545,145.92015601964118,-7.274739434698291,10.467111793011574,32.17524382953175,19.560536086384786,-3.6373697173484416,145.93978605300944,-0.005456054576023718,0.001570066768951736,0.0016087621914765877,0.0004890134021596197,-4.5467121466855525e-05,0.00045606183141565454,0.024789653477747087,0.017797858487841135,0.017801163251132634,0.01889650551535355,0.019386103487479763,0.01917397153684298
binance_cm_real_009450,2024-02-20,1708418603479,1708418603479,0,short,1,True,price_tick,True,time_resolution,1708418603802,51875.6,1708418603478,51875.6,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.216841829299324,-12.221545389354814,-11.95166899274418,-18.216656771198792,-42.17782541310281,76.81838860658962,-2.216841829299324,-12.221545389354814,-11.95166899274418,-18.216656771198792,-42.17782541310281,76.81838860658962,-0.011933998514394695,-0.013158530535872017,-0.004289321205173745,-0.0032688778539428946,-0.003784288224564502,0.0017230791333283644,0.011933998514394695,0.013158530535872017,0.004289321205173745,0.0032688778539428946,0.003784288224564502,-0.0017230791333283644
binance_cm_real_009451,2024-02-20,1708420816178,1708420855066,38888,long,2,False,,False,,1708420855066,51603.4,1708420855066,51603.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.061484320800286,22.227217586437536,14.553304627214203,24.610781460136344,64.89882449606061,147.80033873736946,8.061484320800286,22.227217586437536,14.553304627214203,24.610781460136344,64.89882449606061,147.80033873736946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009452,2024-02-20,1708423807500,1708423807500,0,short,1,True,time_resolution,True,time_resolution,1708423807500,51954.1,1708423807500,51954.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.274769459965343,7.294900691187308,-2.694686271150881,31.951280072217592,69.56140131385231,97.37441318394534,6.274769459965343,7.294900691187308,-2.694686271150881,31.951280072217592,69.56140131385231,97.37441318394534,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009453,2024-02-20,1708425411294,1708425411294,0,short,1,True,time_resolution,True,time_resolution,1708425411294,52136.9,1708425411294,52136.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.077520911293432,-7.058340637821373,-1.2850783226475617,32.91334927853374,44.51741472929893,12.543898850910095,-7.077520911293432,-7.058340637821373,-1.2850783226475617,32.91334927853374,44.51741472929893,12.543898850910095,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009454,2024-02-20,1708426023064,1708426023064,0,short,1,True,time_resolution,True,time_resolution,1708426023064,52164.1,1708426023064,52164.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.035785147256446,-7.054660197337946,13.802596038271533,26.56999737367242,39.414079798175095,-60.61640093474192,-13.035785147256446,-7.054660197337946,13.802596038271533,26.56999737367242,39.414079798175095,-60.61640093474192,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009455,2024-02-20,1708426720386,1708426720386,0,short,1,False,,True,time_resolution,1708426720386,52132.3,1708426720386,52137.0,0,-0.9014711241531138,0.901984696207049,0.9042672386689787,0.9047168303660271,0.9058477264039837,0.9056160137601168,0.9001655790328407,5.69704386723722,31.017238832738453,36.004549962306875,48.54955564976004,45.979172221443726,-14.482384241631388,4.795059171030171,30.112971594069474,35.09983313194085,47.643707923356054,45.07355620768361,-15.382549820664229,0.0,0.0,0.0,0.0,0.0,-0.0,-0.901984696207049,-0.9042672386689787,-0.9047168303660271,-0.9058477264039837,-0.9056160137601168,-0.9001655790328407
binance_cm_real_009456,2024-02-20,1708426836401,1708426876550,40149,short,2,False,,False,,1708426876716,52203.0,1708426876516,52203.0,166,0.0,0.0,0.0,-0.019155987203525626,0.0,0.0,0.019155987204914737,6.359787751661224,39.44217765262561,23.90667203034364,32.392774361626444,32.373618374422925,-23.121276554986704,6.359787751661224,39.44217765262561,23.925828017547165,32.392774361626444,32.373618374422925,-23.14043254219162,0.017595412779596052,0.021824671634452838,0.00441298605656981,0.0029873336355722164,0.0014927835139317237,-0.00026675776402804223,-0.017595412779596052,-0.021824671634452838,0.014743001146955816,-0.0029873336355722164,-0.0014927835139317237,-0.018889229440886696
binance_cm_real_009457,2024-02-20,1708426995228,1708427037540,42312,short,5,False,,False,,1708427037540,52358.2,1708427037540,52358.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.649372973095748,-0.47748012727710276,-5.84435675787146,10.256273133913002,5.6915631171436205,-62.7026903140283,-0.649372973095748,-0.47748012727710276,-5.84435675787146,10.256273133913002,5.6915631171436205,-62.7026903140283,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009458,2024-02-20,1708427151509,1708427151509,0,short,1,True,time_resolution,True,time_resolution,1708427151509,52396.6,1708427151509,52396.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.81406808838714,-5.99275525511225,-11.183931781832896,0.3244485329209082,0.6488970658404276,-88.0973192917095,-16.81406808838714,-5.99275525511225,-11.183931781832896,0.3244485329209082,0.6488970658404276,-88.0973192917095,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009459,2024-02-20,1708428762762,1708428762762,0,short,1,False,,True,time_resolution,1708428762762,52440.3,1708428762762,52450.0,0,-1.8493803622492069,1.848523388837486,1.8472008990045836,1.8460829542658388,1.847253798597901,1.8452436140518884,1.817104557047287,-4.6338407675018845,-11.784829606238505,-17.829798837916638,-11.498790052689039,-22.368293087568706,-174.52226627231428,-6.48236415633937,-13.632030505243089,-19.675881792182476,-13.34604385128694,-24.213536701620594,-176.33937082936157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.848523388837486,-1.8472008990045836,-1.8460829542658388,-1.847253798597901,-1.8452436140518884,-1.817104557047287
binance_cm_real_009460,2024-02-20,1708436070301,1708436195345,125044,short,16,False,,False,,1708436195345,53011.9,1708436195345,53011.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.562094548582213,-13.16685498916336,-32.42668155640553,-47.91377030440334,-145.13722390633075,-338.67867403356627,-17.562094548582213,-13.16685498916336,-32.42668155640553,-47.91377030440334,-145.13722390633075,-338.67867403356627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009461,2024-02-20,1708436392709,1708436429079,36370,short,4,False,,False,,1708436429079,53069.2,1708436429079,53069.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.345571442568776,-13.416444943582547,-43.50922945889408,-108.00991912446337,-224.763139448116,-364.65595863514,-24.345571442568776,-13.416444943582547,-43.50922945889408,-108.00991912446337,-224.763139448116,-364.65595863514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009462,2024-02-20,1708437000259,1708437011229,10970,long,4,False,,False,,1708437011229,52699.5,1708437011229,52699.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.10076945701517,23.150124763992068,20.227895900340336,-80.34231823831374,-124.72604104403322,-302.37478533951935,21.10076945701517,23.150124763992068,20.227895900340336,-80.34231823831374,-124.72604104403322,-302.37478533951935,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
binance_cm_real_009463,2024-02-20,1708437263038,1708437263038,0,short,1,True,time_resolution,True,time_resolution,1708437263038,52892.0,1708437263038,52892.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.749073583907379,-1.890645088104061,-83.49088709067507,-145.50404598048826,-151.2516070483249,-324.0187551992745,-15.749073583907379,-1.890645088104061,-83.49088709067507,-145.50404598048826,-151.2516070483249,-324.0187551992745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
