draw,seconds,max_mean_net_bps_full,max_sharpe_full,min_n_full,max_mean_net_bps_train,max_sharpe_train,min_n_train,max_mean_net_bps_val,max_sharpe_val,min_n_val
1461,1.2492175360093825,-3.6737885009538136,-2.677391052198341,8402,-3.4398223521207396,-2.387560662391797,5763,-3.64758501768908,-3.87828157864086,2639
1462,1.2592150480049895,-3.711634551927765,-2.5635921909604953,8381,-3.683705243316409,-2.1440599230794337,5700,-3.648959603307137,-4.26423607144817,2681
1463,1.2336337399901822,-3.4251763903216834,-2.4158843127348213,8366,-3.7991332458318836,-2.295717236538841,5825,-2.5296404078198593,-2.9123129194699144,2541
1464,1.216274214006262,-3.2477993992757304,-2.3737270011986946,8320,-3.3080153119626705,-2.298883992471713,5681,-3.0671298174530826,-2.6545516860051657,2639
1465,1.2920354369998677,-3.5439957874768457,-2.608675935942702,8411,-3.3506478584373767,-2.3555538391495907,5999,-3.3689007192808376,-3.460906007902369,2412
1466,1.2349623560003238,-3.149544871970018,-2.342820372782689,8391,-3.1783459056185337,-2.2987465131473868,5761,-3.049675944552241,-2.7769499677657543,2630
1467,1.2134923239937052,-3.414653329858777,-2.8326230999980884,8420,-3.379972647060673,-2.7120318327548834,6065,-3.486626989688389,-3.4362201227395146,2355
1468,1.249594644003082,-3.3842641615585647,-1.9181824658933215,8263,-3.306300532398768,-1.706408092417291,5686,-3.3172289118628306,-2.891112170865444,2577
1469,1.2539040219999151,-3.558196192731872,-2.3538236900996674,8333,-3.658420521747096,-2.0293167020755343,5789,-2.8436605172665477,-3.1876749503738964,2544
1470,1.314123346004635,-3.5149522812348812,-2.1226141984533724,8339,-3.5065798679669387,-2.1537160088644858,5836,-2.7798650489817707,-2.2997525374435286,2503
1471,1.2098797820071923,-3.6373111529844566,-2.7549828256447486,8322,-3.7815750383439086,-2.6797832508918855,5570,-3.13614037158161,-3.1142239012951243,2752
1472,1.1863572589936666,-3.2005359815483314,-1.5135047890140865,8297,-3.5917786946989905,-1.6584396169623996,5933,-1.9730690776954418,-1.1253427264713647,2364
1473,1.1991602620109916,-3.3371587741946485,-2.884808785667584,8384,-3.3538161741349892,-2.529220689769213,5717,-3.2982663345671037,-3.4408844539959067,2667
1474,1.3556896980007878,-3.91635786749935,-3.3842906729045366,8422,-4.083075299838167,-3.214739478933169,6020,-3.4507496268158215,-4.436737607966149,2402
1475,1.1284077369928127,-3.5584744999008384,-2.5917446590421447,8375,-3.6513202579951276,-2.440365065127163,5977,-3.263949769253226,-3.283751748514155,2398
1476,1.2745301879913313,-3.4523802674117605,-2.0597132542885475,8340,-3.4572484834672252,-1.7551098803609704,5837,-3.3084746952658315,-3.3112658011067198,2503
1477,1.2954871469992213,-3.648601759811469,-3.2018655861376972,8385,-3.763521693556641,-3.375383523425627,5904,-3.3402737490098646,-2.8114076893969346,2481
1478,1.2066024960076902,-3.7886289629412087,-2.689884738071456,8398,-3.758336202977699,-2.5118381328942285,5954,-3.6168105142014113,-3.6872442340868927,2444
1479,1.3803251140052453,-3.2551681818220577,-2.1241121584140954,8317,-3.1514474693564525,-1.9424178473996228,5845,-3.501782885698254,-2.6784655526741035,2472
1480,1.3491278150031576,-3.3216082115364363,-1.9983650244423157,8401,-3.4908838890134386,-1.7436273268910183,6004,-2.919277789595534,-3.1220512150108606,2397
1481,1.2407283220090903,-3.876351168865071,-3.4393296457173124,8395,-4.065328754229227,-3.375398242691029,6061,-3.1959917251275685,-2.2642275330188677,2334
1482,1.2857778620091267,-3.3208160080137374,-2.5282719650507777,8370,-3.2562697577620683,-2.376174116905251,5799,-3.4639765245447958,-2.7311089298715663,2571
1483,1.2150253760046326,-3.459325135251629,-2.809369208276014,8414,-3.327536825488914,-2.6217228946849547,5922,-3.482000662830152,-3.7608358676090186,2492
1484,1.2163212290033698,-3.5731880847029545,-2.491996370030916,8306,-3.4554373592563152,-2.354817908298191,5695,-3.5620821125430973,-2.9624004218742264,2611
1485,1.2749607730074786,-3.8611133852239385,-2.875567645832658,8274,-4.035782828885097,-2.8347811179720943,5589,-3.2556652634521686,-3.100646026392669,2685
1486,1.3566010920039844,-2.9623586806771103,-1.2648140970012496,8393,-2.7359424712300022,-1.0713176653508496,6076,-3.2438035586806486,-2.382601173222524,2317
1487,1.2349409770104103,-3.570171192586349,-2.5157589372608364,8421,-3.66602808325318,-2.291167088804065,5765,-3.1159638471014968,-3.1350406147161007,2656
1488,1.2009241829946404,-3.630270555838671,-1.9105496547574194,8400,-3.7573369794307356,-1.8667686699543118,5854,-3.2436833616424168,-2.1937676342127292,2546
1489,1.1177422990003834,-3.637026722394255,-2.1019869900947192,8451,-3.7945903924982134,-1.934060687843965,5799,-3.2133068590761598,-2.708281185954293,2652
1490,1.2032834209967405,-3.3056558103681812,-2.2028479365159948,8302,-2.9462872385138215,-1.9116157029973648,5825,-3.520922936208077,-3.6372238569316044,2477
1491,1.1175475460040616,-3.6120505693693663,-2.5615215797328283,8399,-4.022650584000393,-2.4052422947353995,5935,-2.5750707554909087,-3.1668146377355826,2464
1492,1.2820963080012007,-3.78953301448508,-3.124078157267874,8270,-3.7791646988130223,-2.7434994436611557,5831,-3.6147707233052273,-4.611139543208113,2439
1493,1.5777435019990662,-3.6849644675044515,-2.790366304814334,8376,-3.6055515239960543,-2.5674310886577145,5705,-3.105080708248709,-3.4856786621093088,2671
1494,1.266536601993721,-3.4810896197095276,-2.908294960728591,8374,-3.607325416293074,-3.340212677225151,5847,-2.477230207105441,-1.6461865725526108,2527
1495,1.4749899809976341,-3.3384363899101666,-2.71340955837448,8355,-3.296380313500991,-2.3160903775185697,5911,-3.440121832016303,-3.2235868540806347,2444
1496,1.232344870993984,-3.515546525032345,-2.6029696674141833,8323,-3.5733089941256377,-2.549797637526951,5673,-3.294898456597972,-2.7095084499631,2650
1497,1.1651255990000209,-3.652198703226356,-2.9558663540371084,8335,-3.719302779938085,-2.859330562841806,5799,-3.463711726604637,-3.4925504980299387,2536
1498,1.1771655710035702,-3.435954230165905,-3.22349625541664,8348,-3.6018020679425202,-3.0928717161183363,5762,-2.9897495113292787,-3.2175297033159316,2586
1499,1.2139835779962596,-3.400225940706124,-2.1316665826039256,8406,-3.363337194301526,-1.9696436525063172,6041,-3.416860524845244,-2.893856105360337,2365
1500,1.1577644899953157,-3.5569829938227318,-3.434232685932635,8433,-3.6208225501881466,-3.5024587776321434,5797,-3.302321799575326,-3.33912990909221,2636
1501,1.1129372129944386,-3.725331152260208,-2.7624863241221274,8375,-3.5680674557210597,-2.601146307236636,5672,-3.4687532488924036,-3.072101728993616,2703
1502,1.1271222250070423,-3.777200334862139,-2.7597580062820883,8395,-3.828410735251414,-2.725705429126467,5851,-3.5930612735868976,-3.3110276654872286,2544
1503,1.1209679569874424,-3.389936551001184,-2.0656394158732936,8435,-3.372981426438714,-1.633176757682086,6085,-3.4343561066808515,-3.152173930157962,2350
1504,1.2534451389947208,-3.430546905153321,-2.759438637564756,8433,-3.287432954741352,-2.6065554155815613,5905,-3.6229552276341495,-2.9654960137554687,2528
1505,1.311648871997022,-3.3062677999034853,-2.0930996386762653,8312,-3.3706068116930568,-1.788795793217078,5503,-3.163509200304058,-3.256701471556385,2809
1506,1.2735690879926551,-3.5643523518500535,-2.7002070701072167,8391,-3.729347023674701,-2.311395580845418,5786,-2.9940197420079944,-3.6057812632014694,2605
1507,1.2361901710100938,-3.7522983423626743,-2.713551875861632,8326,-3.668990986225741,-2.57902494102232,6010,-3.4344925515777294,-3.4256803984482618,2316
1508,1.1630276369978674,-3.6714376858651074,-2.5709675022578438,8325,-3.9394010096095666,-2.401071733964977,5649,-2.841731043223689,-3.356496264813429,2676
1509,1.233530299999984,-3.642899944026153,-3.2286606415864414,8302,-3.7048934859933054,-3.5304464426177673,5693,-3.2795736507033064,-2.452890504091964,2609
1510,1.19875507899269,-3.311849595776274,-2.2951839745999645,8341,-3.2301484377282197,-1.8720718482073517,5874,-3.178377068909451,-4.036939850481726,2467
