draw,mean_net_bps,sharpe,n
190,-4.982161457223554,-4.928693157655822,24356
191,-4.762504987828127,-4.0704422441411205,24365
192,-3.6052226007063934,-3.324157945833411,24369
193,-4.472466961897981,-4.23015296811813,24353
194,-3.7374189049234983,-3.133313217505216,24354
195,-4.292251916355856,-4.191543559641434,24355
196,-4.027445935670952,-3.883471023407853,24382
197,-4.723214363884858,-4.7308458481894125,24355
198,-4.270993030339933,-3.8933420934025302,24370
199,-4.150149164327404,-3.9978347647233927,24366
200,-3.6871018191283027,-3.7738340482986303,24361
201,-5.5184828961197745,-4.954466057699122,24381
202,-4.852939240270153,-4.24313658033454,24353
203,-4.5693912991153685,-4.357682906964291,24353
204,-4.980253153447034,-4.7315127473851915,24360
205,-4.612881029239047,-4.61145754346916,24364
206,-4.3104948564377805,-4.090917162644777,24344
207,-4.68301790355822,-4.433829733036753,24350
208,-3.765553358181367,-3.2381732294011187,24348
209,-3.8212288476578826,-3.444508318251971,24360
210,-4.486361783138108,-4.17185192563613,24358
211,-4.224782777858296,-3.90083130443094,24365
212,-4.8154404350492666,-4.751025156393539,24352
213,-4.77565200288663,-4.333219184275319,24362
214,-4.214905071798923,-4.0225251826534345,24366
215,-4.178370689083617,-4.082030906795927,24349
216,-4.464072148803835,-4.281615052916214,24374
217,-4.030010515682012,-3.827114745771935,24383
218,-3.586729689523433,-3.338333172245263,24364
219,-4.279280374262562,-4.058104584334721,24378
220,-5.180951680746775,-5.006377559159353,24367
221,-4.996074247974375,-4.439792750905628,24357
222,-4.203393408005777,-4.530502676221221,24350
223,-4.996963555992716,-4.693944969809459,24361
224,-4.619122374222401,-4.420180908561921,24337
225,-4.62377763148734,-4.489334501469211,24350
226,-3.6758420504971996,-3.73760617481342,24398
227,-4.730023691436234,-4.75883508022293,24350
228,-4.914898356579788,-4.575055650071729,24379
229,-4.2324522684992525,-4.093361096370923,24379
230,-4.215054955811475,-3.9148940245365003,24364
231,-4.404729698523883,-4.288406751175109,24392
232,-4.53844386500889,-4.118821514675892,24354
233,-4.4020385496386965,-4.050482161161603,24361
234,-4.758631623972194,-4.887534268402877,24397
235,-5.075546225405403,-4.831334167440783,24379
236,-4.710364273364823,-4.453419614532247,24373
237,-4.402542593055023,-4.342835322000853,24359
238,-4.11635582797044,-3.8598285776881625,24360
239,-3.6969442924207843,-3.49940383861077,24358
240,-4.598922492336573,-4.608157949356384,24377
241,-4.096834291271058,-3.8300089224640974,24364
242,-4.146016957703373,-4.1097783730042705,24351
243,-4.059555245132607,-4.192507550634854,24378
244,-3.882982752911872,-3.6611600516116574,24371
245,-3.6830433462228407,-3.354774623096673,24369
246,-3.9963479726523423,-3.459035643009348,24380
247,-4.583493662576917,-4.136207128122428,24340
248,-4.128290561965758,-3.89601630138941,24385
249,-4.347873342595755,-4.086425249996305,24374
250,-4.015035653047968,-4.170321579386208,24356
251,-3.8331097160581042,-3.445926899123091,24357
252,-4.165291620960869,-4.267760511193321,24358
253,-5.036371061119017,-5.251944645503929,24375
254,-4.2515399258512625,-3.9404554727388676,24357
255,-5.13171429452939,-4.660534030171665,24373
256,-4.740535550968342,-4.47006714923757,24376
257,-5.010713158032667,-4.835841624112491,24365
258,-4.448007501256412,-4.034361166548906,24393
259,-4.427944623690444,-4.274621705414421,24354
260,-4.42552853062076,-4.031269099166083,24380
261,-4.433452893875875,-4.3407670142171515,24341
262,-3.7113046738951985,-3.8098958628800776,24355
263,-4.920702526459348,-4.81561436240633,24363
264,-3.984330528428018,-3.903817315718396,24357
265,-4.639286278072737,-4.157554645966293,24355
266,-3.194335250554123,-2.807053464140403,24350
267,-4.24510066419667,-4.189600331000242,24367
268,-4.162086613158343,-4.045386999848958,24361
269,-4.191372854315277,-4.007288411456284,24383
270,-3.6562722179808644,-3.5530723881041193,24337
271,-4.291224679294236,-4.127952332321397,24335
272,-4.261738979920311,-3.987722362662671,24388
273,-4.558622462804614,-4.490692733782736,24385
274,-4.603259015811732,-4.4659655063962544,24356
275,-3.6518903423718716,-3.5051514113723954,24375
276,-4.454420623885111,-4.241551158642713,24384
277,-4.057968918726017,-3.5663428042617666,24347
278,-4.315429451055954,-3.980460782705884,24364
279,-4.727997667698445,-4.655547367311513,24381
280,-4.871760032528066,-4.512437152036288,24360
281,-4.942400865578796,-4.152362360858805,24371
282,-4.721097252910642,-4.669319918048275,24395
283,-4.316732704343803,-4.3598238258007065,24352
284,-4.889756075674134,-5.13149754437613,24375
285,-4.5999467851483455,-4.542298630196683,24395
286,-4.043943124662841,-3.8692095123809835,24374
287,-4.225164272419456,-4.100165689643991,24366
288,-4.707942308308075,-4.2809254787180455,24360
289,-5.115738523399195,-4.597048007376387,24370
290,-4.656159307250536,-4.752822358852575,24357
291,-4.928583014235804,-4.993298844389094,24334
292,-4.201752429719368,-3.712353278955375,24369
293,-4.54649952823063,-4.0615961726985015,24367
294,-4.301477935343078,-4.191214862282856,24393
295,-4.274277517658548,-4.054315305458746,24357
296,-4.705329835605363,-4.726374203901752,24378
297,-4.263382000586936,-4.41921249673982,24384
298,-4.291997270190841,-4.1253525847988515,24357
299,-4.79377676478359,-4.551624004875314,24404
300,-5.094595990722587,-5.166043115325201,24343
301,-4.766718166010702,-4.273574331750453,24376
302,-3.9744716783336953,-4.166667940888403,24379
303,-4.804828763716849,-4.479030070245663,24359
304,-4.180057994749914,-4.232287836528917,24384
305,-4.450428954300784,-3.6690656521019296,24368
306,-5.353906339428625,-4.589887799016874,24340
307,-3.914950551660504,-3.562190626766376,24380
308,-4.377527999930711,-4.082160324027704,24335
309,-4.2018944401476634,-4.0383291981189595,24380
310,-4.692158701591138,-4.729232377816531,24361
311,-3.510264746153489,-3.3943442700963513,24373
312,-3.8849047365463476,-3.8930021421916754,24380
313,-4.142984322528382,-4.338624263415863,24344
314,-4.626648720646084,-4.323306098620993,24390
315,-4.052939538398808,-4.1313216905475265,24386
316,-4.286522852287371,-3.766412711360386,24369
317,-3.936997803439696,-3.726866236643453,24384
318,-4.859045735997772,-4.38737063807068,24357
319,-3.8515609898628154,-3.7706519896730124,24375
320,-4.378678460753762,-4.3143201582402,24353
321,-5.040733629538497,-4.83763192988313,24359
322,-4.250880691628566,-4.232354751155241,24387
323,-4.3500835877576485,-4.021012895839372,24360
324,-4.031604210015528,-3.950573866533501,24381
325,-4.347816641009335,-3.991267209204206,24362
326,-5.343646485861175,-4.817742235110881,24384
327,-4.181650168215288,-4.181945707145478,24379
328,-4.281547072563428,-4.0983887890625645,24363
329,-4.106404798080739,-3.786723780061054,24340
330,-3.7234679058719977,-3.329622926060664,24375
331,-4.487949538868889,-4.104328925205119,24351
332,-4.83836928213361,-4.722305854955616,24369
333,-4.6484811526096115,-4.384585614705877,24341
