period,n,mean,ci_lo,ci_hi
2022-W12,113,-5.338542895815102,-11.53662212370419,2.096313148654913
2022-W13,122,-7.2223989058073785,-12.419958837785426,-1.5234426235063683
2022-W14,125,-5.292831106308414,-10.241008379347393,0.3749579724071642
2022-W15,120,-4.589711832571843,-9.842267687066165,0.32647864868637827
2022-W16,115,-6.3513010924323785,-12.447675014807682,-0.6221530631439893
2022-W17,153,-2.406391430523302,-6.733610369903513,2.049207148186468
2022-W18,153,-6.641197125927223,-13.69777332631801,0.7664687792826543
2022-W19,427,-1.5512022260662865,-8.1276151341608,5.032816004937646
2022-W20,223,-2.3383685543846853,-5.9691573804839235,1.5803580156971206
2022-W21,163,-6.678385256426068,-11.306100928305483,-1.37569182112166
2022-W22,131,-5.762311581448391,-14.420068813543104,2.4728800115744316
2022-W23,184,-2.1019190208440945,-8.363177963506034,4.227960254785633
2022-W24,437,6.46036033941506,0.2740262552131176,12.713372745003445
2022-W25,266,-0.005182446351333548,-5.539235213741198,5.890334754671428
2022-W26,194,-1.6241536907393161,-10.296388574234966,7.763655346202966
2022-W27,188,0.560206058243983,-5.036620372990596,6.348612527839853
2022-W28,220,-4.902027470047026,-8.960272488186412,-0.9926884168799656
2022-W29,285,-6.14178576053825,-11.60143297573933,-1.3356248498876613
2022-W30,180,-2.928694917540006,-9.805905192423,3.6477532604583933
2022-W31,118,0.7014554256311792,-4.238247547814506,5.715173313374984
2022-W32,135,-4.2989367287763995,-10.471611356229449,1.9839093042179456
2022-W33,140,-4.352920378806779,-10.471308855121666,2.0784020136077266
2022-W34,133,-4.431294142507796,-10.276639720958677,1.533738354089599
2022-W35,138,-5.7013626452375235,-9.967356136596274,-1.0880057843123974
2022-W36,129,-3.913406785014267,-10.43319346740291,3.061753048745366
2022-W37,178,-10.337478392483112,-14.26124773253337,-6.470453307448707
2022-W38,210,-7.998820379394177,-13.985926993486894,-1.8963527158069313
2022-W39,175,3.0457185877855877,-3.1012457534785276,8.572337114319444
2022-W40,98,-9.681836785628114,-13.51802304610026,-6.15949643606769
2022-W41,65,-1.3145557200569176,-7.918121248913175,6.005279080365163
2022-W42,42,-1.5218370021126597,-10.75342290456186,7.790529885453732
2022-W43,86,-3.8805889870232892,-7.567965148327834,0.05242380456807327
2022-W44,63,-1.7772268380229068,-10.496156882750729,8.179237610216193
2022-W45,289,-3.3989703313610318,-12.641551257653896,6.524210021893325
2022-W46,119,-1.8551355876468192,-7.077269828575178,5.290047840929087
2022-W47,86,-1.1723835897442583,-4.33480346721209,2.4375819415278803
2022-W48,40,-3.513114925843645,-13.923709059994115,6.897479208306827
2022-W49,17,2.620325413805528,,
2022-W50,34,9.985962408386465,-1.1989328951602338,20.571836712952834
2022-W51,22,-3.819212715992841,-10.027366695562868,2.2142311762001476
2022-W52,12,-0.30383185433086385,,
2023-W01,11,-9.21421446157481,,
2023-W02,103,2.810472676158322,-6.649932830952252,13.615461039406647
2023-W03,104,-2.7625460349234556,-9.235426546559882,3.827643458970394
2023-W04,97,-6.158308485160837,-12.114176355544659,-0.40871133841150037
2023-W05,71,-2.7348913282489655,-7.78032737176893,2.265302619999973
2023-W06,55,-0.02491668193181769,-9.217474147081866,8.038936344208615
2023-W07,110,3.898841672203286,-4.091299457185542,12.297088292682025
2023-W08,132,-4.754494023650684,-9.586239103569474,0.3172424957288018
2023-W09,71,-6.332862706816426,-13.28043063302764,3.520734140806142
2023-W10,110,1.0333500372026312,-7.519590660109233,9.656033448495778
2023-W11,280,-3.9551105695673883,-10.018779229787857,2.893326959450807
2023-W12,167,-3.3278512193136693,-13.02367917585735,8.13354019432494
2023-W13,91,9.238374128159988,-6.681335264147615,30.891426847264412
2023-W14,56,1.5284643510746763,-4.773671233411325,9.195442147897262
2023-W15,51,4.269941874167494,-3.89442124280197,14.74447697155559
