draw,mean_net_bps,sharpe,n
65,-4.579588533932188,-5.012393092888413,24194
66,-4.260699163891691,-5.09245281021559,24215
67,-4.297889609605588,-5.1032450154804625,24205
68,-3.846883486909711,-4.105095095656663,24186
69,-4.905347703396191,-5.258387291617262,24159
70,-4.259965290453884,-4.533305396728442,24170
71,-4.369133396669428,-4.987222044413049,24208
72,-4.536230880779518,-5.074352626182042,24193
73,-4.757677943059298,-5.293126127613894,24200
74,-4.755874066648219,-5.504806347015039,24236
75,-4.789665350344576,-5.6424801760031,24200
76,-3.3733490771140535,-3.6705655762911347,24242
77,-3.6666313212171793,-3.4738527679545124,24230
78,-4.041227734312175,-4.482905396884378,24185
79,-3.9420350274743705,-4.6431903900082006,24211
80,-4.380932700674373,-4.852520111319183,24223
81,-4.276660018851557,-4.651753203892801,24213
82,-4.47436323475025,-5.193941948580696,24189
83,-4.478151298020281,-5.353622947407631,24207
84,-4.668012487990729,-5.212017116685715,24203
85,-4.075030040288394,-4.6698154376310095,24198
86,-4.471861904467963,-4.969185789008127,24197
87,-4.704721208268311,-4.680781578916494,24212
88,-4.556855981208579,-4.915157372493085,24210
89,-4.652052443625707,-5.028019002840051,24211
90,-3.949545458048653,-4.187870340214107,24208
91,-4.101221856756773,-4.514266976535858,24208
92,-4.240331659521798,-4.823244056467095,24170
93,-4.1812516576611705,-4.471096134728555,24213
94,-4.6257671304942996,-4.945174913584152,24229
95,-5.223972794639108,-5.695478394253301,24180
96,-4.553724649334628,-5.100607792439478,24232
97,-3.957447744307187,-4.545962324054138,24183
98,-4.093629049454843,-4.623974825518819,24192
99,-4.8208616023052935,-5.521156703638053,24183
100,-4.569996263369466,-5.14208601482409,24227
101,-4.4557226397374405,-5.055419457805434,24208
102,-4.169986990207498,-4.716045468871261,24229
103,-4.842854965058055,-5.055082966905295,24231
104,-4.51087382790928,-5.443212295070461,24186
105,-4.0875838560952475,-4.678237767580567,24197
106,-4.012492902689472,-4.529581850920081,24216
107,-4.299014770849883,-4.93708020105985,24190
108,-4.839202084485744,-5.289372390324021,24210
109,-4.341702917203074,-5.035717771278423,24203
110,-4.800448997902786,-5.5180678406893735,24227
