kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1687726409227,SELL,9.0,30370.3,30370.3,30370.3,71.4286,61.355,-8.7936,0.093284,51.8647,14,4463480.0,2023-06-25,51.2356,41.2624,51.1186,21.21,12.0,52.0,188949.0,100950.83653263548,51.8647,61.355,51.2356,41.2624,51.1186,21.21,,,1
liq,1687726466341,SELL,1.0,30350.0,30350.0,30350.6,7.1429,68.0847,-2.1108,0.016142,58.4409,14,4474910.0,2023-06-25,57.9585,47.9787,57.8414,27.9128,12.0,52.0,188949.0,100950.83653263548,58.4409,68.0847,57.9585,47.9787,57.8414,27.9128,,,1
liq,1687726484438,SELL,7.0,30305.4,30305.4,30305.4,6.6667,82.9017,2.6003,0.002544,72.9918,15,4491642.0,2023-06-25,72.7606,62.7661,72.6434,42.6707,12.0,52.0,188949.0,100950.83653263548,72.9918,82.9017,72.7606,62.7661,72.6434,42.6707,,,1
liq,1687726486289,SELL,1.0,30304.4,30304.4,30304.4,6.6667,83.2344,2.9304,0.004616,73.178,15,4500992.0,2023-06-25,73.093,63.0982,72.9757,43.0021,12.0,52.0,188949.0,100950.83653263548,73.178,83.2344,73.093,63.0982,72.9757,43.0021,,,1
liq,1687726487792,SELL,12.0,30316.8,30316.8,30316.7,6.6667,79.1103,-1.161,0.005893,68.9678,15,4506775.0,2023-06-25,68.973,58.9822,68.8558,38.8944,12.0,52.0,188949.0,100950.83653263548,68.9678,79.1103,68.973,58.9822,68.8558,38.8944,,,1
liq,1687726505450,SELL,1.0,30281.5,30281.5,30281.4,6.25,90.8598,0.4945,0.003662,80.0014,16,4540640.0,2023-06-25,80.7107,70.7083,80.5933,50.597,12.0,52.0,188949.0,100950.83653263548,80.0014,90.8598,80.7107,70.7083,80.5933,50.597,,,1
liq,1687726508223,SELL,95.0,30289.6,30289.6,30289.6,6.25,88.1613,-2.1799,0.004604,77.2306,16,4544940.0,2023-06-25,78.0149,68.0152,77.8976,47.9093,12.0,52.0,188949.0,100950.83653263548,77.2306,88.1613,78.0149,68.0152,77.8976,47.9093,,,1
control,1687727052603,,,30376.9,,30376.9,81.25,59.169,-30.9125,0.101155,46.8243,16,4576731.0,2023-06-25,49.0518,39.0808,,,12.0,52.0,188949.0,,,,,,,,,,1
control,1687728284749,,,30425.5,,30425.5,62.5,43.101,-46.8366,0.076944,28.7647,16,4490398.0,2023-06-25,29.0977,23.0449,,,12.0,52.0,195137.0,,,,,,,,,,1
control,1687728560830,,,30470.5,,30470.5,43.75,28.269,-61.5358,0.063321,13.2178,16,4426003.0,2023-06-25,13.8841,8.2425,,,12.0,51.0,193373.0,,,,,,,,,,1
control,1687730188999,,,30447.5,,30447.5,75.0,35.8443,-54.0283,0.097891,17.9434,16,4154983.0,2023-06-25,19.5429,15.8027,,,12.0,50.0,185428.0,,,,,,,,,,1
control,1687731626027,,,30518.9,,30518.9,60.0,12.3651,52.4747,0.095887,-8.8286,15,4272185.0,2023-06-25,-5.0399,-7.6296,,,12.0,48.0,187323.0,,,,,,,,,,1
liq,1687732427835,BUY,1.0,30563.5,30563.5,30563.3,93.3333,-2.2455,37.8056,0.132976,-23.9248,15,4286583.0,2023-06-25,-19.4753,17.76,-20.0773,17.76,12.0,48.0,195256.0,89421.2001341775,23.9248,2.2455,19.4753,-17.76,20.0773,-17.76,,,1
control,1687733574643,,,30518.8,,30518.8,84.6154,2.3955,42.4652,0.123619,-11.2806,13,4169222.0,2023-06-25,-5.1196,32.4327,,,9.0,49.0,197279.0,,,,,,,,,,1
control,1687733879249,,,30510.3,,30510.3,46.1538,5.1821,45.2629,0.099422,-9.1073,13,4099882.0,2023-06-25,-2.3351,35.2277,,,9.0,49.0,197279.0,,,,,,,,,,1
control,1687734372779,,,30494.4,,30494.4,38.4615,-19.5723,50.5006,0.094051,-5.021,13,3842631.0,2023-06-25,2.8513,0.3985,,,9.0,51.0,199408.0,,,,,,,,,,1
control,1687735456106,,,30446.4,,30446.4,92.3077,-3.8378,-53.669,0.136286,8.4061,13,3646178.0,2023-06-25,16.9592,16.1646,,,9.0,51.0,192187.0,,,,,,,,,,1
control,1687736214659,,,30440.9,,30440.9,92.3077,-2.0317,-51.8719,0.14683,8.8186,13,3527341.0,2023-06-25,18.134,17.9743,,,9.0,51.0,188133.0,,,,,,,,,,1
control,1687736547287,,,30450.0,,30450.0,69.2308,-5.0196,-54.8449,0.115483,5.5536,13,3511404.0,2023-06-25,14.8063,14.9804,,,9.0,52.0,191301.0,,,,,,,,,,1
control,1687736792037,,,30453.2,,30453.2,69.2308,-6.0698,-55.8899,0.11749,3.9534,13,3483750.0,2023-06-25,13.7539,13.928,,,9.0,52.0,191301.0,,,,,,,,,,1
control,1687736822532,,,30462.8,,30462.8,69.2308,-9.2193,-59.0237,0.11899,0.7563,13,3484314.0,2023-06-25,10.5982,10.7722,,,9.0,52.0,191301.0,,,,,,,,,,1
control,1687737358682,,,30459.4,,30459.4,76.9231,-8.1041,-57.914,0.126864,0.8651,13,3424103.0,2023-06-25,11.7126,11.8897,,,9.0,51.0,191282.0,,,,,,,,,,1
liq,1687738315726,SELL,49.0,30426.0,30426.0,30426.0,91.6667,2.8645,-37.0472,0.159376,11.0681,12,3479907.0,2023-06-26,22.1621,22.8802,22.6274,22.8802,9.0,52.0,191614.0,102688.38573228597,11.0681,2.8645,22.1621,22.8802,22.6274,22.8802,,,1
control,1687739766405,,,30511.0,,30511.0,50.0,-15.0273,-64.8028,0.104012,-17.883,12,3505750.0,2023-06-26,-6.4201,-5.0424,,,9.0,54.0,207593.0,,,,,,,,,,1
control,1687739770476,,,30510.8,,30510.8,58.3333,-14.9619,-64.7376,0.128765,-17.8177,12,3505735.0,2023-06-26,-6.3546,-4.9768,,,9.0,54.0,207593.0,,,,,,,,,,1
control,1687740634558,,,30490.0,,30490.0,83.3333,1.8417,-57.9599,0.150142,-11.3116,12,3535568.0,2023-06-26,0.4748,1.8417,,,9.0,56.0,227826.0,,,,,,,,,,1
control,1687740748525,,,30481.7,,30481.7,83.3333,4.5651,-55.2527,0.152703,-8.7163,12,3536899.0,2023-06-26,3.1979,4.5651,,,9.0,56.0,227826.0,,,,,,,,,,1
liq,1687741143841,SELL,65.0,30400.4,30400.4,30400.4,58.3333,11.2878,-28.6574,0.129305,17.4426,12,3562611.0,2023-06-26,29.4172,31.3204,29.8936,31.3204,9.0,55.0,224039.0,119146.3457149293,17.4426,11.2878,29.4172,31.3204,29.8936,31.3204,,,1
liq,1687741295608,SELL,154.0,30374.8,30374.8,30374.9,66.6667,19.7254,-30.2233,0.138954,25.3502,12,3585311.0,2023-06-26,35.3858,39.7748,35.7392,39.7748,9.0,55.0,214077.0,113303.118307854,25.3502,19.7254,35.3858,39.7748,35.7392,39.7748,,,1
liq,1687741350693,SELL,66.0,30359.8,30359.8,30359.8,66.6667,24.6759,-25.2975,0.145889,30.0031,12,3612477.0,2023-06-26,40.3441,44.7352,40.6976,44.7352,9.0,55.0,214077.0,113303.118307854,30.0031,24.6759,40.3441,44.7352,40.6976,44.7352,,,1
liq,1687741390829,SELL,7.0,30356.2,30356.2,30356.7,33.3333,25.8647,-24.1146,0.026921,30.99,12,3606732.0,2023-06-26,41.5348,45.9265,41.8883,45.9265,9.0,55.0,214077.0,113303.118307854,30.99,25.8647,41.5348,45.9265,41.8883,45.9265,,,1
liq,1687741402011,SELL,10.0,30339.7,30339.7,30339.5,33.3333,31.3172,-18.6893,0.02889,36.3741,12,3614045.0,2023-06-26,46.9958,51.3899,47.3495,51.3899,9.0,55.0,214077.0,113303.118307854,36.3741,31.3172,46.9958,51.3899,47.3495,51.3899,,,1
liq,1687741427884,SELL,1.0,30322.3,30322.3,30322.3,25.0,37.0735,-12.9617,0.024203,41.7843,12,3645098.0,2023-06-26,52.7611,57.1577,53.115,57.1577,9.0,55.0,214077.0,113303.118307854,41.7843,37.0735,52.7611,57.1577,53.115,57.1577,,,1
liq,1687741510249,SELL,15.0,30300.2,30300.2,30300.3,33.3333,44.3942,-5.6774,0.038053,48.2548,12,3705837.0,2023-06-26,59.0654,64.4931,59.1042,64.4931,9.0,54.0,209267.0,109973.39565109479,48.2548,44.3942,59.0654,64.4931,59.1042,64.4931,,,1
liq,1687742000248,SELL,1.0,30259.0,30259.0,30259.3,0.0,58.0705,-2.0673,0.000897,60.1609,13,3808510.0,2023-06-26,68.8441,78.1967,68.433,78.1967,10.0,54.0,214613.0,112318.52729583174,60.1609,58.0705,68.8441,78.1967,68.433,78.1967,,,1
liq,1687742001885,SELL,8.0,30158.0,30158.0,30158.1,6.25,91.7552,1.3819,0.006571,91.7702,16,3910248.0,2023-06-26,102.5649,111.9488,102.1525,111.9488,10.0,54.0,214613.0,112318.52729583174,91.7702,91.7552,102.5649,111.9488,102.1525,111.9488,,,1
liq,1687742003108,SELL,84.0,30159.2,30159.2,30088.4,31.5789,91.3537,-28.9591,0.026607,88.933,19,4002300.0,2023-06-26,102.163,111.5465,101.7505,111.5465,10.0,54.0,214613.0,112318.52729583174,88.933,91.3537,102.163,111.5465,101.7505,111.5465,,,1
liq,1687742004132,SELL,675.0,30067.5,30067.5,30071.0,5.2632,122.1303,1.4506,0.004881,119.0241,19,4026906.0,2023-06-26,132.9726,142.3847,132.5589,142.3847,10.0,54.0,214613.0,112318.52729583174,119.0241,122.1303,132.9726,142.3847,132.5589,142.3847,,,1
liq,1687742005288,SELL,50.0,30113.9,30113.9,30113.5,47.3684,106.534,6.0223,0.018217,102.517,19,4060019.0,2023-06-26,117.3596,126.7572,116.9465,126.7572,10.0,54.0,214613.0,112318.52729583174,102.517,106.534,117.3596,126.7572,116.9465,126.7572,,,1
liq,1687742014482,SELL,22.0,30098.6,30098.6,30098.7,47.3684,111.6714,51.2132,0.021618,105.005,19,4181797.0,2023-06-26,122.5025,131.9049,122.0892,131.9049,10.0,54.0,214613.0,112318.52729583174,105.005,111.6714,122.5025,131.9049,122.0892,131.9049,,,1
liq,1687742015718,SELL,4.0,30075.3,30075.3,30075.4,35.0,119.5052,-11.1321,0.014005,112.0828,20,4209297.0,2023-06-26,130.3446,139.7543,129.931,139.7543,10.0,54.0,214613.0,112318.52729583174,112.0828,119.5052,130.3446,139.7543,129.931,139.7543,,,1
liq,1687742017033,SELL,12.0,30089.1,30089.1,30089.2,50.0,114.864,-15.7134,0.022266,106.9667,20,4227187.0,2023-06-26,125.6985,135.1038,125.2851,135.1038,10.0,54.0,214613.0,112318.52729583174,106.9667,114.864,125.6985,135.1038,125.2851,135.1038,,,1
liq,1687742018182,SELL,4.0,30033.0,30033.0,30033.1,5.0,133.758,2.9367,0.003826,125.1725,20,4251579.0,2023-06-26,144.6127,154.0357,144.1985,154.0357,10.0,54.0,214613.0,112318.52729583174,125.1725,133.758,144.6127,154.0357,144.1985,154.0357,,,1
liq,1687742019252,SELL,7.0,30036.1,30036.1,30036.3,20.0,132.7121,72.1281,0.010862,123.2643,20,4281821.0,2023-06-26,143.5657,152.9877,143.1516,152.9877,10.0,54.0,214613.0,112318.52729583174,123.2643,132.7121,143.5657,152.9877,143.1516,152.9877,,,1
liq,1687742022636,SELL,491.0,30026.7,30026.7,30026.7,14.2857,135.8842,65.216,0.008359,124.7563,21,4339412.0,2023-06-26,146.7412,156.1661,146.3269,156.1661,10.0,54.0,214613.0,112318.52729583174,124.7563,135.8842,146.7412,156.1661,146.3269,156.1661,,,1
liq,1687742023907,SELL,1.0,30057.0,30057.0,30057.1,47.619,125.6664,55.0694,0.021014,114.2911,21,4348751.0,2023-06-26,136.5124,145.9278,136.0986,145.9278,10.0,54.0,214613.0,112318.52729583174,114.2911,125.6664,136.5124,145.9278,136.0986,145.9278,,,1
liq,1687742459856,SELL,13.0,30032.7,30032.7,30032.8,28.5714,133.8592,63.2051,0.02158,111.2199,21,4902321.0,2023-06-26,138.5955,133.8592,138.6917,133.8592,16.0,55.0,222278.0,115242.29155258244,111.2199,133.8592,138.5955,133.8592,138.6917,133.8592,,,1
liq,1687742461196,SELL,1.0,30032.7,30032.7,30032.8,28.5714,133.8592,63.2051,0.022893,111.0745,21,4908906.0,2023-06-26,138.5955,133.8592,138.6917,133.8592,16.0,55.0,222278.0,115242.29155258244,111.0745,133.8592,138.5955,133.8592,138.6917,133.8592,,,1
liq,1687742463471,SELL,200.0,30011.8,30011.8,30009.1,23.8095,140.9164,70.2131,0.010898,117.6163,21,4930875.0,2023-06-26,145.656,140.9164,145.7522,140.9164,16.0,55.0,222278.0,115242.29155258244,117.6163,140.9164,145.656,140.9164,145.7522,140.9164,,,1
liq,1687742464605,SELL,34.0,30024.1,30024.1,30022.9,23.8095,136.7619,66.0876,0.011799,113.3644,21,4935367.0,2023-06-26,141.4996,136.7619,141.5958,136.7619,16.0,55.0,222278.0,115242.29155258244,113.3644,136.7619,141.4996,136.7619,141.5958,136.7619,,,1
liq,1687742488260,SELL,56.0,29960.9,29960.9,29964.5,8.6957,158.1446,-3.0125,0.002981,132.4096,23,5029090.0,2023-06-26,162.8922,158.1446,162.9887,158.1446,16.0,55.0,222278.0,115242.29155258244,132.4096,158.1446,162.8922,158.1446,162.9887,158.1446,,,1
liq,1687742489268,SELL,12.0,29966.9,29966.9,29967.0,26.087,156.1107,-5.0141,0.01029,130.0503,23,5042283.0,2023-06-26,160.8574,156.1107,160.9538,156.1107,16.0,55.0,222278.0,115242.29155258244,130.0503,156.1107,160.8574,156.1107,160.9538,156.1107,,,1
liq,1687742669146,BUY,5.0,30173.4,30173.4,30172.8,60.8696,86.6046,26.2962,0.040187,56.1294,23,5255651.0,2023-06-26,91.3188,86.6046,91.2157,86.6046,16.0,55.0,222278.0,107035.70844741758,-56.1294,-86.6046,-91.3188,-86.6046,-91.2157,-86.6046,,,1
control,1687743390502,,,30260.2,,30260.2,13.0435,57.6716,-101.8915,0.011446,24.3364,23,5688951.0,2023-06-26,57.4787,57.6716,,,16.0,56.0,240280.0,,,,,,,,,,1
liq,1687744648187,SELL,13.0,30160.3,30160.3,30160.3,47.619,70.8339,-59.1751,0.044746,53.9589,21,5841544.0,2023-06-26,86.6365,90.9856,86.4675,90.9856,15.0,55.0,226655.0,117668.46652913067,53.9589,70.8339,86.6365,90.9856,86.4675,90.9856,,,1
control,1687746452915,,,30132.2,,30132.2,66.6667,100.3961,-49.9047,0.062184,56.9873,21,5513903.0,2023-06-26,84.8874,90.3058,,,15.0,54.0,209414.0,,,,,,,,,,1
control,1687746527878,,,30141.7,,30141.7,76.1905,97.2126,-53.0407,0.06427,53.6553,21,5519114.0,2023-06-26,81.7088,87.1255,,,15.0,54.0,209414.0,,,,,,,,,,1
control,1687747065409,,,30213.0,,30213.0,38.0952,-6.8415,-76.5147,0.035044,28.6326,21,5526759.0,2023-06-26,57.5714,33.1911,,,15.0,53.0,196831.0,,,,,,,,,,1
control,1687747268563,,,30179.8,,30179.8,85.7143,4.1517,-65.5981,0.086261,39.4446,21,5521557.0,2023-06-26,68.0353,44.2284,,,15.0,53.0,198270.0,,,,,,,,,,1
liq,1687751597598,BUY,13.0,30288.7,30288.7,30288.7,52.381,-31.8172,88.461,0.054915,-1.554,21,5468505.0,2023-06-26,21.4902,-21.8491,20.5607,-21.8491,15.0,54.0,216719.0,106251.45590088941,1.554,31.8172,-21.4902,21.8491,-20.5607,21.8491,,,1
control,1687753032709,,,30250.3,,30250.3,42.8571,-19.1635,-88.7508,0.048296,9.1046,21,5464902.0,2023-06-26,32.0588,-9.1827,,,15.0,53.0,214435.0,,,,,,,,,,1
control,1687753350933,,,30236.9,,30236.9,66.6667,-14.7404,-84.3584,0.06661,12.8875,21,5444227.0,2023-06-26,36.442,-4.7551,,,15.0,52.0,214208.0,,,,,,,,,,1
control,1687753499757,,,30219.5,,30219.5,80.9524,-8.991,-78.6491,0.069234,18.4489,21,5446940.0,2023-06-26,42.2209,1.0,,,15.0,52.0,214208.0,,,,,,,,,,1
control,1687754038323,,,30228.3,,30228.3,85.7143,-1.9114,-81.5374,0.076947,14.7847,21,5442580.0,2023-06-26,36.828,-1.9114,,,15.0,51.0,211081.0,,,,,,,,,,1
liq,1687756897203,SELL,1.0,30164.3,30164.3,30164.2,85.7143,-0.707,69.4984,0.081173,32.9327,21,5357887.0,2023-06-26,55.9529,19.3016,58.8038,19.3016,15.0,47.0,198623.0,99486.2157208762,32.9327,-0.707,55.9529,19.3016,58.8038,19.3016,,,1
control,1687757200190,,,30198.5,,30198.5,95.2381,-2.0432,58.0947,0.118906,21.0689,21,5356334.0,2023-06-26,44.5645,7.9547,,,15.0,47.0,198623.0,,,,,,,,,,1
control,1687757695402,,,30203.0,,30203.0,95.2381,-3.5329,56.5961,0.123078,18.7771,21,5324783.0,2023-06-26,42.1155,6.4636,,,15.0,47.0,196247.0,,,,,,,,,,1
control,1687758911759,,,30215.4,,30215.4,90.4762,2.3571,52.469,0.103593,13.8757,21,5411765.0,2023-06-26,37.0571,2.3571,,,15.0,48.0,201252.0,,,,,,,,,,1
control,1687758944222,,,30209.0,,30209.0,90.4762,4.4762,54.5987,0.103889,15.9934,21,5413551.0,2023-06-26,39.1835,4.4762,,,15.0,48.0,201252.0,,,,,,,,,,1
control,1687758982771,,,30209.1,,30209.1,90.4762,4.443,54.5654,0.103917,15.958,21,5413529.0,2023-06-26,39.1503,4.443,,,15.0,48.0,201252.0,,,,,,,,,,1
control,1687759339341,,,30212.0,,30212.0,90.4762,3.4827,53.6003,0.109449,14.2813,21,5377434.0,2023-06-26,38.1866,3.4827,,,15.0,48.0,201252.0,,,,,,,,,,1
control,1687759622810,,,30206.1,,30206.1,95.2381,-4.5588,65.6196,0.130964,14.921,21,5286631.0,2023-06-26,40.099,5.4367,,,15.0,49.0,201533.0,,,,,,,,,,1
control,1687759988815,,,30221.9,,30221.9,90.4762,0.2058,60.3573,0.118388,8.9896,21,5280456.0,2023-06-26,34.6745,0.2058,,,15.0,50.0,202559.0,,,,,,,,,,1
control,1687760837923,,,30287.4,,30287.4,76.1905,-21.4208,38.6006,0.071408,-14.241,21,5217229.0,2023-06-26,11.2708,-21.4208,,,15.0,50.0,197845.0,,,,,,,,,,1
control,1687761198490,,,30297.7,,30297.7,76.1905,-24.8131,35.1879,0.078935,-18.1885,21,5222391.0,2023-06-26,4.8652,-24.8131,,,15.0,49.0,189423.0,,,,,,,,,,1
control,1687761413384,,,30296.3,,30296.3,76.1905,-24.3521,35.6516,0.080404,-18.2578,21,5203005.0,2023-06-26,4.8612,-24.3521,,,14.0,49.0,195994.0,,,,,,,,,,1
liq,1687761884693,BUY,173.0,30337.6,30337.6,30337.6,28.5714,-17.9984,21.9896,0.024465,-32.1102,21,5242134.0,2023-06-26,-8.8888,-37.9325,-11.2119,-37.9325,14.0,50.0,198788.0,102425.50851423708,32.1102,17.9984,8.8888,37.9325,11.2119,37.9325,,,1
liq,1687761905985,BUY,1.0,30344.0,30344.0,30343.9,28.5714,-20.1037,19.8758,0.025316,-34.2244,21,5244353.0,2023-06-26,-11.0082,-40.0336,-13.3384,-40.0336,14.0,49.0,198754.0,102398.01488267448,34.2244,20.1037,11.0082,40.0336,13.3384,40.0336,,,1
liq,1687762245977,BUY,3.0,30378.2,30378.2,30378.1,19.0476,-31.3392,8.5953,0.016666,-45.0045,21,5354564.0,2023-06-26,-23.6979,38.6512,-26.463,38.6512,13.0,48.0,194789.0,99834.33926876518,45.0045,31.3392,23.6979,-38.6512,26.463,-38.6512,,,1
liq,1687762380032,BUY,41.0,30408.5,30408.5,30408.5,9.5238,-41.2722,-1.3775,0.011682,-54.5905,21,5404247.0,2023-06-26,-33.6386,28.6483,-36.4009,28.6483,13.0,48.0,194789.0,99834.33926876518,54.5905,41.2722,33.6386,-28.6483,36.4009,-28.6483,,,1
liq,1687762383433,BUY,4.0,30415.1,30415.1,30415.3,9.5238,-43.4333,-3.5472,0.012221,-56.6527,21,5412946.0,2023-06-26,-35.8013,26.4721,-38.563,26.4721,13.0,48.0,194789.0,99834.33926876518,56.6527,43.4333,35.8013,-26.4721,38.563,-26.4721,,,1
liq,1687762698258,BUY,37.0,30463.4,30463.4,30463.4,47.619,-59.2195,30.6062,0.039122,-71.4508,21,5503347.0,2023-06-26,-51.5997,10.5751,-54.3569,10.5751,13.0,48.0,194789.0,99834.33926876518,71.4508,59.2195,51.5997,-10.5751,54.3569,-10.5751,,,1
liq,1687762791765,BUY,131.0,30480.0,30480.0,30479.9,57.1429,-64.6334,25.1434,0.044789,-76.4863,21,5532402.0,2023-06-26,-57.0177,5.1231,-59.7735,5.1231,13.0,48.0,194789.0,99834.33926876518,76.4863,64.6334,57.0177,-5.1231,59.7735,-5.1231,,,1
liq,1687762822553,BUY,78.0,30494.5,30494.5,30494.1,52.381,-69.3577,20.3765,0.044711,-81.0207,21,5545136.0,2023-06-26,-61.8414,0.3657,-64.6185,0.3657,13.0,47.0,194489.0,99652.37938803871,81.0207,69.3577,61.8414,-0.3657,64.6185,-0.3657,,,1
liq,1687762868132,BUY,2.0,30520.3,30520.3,30520.2,33.3333,-77.7524,11.9058,0.030818,-89.2174,21,5552376.0,2023-06-26,-70.2425,-8.088,-73.0173,-8.088,13.0,47.0,194489.0,99652.37938803871,89.2174,77.7524,70.2425,8.088,73.0173,8.088,,,1
liq,1687762981006,BUY,306.0,30566.7,30566.7,30566.7,4.7619,-92.8143,-3.2921,0.005008,-103.5257,21,5594762.0,2023-06-26,-85.3158,-23.2556,-88.0863,-23.2556,13.0,47.0,194489.0,99652.37938803871,103.5257,92.8143,85.3158,23.2556,88.0863,23.2556,,,1
control,1687763986231,,,30494.7,,30494.7,59.0909,-69.4228,30.3311,0.050498,-75.1671,22,5915025.0,2023-06-26,-50.0326,10.3004,,,14.0,47.0,232166.0,,,,,,,,,,1
control,1687764125368,,,30482.2,,30482.2,59.0909,-65.3505,34.4442,0.052453,-70.5547,22,5962041.0,2023-06-26,-44.1247,14.4054,,,14.0,47.0,239273.0,,,,,,,,,,1
control,1687764255601,,,30451.8,,30451.8,54.5455,-55.4328,44.4616,0.048444,-60.1261,22,6006778.0,2023-06-26,-34.1857,24.4028,,,14.0,47.0,239273.0,,,,,,,,,,1
liq,1687764843040,SELL,7.0,30353.3,30353.3,30353.8,31.8182,-23.1615,77.0571,0.028454,-26.0587,22,6260934.0,2023-06-26,-1.8425,-43.0853,1.3455,-43.0853,14.0,47.0,239697.0,118678.59788914141,-26.0587,-23.1615,-1.8425,-43.0853,1.3455,-43.0853,,,1
liq,1687764850624,SELL,358.0,30350.1,30350.1,30350.2,31.8182,-22.1096,78.1196,0.029534,-24.9817,22,6267899.0,2023-06-26,-0.7884,-42.0354,2.4,-42.0354,14.0,47.0,239697.0,118678.59788914141,-24.9817,-22.1096,-0.7884,-42.0354,2.4,-42.0354,,,1
liq,1687765067330,SELL,63.0,30275.4,30275.4,30275.4,86.3636,2.5094,-96.9678,0.076492,-0.2716,22,6370495.0,2023-06-26,24.1265,-17.4657,27.1383,-17.4657,14.0,47.0,248448.0,121556.35317831946,-0.2716,2.5094,24.1265,-17.4657,27.1383,-17.4657,,,1
control,1687766631326,,,30415.1,,30415.1,45.4545,-43.4333,56.5816,0.043881,-46.2072,22,6524078.0,2023-06-26,-22.1397,36.4986,,,14.0,47.0,249465.0,,,,,,,,,,1
control,1687769214820,,,30320.6,,30320.6,81.8182,-12.4017,87.9249,0.076833,-18.0194,22,6468896.0,2023-06-26,4.5633,-32.347,,,14.0,44.0,233739.0,,,,,,,,,,1
control,1687770509294,,,30368.3,,30368.3,54.5455,-28.0894,72.0796,0.055096,-34.8385,22,6283409.0,2023-06-26,-15.0969,-48.0033,,,14.0,43.0,218785.0,,,,,,,,,,1
control,1687770741362,,,30333.7,,30333.7,68.1818,-16.715,83.5683,0.062417,-23.4975,22,6276373.0,2023-06-26,-3.5343,-36.6516,,,14.0,43.0,213909.0,,,,,,,,,,1
control,1687771369861,,,30318.7,,30318.7,76.4706,-31.7223,-71.496,0.088008,-3.1466,17,4914412.0,2023-06-26,4.683,-31.7223,,,13.0,43.0,204866.0,,,,,,,,,,1
control,1687772484807,,,30330.7,,30330.7,81.25,-35.6662,-65.4995,0.096018,-3.3691,16,4345525.0,2023-06-26,1.6026,-35.6662,,,13.0,42.0,187948.0,,,,,,,,,,1
control,1687772549874,,,30330.7,,30330.7,81.25,-35.6662,-65.4995,0.096479,-3.3286,16,4324781.0,2023-06-26,1.6026,-35.6662,,,13.0,42.0,187948.0,,,,,,,,,,1
control,1687772713855,,,30330.8,,30330.8,81.25,-35.699,-65.5322,0.097217,-3.2333,16,4294042.0,2023-06-26,1.5696,-35.699,,,13.0,42.0,187948.0,,,,,,,,,,1
liq,1687773318418,SELL,10.0,30233.3,30233.3,30233.4,93.75,-3.5649,-33.4944,0.115452,29.871,16,4294183.0,2023-06-26,34.2456,-3.5649,36.0145,-3.5649,13.0,41.0,185852.0,86254.91408493757,29.871,-3.5649,34.2456,-3.5649,36.0145,-3.5649,,,1
liq,1687773667796,SELL,24.0,30224.5,30224.5,30224.5,93.75,-0.6544,-30.5926,0.117774,33.3714,16,4274628.0,2023-06-26,39.3363,-0.6544,41.143,-0.6544,13.0,41.0,179981.0,83578.01620456889,33.3714,-0.6544,39.3363,-0.6544,41.143,-0.6544,,,1
liq,1687773851902,SELL,1.0,30210.6,30210.6,30210.6,93.75,3.9463,-26.0056,0.123878,37.8083,16,4305821.0,2023-06-26,43.9554,3.9463,45.763,3.9463,13.0,41.0,179981.0,83578.01620456889,37.8083,3.9463,43.9554,3.9463,45.763,3.9463,,,1
liq,1687773853142,SELL,5.0,30210.1,30210.1,30210.5,93.75,4.1119,-25.8405,0.124082,37.9672,16,4306752.0,2023-06-26,44.1216,4.1119,45.9292,4.1119,13.0,41.0,179981.0,83578.01620456889,37.9672,4.1119,44.1216,4.1119,45.9292,4.1119,,,1
liq,1687773988969,SELL,4.0,30174.4,30174.4,30174.4,31.25,15.948,-14.0399,0.034649,49.3432,16,4358043.0,2023-06-26,56.005,15.948,57.8148,15.948,13.0,41.0,179981.0,83578.01620456889,49.3432,15.948,56.005,15.948,57.8148,15.948,,,1
liq,1687774130811,SELL,249.0,30166.9,30166.9,30166.8,31.25,18.4381,-11.5572,0.035052,51.5761,16,4383600.0,2023-06-26,58.5051,18.4381,60.3153,18.4381,13.0,41.0,179981.0,83578.01620456889,51.5761,18.4381,58.5051,18.4381,60.3153,18.4381,,,1
liq,1687774176814,SELL,25.0,30146.3,30146.3,30146.3,6.25,25.284,-4.7318,0.018696,58.0708,16,4414144.0,2023-06-26,65.3785,25.284,67.1899,25.284,13.0,41.0,179981.0,83578.01620456889,58.0708,25.284,65.3785,25.284,67.1899,25.284,,,1
liq,1687774192826,SELL,44.0,30131.3,30131.3,30132.3,6.25,30.2748,0.2441,0.021336,62.9241,16,4424482.0,2023-06-26,70.3892,30.2748,72.2016,30.2748,13.0,41.0,179981.0,83578.01620456889,62.9241,30.2748,70.3892,30.2748,72.2016,30.2748,,,1
liq,1687774194712,SELL,1.0,30123.6,30123.6,30123.6,6.25,32.8387,2.8003,0.023503,65.3575,16,4434300.0,2023-06-26,72.9633,32.8387,74.7762,32.8387,13.0,41.0,179981.0,83578.01620456889,65.3575,32.8387,72.9633,32.8387,74.7762,32.8387,,,1
