date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_monthly,roll_quarterly,nightless_marked,is_glitch,night_open,night_close,has_night,leg_b_bps,leg_a_bps,leg_c_bps,split,regime,weekday,month,year,vol20,vol_tercile,sq_dist_td
2017-03-01,2017-03-02,19220.0,19390.0,19630.0,19620.0,0.012377514182568383,123.77514182568383,88.44953173777314,1,6.29190304280557,1.1346054667354306,117.48323878287826,122.6405363589484,2278.0,False,False,False,False,19410.0,19590.0,True,92.73570324574987,10.31459515214106,20.418580908627693,val,2016-07-19..2020-12-20,Wednesday,3,2017,0.008372495988594268,low,7
2017-03-02,2017-03-03,19630.0,19620.0,19550.0,19470.0,-0.0035677879714577365,-35.677879714577365,-5.094243504839557,1,6.218144750254842,1.1213047910295617,-41.89602446483221,-36.799184505606924,-822.0,False,False,False,False,19620.0,19570.0,True,-25.484199796126372,0.0,-10.219724067450642,val,2016-07-19..2020-12-20,Thursday,3,2017,0.008558473684021585,low,6
2017-03-03,2017-03-06,19550.0,19470.0,19440.0,19360.0,-0.0015408320493066618,-15.408320493066618,-40.92071611253245,3,6.266050333846945,1.1299435028248588,-21.674370826913563,-16.538263995891477,-422.0,False,False,False,False,19440.0,19490.0,True,25.720164609053242,-15.408320493066618,-25.654181631605823,val,2016-07-19..2020-12-20,Friday,3,2017,0.008234847832599401,low,5
2017-03-06,2017-03-07,19440.0,19360.0,19360.0,19350.0,0.0,0.0,-41.15226337448541,1,6.301652892561983,1.1363636363636365,-6.301652892561983,-1.1363636363636365,-122.0,False,False,False,False,19340.0,19380.0,True,20.682523267838704,-10.330578512396382,-10.319917440660964,val,2016-07-19..2020-12-20,Monday,3,2017,0.008501031917658277,low,4
2017-03-07,2017-03-08,19360.0,19350.0,19340.0,19250.0,-0.000516795865633024,-5.16795865633024,-5.165289256198191,1,6.304909560723514,1.1369509043927648,-11.472868217053755,-6.304909560723005,-222.0,False,False,False,False,19330.0,19370.0,True,20.693222969476732,-10.335917312661591,-15.487867836860847,val,2016-07-19..2020-12-20,Tuesday,3,2017,0.008645954540392116,low,3
2017-03-08,2017-03-09,19340.0,19250.0,19370.0,19310.0,0.006233766233766147,62.33766233766147,-46.53567735263708,1,6.337662337662338,1.1428571428571428,55.99999999999913,61.194805194804324,1078.0,True,True,False,False,19250.0,19340.0,True,46.7532467532461,0.0,15.511892450879028,val,2016-07-19..2020-12-20,Wednesday,3,2017,0.008582068385047149,low,2
2017-03-09,2017-03-10,19370.0,19310.0,19340.0,19470.0,0.0015535991714137332,15.535991714137332,-30.975735673722802,1,6.317969963749353,1.1393060590367685,9.21802175038798,14.396685655100564,178.0,True,True,False,False,19180.0,19270.0,True,46.923879040667856,-67.322630761264,36.32589517384544,val,2016-07-19..2020-12-20,Thursday,3,2017,0.008626516506596115,low,1
2017-03-10,2017-03-13,19340.0,19470.0,19420.0,19520.0,-0.002568053415511029,-25.68053415511029,67.21820062047578,3,6.266050333846945,1.1299435028248588,-31.946584488957235,-26.81047765793515,-622.0,True,True,False,False,19480.0,19430.0,True,-25.66735112936369,5.136106831022946,-5.146680391148184,val,2016-07-19..2020-12-20,Friday,3,2017,0.008561590318368636,low,0
2017-03-13,2017-03-14,19420.0,19520.0,19520.0,19480.0,0.0,0.0,51.49330587023604,1,6.25,1.1270491803278688,-6.25,-1.1270491803278688,-122.0,False,False,False,False,19500.0,19530.0,True,15.384615384614886,-10.245901639344135,-5.120327700972593,val,2016-07-19..2020-12-20,Monday,3,2017,0.006750206724272634,low,1
2017-03-14,2017-03-15,19520.0,19480.0,19390.0,19450.0,-0.00462012320328542,-46.2012320328542,-20.49180327868827,1,6.262833675564682,1.1293634496919918,-52.464065708418886,-47.330595482546194,-1022.0,False,False,False,False,19530.0,19400.0,True,-66.56426011264705,25.66735112936369,-5.154639175257714,val,2016-07-19..2020-12-20,Tuesday,3,2017,0.00673952930336867,low,2
2017-03-15,2017-03-16,19390.0,19450.0,19330.0,19440.0,-0.006169665809768632,-61.69665809768632,30.943785456420958,1,6.272493573264781,1.1311053984575836,-67.96915167095109,-62.8277634961439,-1322.0,False,False,False,False,19440.0,19370.0,True,-36.00823045267543,-5.141388174807471,-20.650490449147796,val,2016-07-19..2020-12-20,Wednesday,3,2017,0.00646751957643137,low,3
2017-03-16,2017-03-17,19330.0,19440.0,19330.0,19350.0,-0.005658436213991758,-56.58436213991757,56.906363166062675,1,6.275720164609053,1.131687242798354,-62.86008230452663,-57.71604938271593,-1222.0,False,False,False,False,19440.0,19330.0,True,-56.58436213991757,0.0,0.0,val,2016-07-19..2020-12-20,Thursday,3,2017,0.0062152436260812524,low,4
2017-03-17,2017-03-21,19330.0,19350.0,19250.0,19310.0,-0.0051679586563307955,-51.67958656330796,10.346611484739476,4,6.304909560723514,1.1369509043927648,-57.98449612403147,-52.81653746770072,-1122.0,False,False,False,False,19340.0,19320.0,True,-10.341261633919352,-5.16795865633024,-36.23188405797117,val,2016-07-19..2020-12-20,Friday,3,2017,0.006071617720681856,low,5
2017-03-21,2017-03-22,19250.0,19310.0,18940.0,18910.0,-0.019161056447436597,-191.610564474366,31.168831168830735,1,6.317969963749353,1.1393060590367685,-197.92853443811535,-192.74987053340274,-3822.0,False,False,False,False,19320.0,19000.0,True,-165.631469979296,5.178663904712444,-31.578947368421375,val,2016-07-19..2020-12-20,Tuesday,3,2017,0.005961049117995212,low,6
2017-03-22,2017-03-23,18940.0,18910.0,18930.0,18930.0,0.0010576414595451222,10.576414595451222,-15.839493136219351,1,6.451612903225806,1.1634056054997355,4.124801692225416,9.413008989951487,78.0,False,False,False,False,18930.0,18920.0,True,-5.282620179608566,10.576414595451222,5.285412262157063,val,2016-07-19..2020-12-20,Wednesday,3,2017,0.005961904045376895,low,7
2017-03-23,2017-03-24,18930.0,18930.0,18930.0,19140.0,0.0,0.0,0.0,1,6.4447966191230845,1.162176439513999,-6.4447966191230845,-1.162176439513999,-122.0,False,False,False,False,18890.0,18920.0,True,15.881418740073538,-21.130480718436484,5.285412262157063,val,2016-07-19..2020-12-20,Thursday,3,2017,0.0073648561942854605,low,8
2017-03-24,2017-03-27,18930.0,19140.0,18910.0,18810.0,-0.012016718913270608,-120.16718913270607,110.93502377178987,3,6.374085684430512,1.1494252873563218,-126.54127481713658,-121.3166144200624,-2422.0,False,False,False,False,19110.0,19110.0,True,0.0,-15.673981191222097,-104.65724751439032,val,2016-07-19..2020-12-20,Friday,3,2017,0.00737249404304736,low,9
2017-03-27,2017-03-28,18910.0,18810.0,19040.0,19040.0,0.01222753854332792,122.27538543327921,-52.88207297726055,1,6.485911749069643,1.169590643274854,115.78947368420957,121.10579479000435,2178.0,False,False,False,False,18800.0,19000.0,True,106.38297872340496,-5.316321105794941,21.052631578948322,val,2016-07-19..2020-12-20,Monday,3,2017,0.007864241307912075,low,10
2017-03-28,2017-03-29,19040.0,19040.0,19170.0,19220.0,0.0068277310924369505,68.2773109243695,0.0,1,6.4075630252100835,1.1554621848739497,61.86974789915942,67.12184873949555,1178.0,False,False,False,False,19020.0,19190.0,True,89.37960042060934,-10.504201680672232,-10.422094841062712,val,2016-07-19..2020-12-20,Tuesday,3,2017,0.008672881616746531,low,11
2017-03-29,2017-03-30,19170.0,19220.0,19160.0,19070.0,-0.003121748178980255,-31.217481789802548,26.082420448616528,1,6.347554630593132,1.1446409989594173,-37.56503642039568,-32.362122788761965,-722.0,False,False,False,False,19210.0,19140.0,True,-36.439354502862955,-5.202913631633388,10.449320794148065,val,2016-07-19..2020-12-20,Wednesday,3,2017,0.009060074014969388,low,12
2017-03-30,2017-03-31,19160.0,19070.0,19180.0,18910.0,0.0057682223387520715,57.682223387520715,-46.97286012526058,1,6.397482957524908,1.1536444677503932,51.28474042999581,56.52857891977032,978.0,False,False,False,False,19040.0,19200.0,True,84.03361344537785,-15.731515469323831,-10.416666666667185,val,2016-07-19..2020-12-20,Thursday,3,2017,0.009313780658139804,low,11
2017-03-31,2017-04-03,19180.0,18910.0,19000.0,19050.0,0.004759386567953383,47.593865679533835,-140.77163712200246,3,6.451612903225806,1.1634056054997355,41.14225277630803,46.4304600740341,778.0,False,False,False,False,18950.0,18960.0,True,5.277044854881119,21.152829190904665,21.097046413502962,val,2016-07-19..2020-12-20,Friday,3,2017,0.008924519021287781,low,10
2017-04-03,2017-04-04,19000.0,19050.0,18930.0,18820.0,-0.006299212598425252,-62.992125984252525,26.315789473683182,1,6.404199475065616,1.1548556430446195,-69.39632545931813,-64.14698162729714,-1322.0,False,False,False,False,19030.0,18990.0,True,-21.019442984760992,-10.498687664042272,-31.59557661927326,val,2016-07-19..2020-12-20,Monday,4,2017,0.008554252098931923,low,9
2017-04-04,2017-04-05,18930.0,18820.0,18930.0,18860.0,0.0058448459086077875,58.448459086077875,-58.108821975699776,1,6.482465462274177,1.1689691817215728,51.9659936238037,57.2794899043563,978.0,False,False,False,False,18810.0,18930.0,True,63.795853269537076,-5.313496280552332,0.0,val,2016-07-19..2020-12-20,Tuesday,4,2017,0.008674628090062841,low,8
2017-04-05,2017-04-06,18930.0,18860.0,18770.0,18610.0,-0.004772004241781591,-47.72004241781591,-36.978341257263295,1,6.468716861081655,1.1664899257688228,-54.188759278897564,-48.88653234358473,-1022.0,False,False,False,False,18870.0,18800.0,True,-37.095919448860705,5.302226935313126,-15.957446808511078,val,2016-07-19..2020-12-20,Wednesday,4,2017,0.008967722138260545,low,7
2017-04-06,2017-04-07,18770.0,18610.0,18760.0,18710.0,0.008060182697474438,80.60182697474438,-85.24240809802852,1,6.555615260612574,1.182160128962923,74.04621171413181,79.41966684578146,1378.0,False,False,False,False,18630.0,18740.0,True,59.04455179817525,10.746910263299547,10.672358591248265,val,2016-07-19..2020-12-20,Thursday,4,2017,0.009000433056306864,low,6
2017-04-07,2017-04-10,18760.0,18710.0,18840.0,18800.0,0.006948156066274747,69.48156066274747,-26.652452025586193,3,6.520577231427044,1.1758417958311063,62.96098343132043,68.30571886691637,1178.0,False,False,False,False,18700.0,18790.0,True,48.12834224598994,-5.344735435596215,26.609898882383742,val,2016-07-19..2020-12-20,Friday,4,2017,0.009360538943339276,low,5
2017-04-10,2017-04-11,18840.0,18800.0,18730.0,18710.0,-0.0037234042553191404,-37.2340425531914,-21.23142250530785,1,6.48936170212766,1.1702127659574468,-43.72340425531906,-38.404255319148845,-822.0,False,False,False,False,18780.0,18750.0,True,-15.974440894568342,-10.638297872340718,-10.666666666666602,val,2016-07-19..2020-12-20,Monday,4,2017,0.009434297508274339,low,4
2017-04-11,2017-04-12,18730.0,18710.0,18620.0,18530.0,-0.0048102618920363716,-48.10261892036372,-10.678056593700358,1,6.520577231427044,1.1758417958311063,-54.623196151790765,-49.27846071619482,-1022.0,False,False,False,False,18700.0,18630.0,True,-37.43315508021428,-5.344735435596215,-5.367686527106841,val,2016-07-19..2020-12-20,Tuesday,4,2017,0.009274542270572098,low,3
2017-04-12,2017-04-13,18620.0,18530.0,18410.0,18400.0,-0.0064759848893686245,-64.75984889368624,-48.33512352309333,1,6.583917970858068,1.1872638963842417,-71.3437668645443,-65.94711279007048,-1322.0,True,False,False,False,18610.0,18470.0,True,-75.2283718430946,43.17323259579009,-32.48511099079643,val,2016-07-19..2020-12-20,Wednesday,4,2017,0.00924181770066687,low,2
2017-04-13,2017-04-14,18410.0,18400.0,18330.0,18320.0,-0.0038043478260869623,-38.04347826086962,-5.431830526887449,1,6.630434782608696,1.1956521739130435,-44.673913043478315,-39.239130434782666,-822.0,True,False,False,False,18390.0,18360.0,True,-16.313213703099684,-5.434782608695343,-16.339869281045694,val,2016-07-19..2020-12-20,Thursday,4,2017,0.009394466682182651,low,1
2017-04-14,2017-04-17,18330.0,18320.0,18240.0,18310.0,-0.004366812227074246,-43.66812227074246,-5.4555373704312515,3,6.6593886462882095,1.2008733624454149,-50.327510917030665,-44.86899563318787,-922.0,True,False,False,False,18300.0,18260.0,True,-21.857923497268228,-10.917030567685337,-10.952902519167917,val,2016-07-19..2020-12-20,Friday,4,2017,0.00944605465747077,low,0
2017-04-17,2017-04-18,18240.0,18310.0,18480.0,18440.0,0.00928454396504641,92.8454396504641,38.37719298245723,1,6.663025669033315,1.2015292190060076,86.18241398143078,91.6439104314581,1578.0,False,False,False,False,18290.0,18470.0,True,98.41443411700456,-10.922992900054274,5.414185165133478,val,2016-07-19..2020-12-20,Monday,4,2017,0.009437649713842427,low,1
2017-04-18,2017-04-19,18480.0,18440.0,18300.0,18410.0,-0.007592190889370909,-75.92190889370909,-21.645021645021465,1,6.616052060737527,1.193058568329718,-82.53796095444662,-77.1149674620388,-1522.0,False,False,False,False,18400.0,18310.0,True,-48.91304347826142,-21.69197396963085,-5.461496450027692,val,2016-07-19..2020-12-20,Tuesday,4,2017,0.009442893040087367,low,2
2017-04-19,2017-04-20,18300.0,18410.0,18400.0,18470.0,-0.0005431830526887449,-5.431830526887449,60.10928961748707,1,6.6268332428028245,1.1950027159152634,-12.058663769690273,-6.626833242802713,-222.0,False,False,False,False,18440.0,18380.0,True,-32.537960954447385,16.295491580662347,10.881392818280489,val,2016-07-19..2020-12-20,Wednesday,4,2017,0.009695156856376888,low,3
2017-04-20,2017-04-21,18400.0,18470.0,18570.0,18650.0,0.00541418516513259,54.1418516513259,38.04347826086962,1,6.60530590146183,1.1911207363291825,47.53654574986407,52.95073091499672,878.0,False,False,False,False,18470.0,18590.0,True,64.97022198159286,0.0,-10.758472296933386,val,2016-07-19..2020-12-20,Thursday,4,2017,0.008667672553866723,low,4
2017-04-21,2017-04-24,18570.0,18650.0,18900.0,18940.0,0.013404825737265424,134.04825737265423,43.080236941304136,3,6.541554959785523,1.1796246648793567,127.5067024128687,132.86863270777488,2378.0,False,False,False,False,18630.0,18620.0,True,-5.367686527106841,-10.723860589811895,150.37593984962515,val,2016-07-19..2020-12-20,Friday,4,2017,0.008713090748489076,low,5
2017-04-24,2017-04-25,18900.0,18940.0,18890.0,19090.0,-0.0026399155227032622,-26.399155227032622,21.16402116402183,1,6.441393875395987,1.1615628299894405,-32.84054910242861,-27.56071805702206,-622.0,False,False,False,False,18890.0,18930.0,True,21.175224986764718,-26.399155227032622,-21.130480718436484,val,2016-07-19..2020-12-20,Monday,4,2017,0.00861773949065444,low,6
2017-04-25,2017-04-26,18890.0,19090.0,19160.0,19280.0,0.0036668412781561965,36.66841278156197,105.87612493382804,1,6.390780513357779,1.1524358302776323,30.27763226820419,35.51597695128434,578.0,False,False,False,False,19100.0,19180.0,True,41.88481675392764,5.238344683080598,-10.427528675703845,val,2016-07-19..2020-12-20,Tuesday,4,2017,0.008536217371961554,low,7
2017-04-26,2017-04-27,19160.0,19280.0,19210.0,19290.0,-0.0036307053941908585,-36.307053941908585,62.63048016701411,1,6.327800829875518,1.1410788381742738,-42.634854771784106,-37.44813278008286,-822.0,False,False,False,False,19260.0,19170.0,True,-46.72897196261627,-10.373443983402453,20.865936358893666,val,2016-07-19..2020-12-20,Wednesday,4,2017,0.008271767164711227,low,8
2017-04-27,2017-04-28,19210.0,19290.0,19230.0,19200.0,-0.0031104199066873672,-31.104199066873672,41.644976574701786,1,6.324520476931053,1.1404872991187145,-37.428719543804725,-32.244686365992386,-722.0,False,False,False,False,19260.0,19240.0,True,-10.384215991692258,-15.552099533436836,-5.197505197505059,val,2016-07-19..2020-12-20,Thursday,4,2017,0.00830196570272918,low,8
2017-04-28,2017-05-01,19230.0,19200.0,19180.0,19310.0,-0.0010416666666667185,-10.416666666667185,-15.600624024960652,3,6.354166666666666,1.1458333333333333,-16.77083333333385,-11.562500000000519,-322.0,False,False,False,False,19190.0,19240.0,True,26.05523710265789,-5.208333333333037,-31.185031185031463,val,2016-07-19..2020-12-20,Friday,4,2017,0.00808601104658791,low,7
2017-05-01,2017-05-02,19180.0,19310.0,19330.0,19480.0,0.0010357327809424888,10.357327809424888,67.77893639207555,1,6.317969963749353,1.1393060590367685,4.039357845675535,9.21802175038812,78.0,False,False,False,False,19320.0,19370.0,True,25.879917184266077,5.178663904712444,-20.650490449147796,val,2016-07-19..2020-12-20,Monday,5,2017,0.007908899704874302,low,6
2017-05-02,2017-05-08,19330.0,19480.0,19740.0,19870.0,0.013347022587268942,133.4702258726894,77.59958613554163,6,6.262833675564682,1.1293634496919918,127.20739219712473,132.34086242299742,2478.0,False,False,False,False,19470.0,19450.0,True,-10.272213662043672,-5.133470225873182,149.10025706940777,val,2016-07-19..2020-12-20,Tuesday,5,2017,0.007843815492382361,low,5
2017-05-08,2017-05-09,19740.0,19870.0,19890.0,19890.0,0.0010065425264218497,10.065425264218497,65.85612968591725,1,6.139909411172622,1.1071967790639154,3.9255158530458756,8.958228485154581,78.0,False,False,False,False,19850.0,19910.0,True,30.22670025188967,-10.065425264217387,-10.045203415368631,val,2016-07-19..2020-12-20,Monday,5,2017,0.007431780905310153,low,4
2017-05-09,2017-05-10,19890.0,19890.0,19910.0,19900.0,0.0010055304172951196,10.055304172951196,0.0,1,6.133735545500251,1.1060834590246356,3.921568627450945,8.949220713926561,78.0,False,False,False,False,19910.0,19920.0,True,5.022601707684871,10.055304172951196,-5.020080321285203,val,2016-07-19..2020-12-20,Tuesday,5,2017,0.008482228494329842,low,3
2017-05-10,2017-05-11,19910.0,19900.0,19950.0,19960.0,0.002512562814070307,25.12562814070307,-5.022601707684871,1,6.130653266331658,1.1055276381909547,18.994974874371415,24.020100502512115,378.0,True,False,False,False,19940.0,19940.0,True,0.0,20.100502512563345,5.015045135405849,val,2016-07-19..2020-12-20,Wednesday,5,2017,0.007631917331776535,low,2
2017-05-11,2017-05-12,19950.0,19960.0,19860.0,19880.0,-0.00501002004008011,-50.1002004008011,5.012531328321135,1,6.112224448897796,1.1022044088176353,-56.2124248496989,-51.202404809618734,-1122.0,True,False,False,False,19950.0,19880.0,True,-35.08771929824572,-5.010020040080443,-10.06036217303774,val,2016-07-19..2020-12-20,Thursday,5,2017,0.007641957298452788,low,1
2017-05-12,2017-05-15,19860.0,19880.0,19770.0,19890.0,-0.005533199195171035,-55.33199195171035,10.070493454179541,3,6.1368209255533195,1.1066398390342052,-61.46881287726367,-56.43863179074455,-1222.0,True,False,False,False,19860.0,19800.0,True,-30.211480362537515,-10.06036217303774,-15.151515151514694,val,2016-07-19..2020-12-20,Friday,5,2017,0.007631538572901033,low,0
2017-05-15,2017-05-16,19770.0,19890.0,19940.0,19880.0,0.002513826043237799,25.13826043237799,60.698027314112224,1,6.133735545500251,1.1060834590246356,19.00452488687774,24.032176973353355,378.0,False,False,False,False,19910.0,19970.0,True,30.135610246107003,10.055304172951196,-15.02253380070151,val,2016-07-19..2020-12-20,Monday,5,2017,0.007591436068734757,low,1
2017-05-16,2017-05-17,19940.0,19880.0,19800.0,19770.0,-0.004024144869215318,-40.241448692153185,-30.090270812437314,1,6.1368209255533195,1.1066398390342052,-46.37826961770651,-41.348088531187386,-922.0,False,False,False,False,19900.0,19830.0,True,-35.17587939698474,10.06036217303885,-15.128593040847349,val,2016-07-19..2020-12-20,Tuesday,5,2017,0.007016867968295531,low,2
2017-05-17,2017-05-18,19800.0,19770.0,19520.0,19570.0,-0.01264542235710675,-126.4542235710675,-15.151515151514694,1,6.170966110268083,1.112797167425392,-132.6251896813356,-127.5670207384929,-2622.0,False,False,False,False,19760.0,19480.0,True,-141.70040485829927,-5.058168942843055,20.53388090349051,val,2016-07-19..2020-12-20,Wednesday,5,2017,0.006640751941003752,low,3
2017-05-18,2017-05-19,19520.0,19570.0,19580.0,19600.0,0.0005109862033725321,5.109862033725321,25.614754098359782,1,6.23403168114461,1.1241696474195197,-1.124169647419289,3.985692386305801,-22.0,False,False,False,False,19520.0,19620.0,True,51.22950819672178,-25.549310168625496,-20.387359836900877,val,2016-07-19..2020-12-20,Thursday,5,2017,0.006722985377770867,low,4
2017-05-19,2017-05-22,19580.0,19600.0,19670.0,19670.0,0.0035714285714285587,35.71428571428559,10.214504596526286,3,6.224489795918368,1.1224489795918366,29.48979591836722,34.59183673469375,578.0,False,False,False,False,19610.0,19690.0,True,40.79551249362545,5.102040816327147,-10.15744032503818,val,2016-07-19..2020-12-20,Friday,5,2017,0.0073616445756489,low,5
2017-05-22,2017-05-23,19670.0,19670.0,19630.0,19640.0,-0.0020335536349771477,-20.335536349771477,0.0,1,6.2023385866802245,1.1184544992374172,-26.5378749364517,-21.453990849008893,-522.0,False,False,False,False,19660.0,19690.0,True,15.259409969481386,-5.083884087442314,-30.472320975114542,val,2016-07-19..2020-12-20,Monday,5,2017,0.007317854653955408,low,6
2017-05-23,2017-05-24,19630.0,19640.0,19780.0,19740.0,0.007128309572301372,71.28309572301373,5.094243504839557,1,6.211812627291242,1.120162932790224,65.07128309572249,70.16293279022351,1278.0,False,False,False,False,19660.0,19780.0,True,61.03763987792554,10.183299389001643,0.0,val,2016-07-19..2020-12-20,Tuesday,5,2017,0.00723369698745135,low,7
2017-05-24,2017-05-25,19780.0,19740.0,19720.0,19800.0,-0.0010131712259371373,-10.131712259371373,-20.222446916077217,1,6.180344478216819,1.1144883485309018,-16.312056737588193,-11.246200607902274,-322.0,False,False,False,False,19730.0,19720.0,True,-5.068423720222537,-5.065856129685686,0.0,val,2016-07-19..2020-12-20,Wednesday,5,2017,0.0073151687466300646,low,8
2017-05-25,2017-05-26,19720.0,19800.0,19790.0,19710.0,-0.0005050505050504528,-5.050505050504528,40.56795131845759,1,6.161616161616162,1.1111111111111112,-11.212121212120689,-6.161616161615639,-222.0,False,False,False,False,19800.0,19810.0,True,5.050505050505638,0.0,-10.09591115598174,val,2016-07-19..2020-12-20,Thursday,5,2017,0.0071651655534626085,low,9
2017-05-26,2017-05-29,19790.0,19710.0,19700.0,19680.0,-0.0005073566717402889,-5.073566717402889,-40.424456796361866,3,6.189751395230847,1.1161846778285134,-11.263318112633737,-6.1897513952314025,-222.0,False,False,False,False,19690.0,19720.0,True,15.236160487557271,-10.147133434804667,-10.141987829614951,val,2016-07-19..2020-12-20,Friday,5,2017,0.006516545830504676,low,10
2017-05-29,2017-05-30,19700.0,19680.0,19690.0,19670.0,0.000508130081300795,5.08130081300795,-10.152284263958977,1,6.199186991869919,1.1178861788617886,-1.1178861788619692,3.9634146341461607,-22.0,False,False,False,False,19690.0,19690.0,True,0.0,5.08130081300795,0.0,val,2016-07-19..2020-12-20,Monday,5,2017,0.0065410698939579815,low,9
2017-05-30,2017-05-31,19690.0,19670.0,19630.0,19660.0,-0.0020335536349771477,-20.335536349771477,-10.15744032503818,1,6.2023385866802245,1.1184544992374172,-26.5378749364517,-21.453990849008893,-522.0,False,False,False,False,19620.0,19630.0,True,5.096839959224386,-25.41942043721379,0.0,val,2016-07-19..2020-12-20,Tuesday,5,2017,0.006269260061993365,low,8
2017-05-31,2017-06-01,19630.0,19660.0,19670.0,19860.0,0.0005086469989827869,5.086469989827869,15.282730514518672,1,6.205493387589013,1.1190233977619533,-1.1190233977611443,3.967446592065915,-22.0,False,False,False,False,19670.0,19680.0,True,5.083884087442314,5.086469989827869,-5.08130081300795,val,2016-07-19..2020-12-20,Wednesday,5,2017,0.006278002423827424,low,7
2017-06-01,2017-06-02,19670.0,19860.0,19930.0,20170.0,0.0035246727089628394,35.24672708962839,96.59379766141285,1,6.143001007049345,1.107754279959718,29.103726082579048,34.13897280966867,578.0,False,False,False,False,19860.0,19910.0,True,25.176233635448853,0.0,10.045203415369741,val,2016-07-19..2020-12-20,Thursday,6,2017,0.006148215855339642,low,6
2017-06-02,2017-06-05,19930.0,20170.0,20100.0,20150.0,-0.003470500743678717,-34.70500743678717,120.42147516307055,3,6.048587010411502,1.0907288051561725,-40.75359444719867,-35.795736241943345,-822.0,False,False,False,False,20200.0,20140.0,True,-29.70297029702973,14.873574615765772,-19.860973187686426,val,2016-07-19..2020-12-20,Friday,6,2017,0.006395733487330208,low,5
2017-06-05,2017-06-06,20100.0,20150.0,20130.0,19970.0,-0.0009925558312655625,-9.925558312655625,24.875621890547706,1,6.054590570719602,1.0918114143920594,-15.980148883375227,-11.017369727047685,-322.0,False,False,False,False,20150.0,20140.0,True,-4.962779156327812,0.0,-4.9652432969216065,val,2016-07-19..2020-12-20,Monday,6,2017,0.006964727203345052,low,4
2017-06-06,2017-06-07,20130.0,19970.0,19940.0,19950.0,-0.001502253380070151,-15.02253380070151,-79.48335817188234,1,6.109163745618428,1.1016524787180773,-21.131697546319938,-16.124186279419586,-422.0,False,False,False,False,19970.0,19940.0,True,-15.02253380070151,0.0,0.0,val,2016-07-19..2020-12-20,Tuesday,6,2017,0.0054958920345904395,low,3
2017-06-07,2017-06-08,19940.0,19950.0,20020.0,19970.0,0.0035087719298245723,35.08771929824572,5.015045135405849,1,6.115288220551378,1.1027568922305764,28.972431077694345,33.98496240601515,578.0,True,True,False,False,19910.0,20010.0,True,50.22601707684649,-20.05012531328343,4.997501249375258,val,2016-07-19..2020-12-20,Wednesday,6,2017,0.0059024309786344775,low,2
2017-06-08,2017-06-09,20020.0,19970.0,19970.0,19950.0,0.0,0.0,-24.975024975024684,1,6.109163745618428,1.1016524787180773,-6.109163745618428,-1.1016524787180773,-122.0,True,True,False,False,19940.0,20010.0,True,35.10531594784317,-15.02253380070151,-19.990004997501032,val,2016-07-19..2020-12-20,Thursday,6,2017,0.005908182379595333,low,1
2017-06-09,2017-06-12,19970.0,19950.0,19900.0,19860.0,-0.0025062656641604564,-25.062656641604562,-10.015022533800266,3,6.115288220551378,1.1027568922305764,-31.17794486215594,-26.16541353383514,-622.0,True,True,False,False,20000.0,19900.0,True,-50.00000000000004,25.062656641603454,0.0,val,2016-07-19..2020-12-20,Friday,6,2017,0.005873711273032713,low,0
2017-06-12,2017-06-13,19900.0,19860.0,19820.0,19890.0,-0.002014098690835797,-20.140986908357974,-20.100502512563345,1,6.143001007049345,1.107754279959718,-26.28398791540732,-21.24874118831769,-522.0,False,False,False,False,19860.0,19820.0,True,-20.140986908357974,0.0,0.0,val,2016-07-19..2020-12-20,Monday,6,2017,0.005802663699083969,low,1
2017-06-13,2017-06-14,19820.0,19890.0,19930.0,19880.0,0.002011060834590239,20.110608345902392,35.31786074671972,1,6.133735545500251,1.1060834590246356,13.976872800402141,19.004524886877757,278.0,False,False,False,False,19910.0,19920.0,True,5.022601707684871,10.055304172951196,5.020080321285203,val,2016-07-19..2020-12-20,Tuesday,6,2017,0.005896079144184966,low,2
2017-06-14,2017-06-15,19930.0,19880.0,19780.0,19810.0,-0.005030181086519092,-50.30181086519092,-25.08780732563998,1,6.1368209255533195,1.1066398390342052,-56.43863179074424,-51.40845070422513,-1122.0,False,False,False,False,19900.0,19840.0,True,-30.150753768843906,10.06036217303885,-30.241935483871217,val,2016-07-19..2020-12-20,Wednesday,6,2017,0.00590528405573695,low,3
2017-06-15,2017-06-16,19780.0,19810.0,19870.0,19940.0,0.003028773346794633,30.28773346794633,15.166835187057082,1,6.158505805148915,1.110550227158001,24.129227662797415,29.17718324078833,478.0,False,False,False,False,19750.0,19890.0,True,70.8860759493679,-30.287733467945223,-10.055304172951196,val,2016-07-19..2020-12-20,Thursday,6,2017,0.005760698419877293,low,4
2017-06-16,2017-06-19,19870.0,19940.0,19920.0,20030.0,-0.0010030090270812808,-10.030090270812808,35.2289884247603,3,6.118355065195586,1.103309929789368,-16.148445336008393,-11.133400200602177,-322.0,False,False,False,False,19940.0,19920.0,True,-10.030090270812808,0.0,0.0,val,2016-07-19..2020-12-20,Friday,6,2017,0.005304135764076731,low,5
