date,date_t1,open_t,close_t,open_t1,close_t1,r,r_night_bps,r_day_bps,nights,cost_bps_cons,cost_bps_opt,r_net_bps_cons,r_net_bps_opt,pnl_yen_cons,roll_monthly,roll_quarterly,nightless_marked,is_glitch,night_open,night_close,has_night,leg_b_bps,leg_a_bps,leg_c_bps,regime,weekday,month,year,vol20,vol_tercile,sq_dist_td
2021-02-17,2021-02-18,30380.0,30400.0,30360.0,30230.0,-0.001315789473684159,-13.157894736841591,6.583278472680476,1,4.013157894736842,0.7236842105263158,-17.171052631578434,-13.881578947367906,-522.0,False,False,False,False,30370.0,30420.0,True,16.46361540994512,-9.868421052631193,-19.723865877712132,2020-12-21..2024-11-04(引け 15:15),Wednesday,2,2021,0.013022052805290023,mid,3
2021-02-18,2021-02-19,30360.0,30230.0,30020.0,30040.0,-0.0069467416473701915,-69.46741647370192,-42.819499341238966,1,4.035726099900761,0.7277538868673503,-73.50314257360267,-70.19517036056926,-2222.0,False,False,False,False,30200.0,30070.0,True,-43.04635761589459,-9.92391663910075,-16.62786830728291,2020-12-21..2024-11-04(引け 15:15),Thursday,2,2021,0.01286449822335633,mid,4
2021-02-19,2021-02-22,30020.0,30040.0,30240.0,30170.0,0.0066577896138482195,66.5778961384822,6.662225183211579,3,4.061251664447403,0.7323568575233024,62.5166444740348,65.8455392809589,1878.0,False,False,False,False,30070.0,30180.0,True,36.58131027602263,9.986684420772995,19.88071570576455,2020-12-21..2024-11-04(引け 15:15),Friday,2,2021,0.012839304980630344,mid,5
2021-02-22,2021-02-24,30240.0,30170.0,30040.0,29640.0,-0.004308916141862795,-43.08916141862795,-23.148148148147698,2,4.043752071594299,0.7292011932383162,-47.13291349022225,-43.81836261186627,-1422.0,False,False,False,False,30100.0,30060.0,True,-13.289036544850141,-23.201856148491462,-6.653359946773296,2020-12-21..2024-11-04(引け 15:15),Monday,2,2021,0.012935982743794068,mid,6
2021-02-24,2021-02-25,30040.0,29640.0,30190.0,30190.0,0.018556005398110642,185.56005398110642,-133.1557922769644,1,4.1160593792172735,0.7422402159244265,181.44399460188916,184.817813765182,5378.0,False,False,False,False,29690.0,30100.0,True,138.09363422027542,16.86909581646523,29.900332225913928,2020-12-21..2024-11-04(引け 15:15),Wednesday,2,2021,0.012869642263657308,mid,7
2021-02-25,2021-02-26,30190.0,30190.0,29640.0,29250.0,-0.01821795296455775,-182.17952964557747,0.0,1,4.041073203047367,0.728718118582312,-186.22060284862485,-182.9082477641598,-5622.0,False,False,False,False,30180.0,29560.0,True,-205.4340622929096,-3.312355084464924,27.063599458727605,2020-12-21..2024-11-04(引け 15:15),Thursday,2,2021,0.013621378888653097,high,8
2021-02-26,2021-03-01,29640.0,29250.0,29620.0,29580.0,0.01264957264957256,126.4957264957256,-131.57894736842147,3,4.170940170940171,0.7521367521367521,122.32478632478544,125.74358974358886,3578.0,False,False,False,False,29260.0,29350.0,True,30.758714969241208,3.418803418804295,91.99318568994919,2020-12-21..2024-11-04(引け 15:15),Friday,2,2021,0.01390190345430842,high,9
2021-03-01,2021-03-02,29620.0,29580.0,29950.0,29490.0,0.012508451656524588,125.08451656524588,-13.504388926400823,1,4.124408384043273,0.7437457741717377,120.9601081812026,124.34077079107414,3578.0,False,False,False,False,29630.0,29850.0,True,74.24907188660069,16.903313049356772,33.50083752093891,2020-12-21..2024-11-04(引け 15:15),Monday,3,2021,0.01584456207538847,high,9
2021-03-02,2021-03-03,29950.0,29490.0,29590.0,29590.0,0.003390979993218135,33.90979993218135,-153.58931552587606,1,4.136995591726008,0.7460155985079688,29.77280434045534,33.163784333673384,878.0,False,False,False,False,29500.0,29550.0,True,16.949152542373724,3.390979993218579,13.53637901861271,2020-12-21..2024-11-04(引け 15:15),Tuesday,3,2021,0.015126110704055234,high,8
2021-03-03,2021-03-04,29590.0,29590.0,29290.0,28980.0,-0.010138560324433943,-101.38560324433942,0.0,1,4.123014531936465,0.7434944237918216,-105.50861777627588,-102.12909766813124,-3122.0,False,False,False,False,29680.0,29380.0,True,-101.07816711590334,30.415680973301384,-30.633083730429167,2020-12-21..2024-11-04(引け 15:15),Wednesday,3,2021,0.014465617416238538,high,7
2021-03-04,2021-03-05,29290.0,28980.0,28820.0,28760.0,-0.00552104899930983,-55.2104899930983,-105.83817002389861,1,4.209799861973775,0.7591442374051071,-59.42028985507208,-55.96963423050341,-1722.0,False,False,False,False,29040.0,28930.0,True,-37.87878787878785,20.703933747412417,-38.022813688213255,2020-12-21..2024-11-04(引け 15:15),Thursday,3,2021,0.013888550462033163,high,6
2021-03-05,2021-03-08,28820.0,28760.0,29400.0,28760.0,0.022253129346314404,222.53129346314404,-20.81887578070818,3,4.242002781641168,0.764951321279555,218.28929068150288,221.76634214186447,6278.0,False,False,False,False,28740.0,29150.0,True,142.65831593597733,-6.954102920723182,85.76329331046351,2020-12-21..2024-11-04(引け 15:15),Friday,3,2021,0.014755270999757378,high,5
2021-03-08,2021-03-09,29400.0,28760.0,28910.0,29070.0,0.005215577190542442,52.155771905424416,-217.687074829932,1,4.242002781641168,0.764951321279555,47.91376912378325,51.39082058414486,1378.0,False,False,False,False,28710.0,28820.0,True,38.31417624521105,-17.385257301808508,31.22831367106116,2020-12-21..2024-11-04(引け 15:15),Monday,3,2021,0.014730837231038877,high,4
2021-03-09,2021-03-10,28910.0,29070.0,29240.0,28980.0,0.005847953216374213,58.479532163742135,55.344171566931166,1,4.196766425868593,0.7567939456484347,54.28276573787354,57.7227382180937,1578.0,False,False,False,False,29010.0,29250.0,True,82.73009307135482,-20.639834881320816,-3.4188034188031846,2020-12-21..2024-11-04(引け 15:15),Tuesday,3,2021,0.014497142554784728,high,3
2021-03-10,2021-03-11,29240.0,28980.0,29110.0,29230.0,0.00448585231193932,44.8585231193932,-88.91928864569132,1,4.209799861973775,0.7591442374051071,40.64872325741942,44.09937888198809,1178.0,True,True,False,False,29020.0,29150.0,True,44.79669193659497,13.802622498275685,-13.722126929673895,2020-12-21..2024-11-04(引け 15:15),Wednesday,3,2021,0.014241415516219056,high,2
2021-03-11,2021-03-12,29110.0,29230.0,29250.0,29590.0,0.0006842285323298558,6.842285323298558,41.222947440742175,1,4.173794047211769,0.752651385562778,2.6684912760867894,6.08963393773578,78.0,True,True,False,False,29140.0,29100.0,True,-13.726835964310569,-30.790283954841293,51.54639175257714,2020-12-21..2024-11-04(引け 15:15),Thursday,3,2021,0.013372446511485643,mid,1
2021-03-12,2021-03-15,29250.0,29590.0,29580.0,29530.0,-0.00033795201081443516,-3.3795201081443516,116.23931623931716,3,4.123014531936465,0.7434944237918216,-7.502534640080817,-4.123014531936173,-222.0,True,True,False,False,29490.0,29530.0,True,13.563919972872096,-33.79520108144685,16.931933626820328,2020-12-21..2024-11-04(引け 15:15),Friday,3,2021,0.013510963208311641,high,0
2021-03-15,2021-03-16,29580.0,29530.0,29640.0,29720.0,0.0037250253979004277,37.25025397900428,-16.903313049357884,1,4.1313918049441245,0.7450050795800881,33.118862174060155,36.50524889942419,978.0,False,False,False,False,29530.0,29650.0,True,40.6366407043679,0.0,-3.372681281619272,2020-12-21..2024-11-04(引け 15:15),Monday,3,2021,0.0137890449484658,high,1
2021-03-16,2021-03-17,29640.0,29720.0,29660.0,29720.0,-0.0020188425302826163,-20.18842530282616,26.990553306343035,1,4.104979811574697,0.7402422611036339,-24.29340511440086,-20.928667563929796,-722.0,False,False,False,False,29750.0,29670.0,True,-26.890756302521133,10.094212651412526,-3.3704078193463882,2020-12-21..2024-11-04(引け 15:15),Tuesday,3,2021,0.013794286103576657,high,2
2021-03-17,2021-03-18,29660.0,29720.0,29900.0,30060.0,0.00605652759084796,60.5652759084796,20.229265003370855,1,4.104979811574697,0.7402422611036339,56.4602960969049,59.82503364737597,1678.0,False,False,False,False,29720.0,29850.0,True,43.74158815612317,0.0,16.750418760469454,2020-12-21..2024-11-04(引け 15:15),Wednesday,3,2021,0.012674771898261862,mid,3
2021-03-18,2021-03-19,29900.0,30060.0,29750.0,29490.0,-0.010312707917498387,-103.12707917498388,53.51170568561825,1,4.058549567531603,0.7318695941450433,-107.18562874251548,-103.85894876912892,-3222.0,False,False,False,False,30020.0,29750.0,True,-89.94003997335076,-13.306719893546592,0.0,2020-12-21..2024-11-04(引け 15:15),Thursday,3,2021,0.012017679034643299,mid,4
2021-03-19,2021-03-22,29750.0,29490.0,29250.0,28930.0,-0.008138351983723258,-81.38351983723257,-87.39495798319341,3,4.136995591726008,0.7460155985079688,-85.52051542895857,-82.12953543574054,-2522.0,False,False,False,False,29550.0,29330.0,True,-74.45008460236879,20.345879959309254,-27.2758267984996,2020-12-21..2024-11-04(引け 15:15),Friday,3,2021,0.012281779459491557,mid,5
2021-03-22,2021-03-23,29250.0,28930.0,29120.0,28810.0,0.006567576909782158,65.67576909782159,-109.40170940170968,1,4.217075699965434,0.7604562737642586,61.45869339785615,64.91531282405732,1778.0,False,False,False,False,28920.0,29110.0,True,65.69847856154887,-3.456619426200902,3.435245620062588,2020-12-21..2024-11-04(引け 15:15),Monday,3,2021,0.012921314882637137,mid,6
2021-03-23,2021-03-24,29120.0,28810.0,28610.0,28190.0,-0.006942034015966714,-69.42034015966713,-106.45604395604357,1,4.234640749739674,0.7636237417563345,-73.6549809094068,-70.18396390142347,-2122.0,False,False,False,False,28830.0,28630.0,True,-69.37218175511629,6.942034015966492,-6.985679357317531,2020-12-21..2024-11-04(引け 15:15),Tuesday,3,2021,0.013486519090548361,high,7
2021-03-24,2021-03-25,28610.0,28190.0,28350.0,28620.0,0.005675771550195163,56.75771550195164,-146.8018175463126,1,4.327775807023767,0.7804185881518269,52.42993969492787,55.97729691379981,1478.0,False,False,False,False,28180.0,28300.0,True,42.58339247693365,-3.5473572188715607,17.667844522968323,2020-12-21..2024-11-04(引け 15:15),Wednesday,3,2021,0.013417030901285968,mid,8
2021-03-25,2021-03-26,28350.0,28620.0,28980.0,29100.0,0.012578616352201255,125.78616352201254,95.2380952380949,1,4.262753319357093,0.7686932215234101,121.52341020265546,125.01747030048914,3478.0,False,False,False,False,28600.0,28910.0,True,108.39160839160922,-6.988120195667857,24.21307506053294,2020-12-21..2024-11-04(引け 15:15),Thursday,3,2021,0.013681573222559817,high,9
2021-03-26,2021-03-29,28980.0,29100.0,29420.0,29080.0,0.010996563573883122,109.96563573883122,41.407867494824835,3,4.1924398625429555,0.7560137457044673,105.77319587628827,109.20962199312676,3078.0,False,False,False,False,29070.0,29440.0,True,127.27898176814634,-10.309278350515427,-6.793478260869179,2020-12-21..2024-11-04(引け 15:15),Friday,3,2021,0.013432824186822546,mid,10
2021-03-29,2021-03-30,29420.0,29080.0,29390.0,29480.0,0.010660247592847227,106.60247592847227,-115.56764106050332,1,4.195323246217332,0.7565337001375515,102.40715268225495,105.84594222833472,2978.0,False,False,False,False,29200.0,29330.0,True,44.52054794520599,41.265474552958366,20.45687009887498,2020-12-21..2024-11-04(引け 15:15),Monday,3,2021,0.012296072216716407,mid,9
2021-03-30,2021-03-31,29390.0,29480.0,29350.0,29210.0,-0.004409769335142477,-44.09769335142477,30.62266076896858,1,4.1383989145183175,0.746268656716418,-48.23609226594309,-44.84396200814119,-1422.0,False,False,False,False,29480.0,29310.0,True,-57.666214382632305,0.0,13.647219379051556,2020-12-21..2024-11-04(引け 15:15),Tuesday,3,2021,0.011996209700596252,mid,8
2021-03-31,2021-04-01,29350.0,29210.0,29430.0,29400.0,0.007531667237247408,75.31667237247407,-47.70017035775176,1,4.1766518315645325,0.7531667237247518,71.14002054090955,74.56350564874933,2078.0,False,False,False,False,29230.0,29370.0,True,47.89599726308546,6.84697021567926,20.429009193054792,2020-12-21..2024-11-04(引け 15:15),Wednesday,3,2021,0.01241058391531677,mid,7
2021-04-01,2021-04-02,29430.0,29400.0,29700.0,29930.0,0.010204081632652962,102.04081632652961,-10.193679918450993,1,4.149659863945578,0.7482993197278911,97.89115646258404,101.29251700680172,2878.0,False,False,False,False,29450.0,29700.0,True,84.88964346349715,17.00680272108901,0.0,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2021,0.012549599193759113,mid,6
2021-04-02,2021-04-05,29700.0,29930.0,30090.0,30080.0,0.005345806882726345,53.458068827263446,77.4410774410783,3,4.076177748078851,0.7350484463748747,49.3818910791846,52.72302038088857,1478.0,False,False,False,False,29940.0,29980.0,True,13.360053440214514,3.341129301703827,36.69112741827796,2020-12-21..2024-11-04(引け 15:15),Friday,4,2021,0.011706682323181913,mid,5
2021-04-05,2021-04-06,30090.0,30080.0,30250.0,29700.0,0.005651595744680771,56.515957446807704,-3.323363243602495,1,4.055851063829787,0.7313829787234043,52.46010638297792,55.7845744680843,1578.0,False,False,False,False,30070.0,30250.0,True,59.86032590621804,-3.3244680851063357,0.0,2020-12-21..2024-11-04(引け 15:15),Monday,4,2021,0.012135627524535966,mid,4
2021-04-06,2021-04-07,30250.0,29700.0,29720.0,29710.0,0.0006734006734006037,6.734006734006037,-181.81818181818187,1,4.107744107744108,0.7407407407407407,2.626262626261929,5.993265993265297,78.0,False,False,False,False,29730.0,29630.0,True,-33.636057854019576,10.101010101009056,30.374620317246137,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2021,0.012142464289022494,mid,3
2021-04-07,2021-04-08,29720.0,29710.0,29690.0,29670.0,-0.0006731740154829469,-6.731740154829469,-3.364737550470842,1,4.106361494446315,0.7404914170313026,-10.838101649275783,-7.472231571860771,-322.0,True,False,False,False,29710.0,29660.0,True,-16.829350387075337,0.0,10.114632501685428,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2021,0.012409290482936599,mid,2
2021-04-08,2021-04-09,29690.0,29670.0,29830.0,29770.0,0.005392652510953777,53.92652510953777,-6.73627484001349,1,4.111897539602292,0.741489720256151,49.81462756993548,53.18503538928162,1478.0,True,False,False,False,29630.0,29720.0,True,30.374620317246137,-13.481631277384443,37.01211305518149,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2021,0.012371213087557785,mid,1
2021-04-09,2021-04-12,29830.0,29770.0,29930.0,29580.0,0.005374538125629824,53.745381256298245,-20.11397921555469,3,4.098085320792745,0.7389989922741015,49.6472959355055,53.00638226402415,1478.0,True,False,False,False,29760.0,29930.0,True,57.123655913977615,-3.3590863285182238,0.0,2020-12-21..2024-11-04(引け 15:15),Friday,4,2021,0.012261604305215152,mid,0
2021-04-12,2021-04-13,29930.0,29580.0,29660.0,29780.0,0.0027045300878971723,27.045300878971723,-116.93952555963949,1,4.124408384043273,0.7437457741717377,22.920892494928452,26.301555104799984,678.0,False,False,False,False,29580.0,29570.0,True,-3.3806626098720205,0.0,30.4362529590807,2020-12-21..2024-11-04(引け 15:15),Monday,4,2021,0.01198005981825154,mid,1
2021-04-13,2021-04-14,29660.0,29780.0,29770.0,29610.0,-0.000335795836131636,-3.35795836131636,40.45853000674393,1,4.096709200805909,0.7387508394895904,-7.454667562122269,-4.09670920080595,-222.0,False,False,False,False,29770.0,29820.0,True,16.79543164259334,-3.35795836131636,-16.767270288396972,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2021,0.012065228038291066,mid,2
2021-04-14,2021-04-15,29770.0,29610.0,29560.0,29620.0,-0.0016886187098953398,-16.8861870989534,-53.745381256298245,1,4.120229652144546,0.7429922323539344,-21.006416751097944,-17.629179331307334,-622.0,False,False,False,False,29640.0,29590.0,True,-16.869095816464117,10.131712259371373,-10.138560324434165,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2021,0.012074410087725236,mid,3
2021-04-15,2021-04-16,29560.0,29620.0,29750.0,29730.0,0.004388926401080351,43.88926401080351,20.29769959404515,1,4.11883862255233,0.7427413909520595,39.77042538825118,43.146522619851446,1178.0,False,False,False,False,29670.0,29760.0,True,30.333670374114163,16.88048615800186,-3.3602150537637154,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2021,0.01214590648757677,mid,4
2021-04-16,2021-04-19,29750.0,29730.0,29720.0,29690.0,-0.00033636057854014023,-3.3636057854014023,-6.722689075630006,3,4.10359905819038,0.7399932727884292,-7.467204843591782,-4.103599058189832,-222.0,False,False,False,False,29750.0,29800.0,True,16.80672268907557,6.727211570802805,-26.845637583892135,2020-12-21..2024-11-04(引け 15:15),Friday,4,2021,0.011839841580906998,mid,5
2021-04-19,2021-04-20,29720.0,29690.0,29400.0,29140.0,-0.00976759851801956,-97.6759851801956,-10.094212651413637,1,4.109127652408218,0.7409902324014819,-101.78511283260382,-98.41697541259708,-3022.0,False,False,False,False,29690.0,29310.0,True,-127.9892219602563,0.0,30.70624360286489,2020-12-21..2024-11-04(引け 15:15),Monday,4,2021,0.01105578207536586,mid,6
2021-04-20,2021-04-21,29400.0,29140.0,28650.0,28540.0,-0.016815374056279975,-168.15374056279975,-88.43537414966019,1,4.186684969114619,0.7549759780370625,-172.34042553191438,-168.90871654083682,-5022.0,False,False,False,False,29140.0,28610.0,True,-181.88057652711032,0.0,13.981125480602152,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2021,0.010082982880784545,low,7
2021-04-21,2021-04-22,28650.0,28540.0,28840.0,29120.0,0.010511562718990897,105.11562718990896,-38.39441535776644,1,4.274702172389628,0.7708479327259987,100.84092501751934,104.34477925718296,2878.0,False,False,False,False,28580.0,28870.0,True,101.4695591322612,14.015416958654825,-10.391409767924742,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2021,0.010968817863098682,mid,8
2021-04-22,2021-04-23,28840.0,29120.0,28880.0,28970.0,-0.008241758241758212,-82.41758241758212,97.08737864077665,1,4.18956043956044,0.7554945054945055,-86.60714285714256,-83.17307692307664,-2522.0,False,False,False,False,29200.0,28900.0,True,-102.73972602739767,27.472527472527375,-6.920415224913601,2020-12-21..2024-11-04(引け 15:15),Thursday,4,2021,0.01087152266329258,mid,9
2021-04-23,2021-04-26,28880.0,28970.0,29130.0,29170.0,0.005522954780807776,55.22954780807776,31.163434903047627,3,4.211253020365896,0.7594062823610632,51.018294787711866,54.4701415257167,1478.0,False,False,False,False,29010.0,29220.0,True,72.38883143743547,13.80738695201833,-30.80082135523576,2020-12-21..2024-11-04(引け 15:15),Friday,4,2021,0.01128068705377175,mid,10
2021-04-26,2021-04-27,29130.0,29170.0,29260.0,28990.0,0.003085361672951592,30.85361672951592,13.73154823206324,1,4.1823791566678095,0.7541995200548508,26.67123757284811,30.09941720946107,778.0,False,False,False,False,29160.0,29190.0,True,10.288065843622185,-3.4281796366131267,23.980815347721673,2020-12-21..2024-11-04(引け 15:15),Monday,4,2021,0.010710743111981239,mid,10
2021-04-27,2021-04-28,29260.0,28990.0,29000.0,29050.0,0.00034494653328742686,3.4494653328742686,-92.27614490772362,1,4.208347706105553,0.758882373232149,-0.7588823732312848,2.6905829596421196,-22.0,False,False,False,False,29000.0,29000.0,True,0.0,3.4494653328742686,0.0,2020-12-21..2024-11-04(引け 15:15),Tuesday,4,2021,0.010825308390006609,mid,9
2021-04-28,2021-04-30,29000.0,29050.0,28910.0,28880.0,-0.004819277108433773,-48.19277108433773,17.241379310344307,2,4.199655765920826,0.7573149741824441,-52.39242685025855,-48.95008605852017,-1522.0,False,False,False,False,29040.0,28920.0,True,-41.32231404958664,-3.4423407917383297,-3.457814661134151,2020-12-21..2024-11-04(引け 15:15),Wednesday,4,2021,0.01042253967672878,low,8
2021-04-30,2021-05-06,28910.0,28880.0,29040.0,29310.0,0.005540166204986097,55.40166204986097,-10.377032168800149,6,4.224376731301939,0.7617728531855956,51.17728531855903,54.63988919667537,1478.0,False,False,False,False,28910.0,28860.0,True,-17.295053614666543,10.387811634349209,62.370062370062925,2020-12-21..2024-11-04(引け 15:15),Friday,4,2021,0.010248767062470373,low,7
2021-05-06,2021-05-07,29040.0,29310.0,29310.0,29390.0,0.0,0.0,92.97520661156966,1,4.162401910610713,0.7505970658478335,-4.162401910610713,-0.7505970658478335,-122.0,False,False,False,False,29400.0,29380.0,True,-6.802721088435826,30.70624360286489,-23.82573179033343,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2021,0.010194055069794034,low,6
2021-05-07,2021-05-10,29310.0,29390.0,29370.0,29570.0,-0.0006805035726437092,-6.805035726437092,27.294438758103112,3,4.151071793126913,0.7485539299081321,-10.956107519564005,-7.553589656345224,-322.0,False,False,False,False,29370.0,29410.0,True,13.619339462036528,-6.805035726437092,-13.600816048963127,2020-12-21..2024-11-04(引け 15:15),Friday,5,2021,0.009908487562598635,low,5
2021-05-10,2021-05-11,29370.0,29570.0,29240.0,28690.0,-0.011159959418329368,-111.59959418329368,68.09669731018042,1,4.125803178897531,0.7439972945552925,-115.7253973621912,-112.34359147784897,-3422.0,False,False,False,False,29530.0,29270.0,True,-88.04605485946526,-13.52722353736846,-10.249402118209794,2020-12-21..2024-11-04(引け 15:15),Monday,5,2021,0.009848577261335688,low,4
2021-05-11,2021-05-12,29240.0,28690.0,28600.0,28140.0,-0.0031369815266643064,-31.369815266643066,-188.09849521203793,1,4.252352736144998,0.7668177065179504,-35.622168002788065,-32.136632973161014,-1022.0,False,False,False,False,28620.0,28580.0,True,-13.976240391334604,-24.398745207389048,6.997900629810427,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2021,0.009583411605425035,low,3
2021-05-12,2021-05-13,28600.0,28140.0,27800.0,27480.0,-0.012082444918265822,-120.82444918265823,-160.83916083916128,1,4.33546552949538,0.7818052594171997,-125.15991471215361,-121.60625444207543,-3522.0,True,False,False,False,28250.0,27690.0,True,-198.23008849557567,39.090262970860046,39.725532683279056,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2021,0.011640829932840258,mid,2
2021-05-13,2021-05-14,27800.0,27480.0,27830.0,28040.0,0.01273653566229993,127.3653566229993,-115.1079136690647,1,4.439592430858807,0.8005822416302766,122.92576419214049,126.56477438136902,3378.0,True,False,False,False,27370.0,27710.0,True,124.22360248447228,-40.029112081513276,43.305665824611154,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2021,0.012278720174266669,mid,1
2021-05-14,2021-05-17,27830.0,28040.0,28310.0,27770.0,0.009629101283880281,96.29101283880281,75.45813869924478,3,4.3509272467903,0.7845934379457918,91.94008559201251,95.50641940085703,2578.0,True,False,False,False,27970.0,28280.0,True,110.83303539506595,-24.964336661911226,10.608203677511252,2020-12-21..2024-11-04(引け 15:15),Friday,5,2021,0.013037122655097641,mid,0
2021-05-17,2021-05-18,28310.0,27770.0,27900.0,28460.0,0.004681310767014724,46.81310767014723,-190.7453196750264,1,4.39323010442924,0.7922218221101908,42.41987756571799,46.02088584803704,1178.0,False,False,False,False,27780.0,27800.0,True,7.199424046075986,3.601008282319018,35.97122302158251,2020-12-21..2024-11-04(引け 15:15),Monday,5,2021,0.014100261144230944,high,1
2021-05-18,2021-05-19,27900.0,28460.0,28040.0,27970.0,-0.014757554462403344,-147.57554462403343,200.7168458781372,1,4.286718200983837,0.7730147575544624,-151.86226282501727,-148.34855938158788,-4322.0,False,False,False,False,28440.0,28090.0,True,-123.06610407876283,-7.027406886859211,-17.799928800285024,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2021,0.014005066087114592,high,2
2021-05-19,2021-05-20,28040.0,27970.0,27840.0,28090.0,-0.0046478369681801635,-46.47836968180164,-24.964336661911226,1,4.361816231676797,0.7865570253843405,-50.840185913478436,-47.26492670718598,-1422.0,False,False,False,False,27940.0,27950.0,True,3.5790980672878447,-10.725777618877386,-39.35599284436542,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2021,0.015342118774488054,high,3
2021-05-20,2021-05-21,27840.0,28090.0,28300.0,28350.0,0.007475970096119555,74.75970096119555,89.7988505747116,1,4.343182627269491,0.7831968672125311,70.41651833392606,73.97650409398302,1978.0,False,False,False,False,28070.0,28210.0,True,49.87531172069737,-7.119971520114232,31.903580290677525,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2021,0.015707194050319898,high,4
2021-05-21,2021-05-24,28300.0,28350.0,28280.0,28340.0,-0.0024691358024691024,-24.691358024691024,17.667844522968323,3,4.303350970017637,0.7760141093474427,-28.99470899470866,-25.467372134038467,-822.0,False,False,False,False,28360.0,28390.0,True,10.578279266573176,3.5273368606691946,-38.7460373370907,2020-12-21..2024-11-04(引け 15:15),Friday,5,2021,0.015720195333259645,high,5
2021-05-24,2021-05-25,28280.0,28340.0,28550.0,28600.0,0.007410021171489145,74.10021171489146,21.216407355020284,1,4.304869442484121,0.7762879322512349,69.79534227240734,73.32392378264022,1978.0,False,False,False,False,28390.0,28500.0,True,38.74603733708959,17.642907551165266,17.54385964912286,2020-12-21..2024-11-04(引け 15:15),Monday,5,2021,0.015945938360967624,high,6
2021-05-25,2021-05-26,28550.0,28600.0,28430.0,28590.0,-0.005944055944055893,-59.44055944055893,17.513134851139256,1,4.265734265734266,0.7692307692307693,-63.706293706293195,-60.209790209789695,-1822.0,False,False,False,False,28580.0,28410.0,True,-59.482155353394184,-6.993006993006867,7.039774727208847,2020-12-21..2024-11-04(引け 15:15),Tuesday,5,2021,0.01547674112827692,high,7
2021-05-26,2021-05-27,28430.0,28590.0,28550.0,28530.0,-0.0013990905911157592,-13.990905911157592,56.2785789658804,1,4.267226302903113,0.7694998251136761,-18.258132214060705,-14.760405736271268,-522.0,False,False,False,False,28600.0,28620.0,True,6.9930069930079775,3.4977264777902306,-24.458420684835282,2020-12-21..2024-11-04(引け 15:15),Wednesday,5,2021,0.014943724916498284,high,8
2021-05-27,2021-05-28,28550.0,28530.0,28940.0,29120.0,0.01437083771468628,143.7083771468628,-7.005253940455258,1,4.276200490711531,0.77111812127585,139.43217665615128,142.93725902558694,3978.0,False,False,False,False,28530.0,28880.0,True,122.67788293024884,0.0,20.775623268698418,2020-12-21..2024-11-04(引け 15:15),Thursday,5,2021,0.014174625754784198,high,9
2021-05-28,2021-05-31,28940.0,29120.0,29010.0,28970.0,-0.003777472527472514,-37.77472527472514,62.19765031098889,3,4.18956043956044,0.7554945054945055,-41.96428571428558,-38.530219780219646,-1222.0,False,False,False,False,29090.0,29030.0,True,-20.62564455139193,-10.302197802197766,-6.889424733035332,2020-12-21..2024-11-04(引け 15:15),Friday,5,2021,0.014141957827996864,high,10
2021-05-31,2021-06-01,29010.0,28970.0,29010.0,28760.0,0.001380738695201833,13.80738695201833,-13.788348845226173,1,4.211253020365896,0.7594062823610632,9.596133931652435,13.047980669657267,278.0,False,False,False,False,28970.0,28930.0,True,-13.80738695201944,0.0,27.652955409609437,2020-12-21..2024-11-04(引け 15:15),Monday,5,2021,0.014848117149694315,high,9
2021-06-01,2021-06-02,29010.0,28760.0,28730.0,28930.0,-0.0010431154381085328,-10.431154381085328,-86.17718028266164,1,4.242002781641168,0.764951321279555,-14.673157162726497,-11.196105702364884,-422.0,False,False,False,False,28800.0,28760.0,True,-13.88888888888884,13.908205841446364,-10.431154381085328,2020-12-21..2024-11-04(引け 15:15),Tuesday,6,2021,0.01482748141066299,high,8
2021-06-02,2021-06-03,28730.0,28930.0,28870.0,29070.0,-0.0020739716557206522,-20.73971655720652,69.61364427427785,1,4.217075699965434,0.7604562737642586,-24.956792257171955,-21.50017283097078,-722.0,False,False,False,False,28880.0,28860.0,True,-6.925207756233176,-17.28309713100562,3.465003465004113,2020-12-21..2024-11-04(引け 15:15),Wednesday,6,2021,0.014907538020023611,high,7
2021-06-03,2021-06-04,28870.0,29070.0,28930.0,28930.0,-0.004815961472308228,-48.15961472308228,69.27606511950124,1,4.196766425868593,0.7567939456484347,-52.356381148950874,-48.91640866873071,-1522.0,False,False,False,False,29010.0,28980.0,True,-10.341261633919352,-20.639834881320816,-17.253278122842943,2020-12-21..2024-11-04(引け 15:15),Thursday,6,2021,0.014912983950821463,high,6
