kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1706710050121,SELL,52.0,42532.4,42532.4,42533.3,61.7647,61.6632,-48.3539,0.035911,116.8345,34,15867689.0,2024-01-31,1,52.0,1,52.0
control,1706710776502,,,42622.0,,42622.0,55.8824,40.5116,111.0064,0.034116,94.2328,34,15844959.0,2024-01-31,,,,
control,1706710832034,,,42644.3,,42644.3,58.8235,35.2611,105.719,0.03487,88.8441,34,15851914.0,2024-01-31,,,,
control,1706711006523,,,42661.9,,42661.9,55.8824,31.1211,101.5499,0.034673,84.459,34,15820683.0,2024-01-31,,,,
control,1706712018100,,,42906.6,,42906.6,91.1765,3.8644,43.9399,0.063793,24.5251,34,15967557.0,2024-01-31,,,,
control,1706712322342,,,42791.9,,42791.9,94.1176,0.6469,70.8618,0.064792,50.8492,34,15985832.0,2024-01-31,,,,
liq,1706714288236,SELL,37.0,42742.2,42742.2,42742.2,76.4706,12.2756,82.5721,0.04137,58.9867,34,16098419.0,2024-01-31,1,37.0,1,37.0
liq,1706714965105,BUY,50.0,42974.1,42974.1,42974.1,82.3529,-11.8488,28.1638,0.057845,2.4031,34,16172733.0,2024-01-31,2,60.0,2,60.0
liq,1706715121321,BUY,32.0,43144.1,43144.1,43144.0,5.8824,-51.205,-1.3614,0.003788,-37.2254,34,16277539.0,2024-01-31,4,71.0,4,71.0
liq,1706715300149,BUY,25.0,43256.6,43256.6,43256.5,23.5294,-77.0794,-17.3928,0.011106,-63.1116,34,16439345.0,2024-01-31,2,75.0,2,75.0
liq,1706715385506,BUY,4.0,43305.5,43305.5,43305.4,47.0588,-88.2842,81.5697,0.028088,-73.7479,34,16617562.0,2024-01-31,1,4.0,1,4.0
liq,1706715546237,BUY,3.0,43331.5,43331.5,43331.4,55.8824,-94.2315,75.5205,0.033346,-79.1805,34,16763237.0,2024-01-31,3,181.0,3,181.0
liq,1706715753095,BUY,125.0,43414.6,43414.6,43414.3,88.2353,-3.8918,56.2349,0.062352,-97.657,34,16897033.0,2024-01-31,4,191.0,4,191.0
liq,1706717189232,BUY,1.0,43492.4,43492.4,43492.3,44.1176,-21.7731,38.2462,0.02354,-112.0778,34,17652554.0,2024-01-31,5,97.0,5,97.0
liq,1706721864171,BUY,9.0,43574.5,43574.5,43574.4,44.1176,-40.5733,19.3328,0.027488,-125.8933,34,18338418.0,2024-01-31,1,9.0,1,9.0
control,1706723010162,,,43541.2,,43541.2,64.7059,-32.9564,26.9955,0.035564,-117.1521,34,18447620.0,2024-01-31,,,,
control,1706723364910,,,43594.3,,43594.3,35.2941,-45.0968,14.7822,0.017864,-128.9613,34,18439761.0,2024-01-31,,,,
control,1706723426833,,,43570.0,,43570.0,64.7059,-39.5447,20.3676,0.037111,-123.412,34,18445291.0,2024-01-31,,,,
control,1706723496993,,,43596.8,,43596.8,35.2941,-45.6676,14.2079,0.017911,-129.4813,34,18442633.0,2024-01-31,,,,
liq,1706723890563,BUY,24.0,43626.0,43626.0,43626.0,35.2941,-52.3303,7.5051,0.018606,-136.0036,34,18437553.0,2024-01-31,1,24.0,1,24.0
liq,1706723981361,BUY,5.0,43689.7,43689.7,43689.7,26.4706,-66.8341,12.9099,0.011559,-150.1381,34,18464566.0,2024-01-31,3,24.0,3,24.0
control,1706726423500,,,43556.7,,43556.7,79.4118,-36.5033,43.4842,0.047934,-118.2685,34,18549215.0,2024-01-31,,,,
control,1706726844783,,,43504.1,,43504.1,64.7059,-24.4566,55.6276,0.038388,-105.9477,34,18604411.0,2024-01-31,,,,
liq,1706727655801,SELL,83.0,43421.9,43421.9,43422.0,64.7059,-114.8543,-65.3296,0.037581,-88.3597,34,18311339.0,2024-01-31,1,83.0,1,83.0
control,1706728298756,,,43395.7,,43395.7,73.5294,-108.8862,-59.3316,0.041355,-80.9329,34,18566278.0,2024-01-31,,,,
control,1706728323487,,,43420.0,,43420.0,70.5882,-114.4217,-64.8949,0.040729,-86.4869,34,18565626.0,2024-01-31,,,,
liq,1706728662674,SELL,58.0,43270.4,43270.4,43270.4,38.2353,-80.244,-30.546,0.024741,-51.7467,34,18693188.0,2024-01-31,8,185.0,8,185.0
liq,1706729445678,SELL,85.0,43106.7,43106.7,43106.2,8.8235,-42.5732,-2.6837,0.00946,-13.9096,34,18960127.0,2024-01-31,1,85.0,1,85.0
liq,1706730078553,BUY,10.0,43362.5,43362.5,43362.4,50.0,-101.3132,88.4642,0.030211,-72.7302,34,19221674.0,2024-01-31,2,120.0,2,120.0
liq,1706730319110,BUY,11.0,43410.0,43410.0,43407.8,67.6471,-112.1445,77.4252,0.036432,-83.2584,34,19312084.0,2024-01-31,1,11.0,1,11.0
liq,1706731360896,SELL,46.0,43126.1,43126.1,43126.1,32.3529,-47.0525,143.7651,0.01992,-18.8814,34,19274478.0,2024-01-31,5,1672.0,5,1672.0
liq,1706731531590,SELL,1.0,42941.5,42941.5,42941.5,94.1176,-4.2661,-123.4388,0.057431,23.8763,34,19659207.0,2024-01-31,2,272.0,2,272.0
liq,1706731636397,SELL,249.0,42813.1,42813.1,42813.0,88.2353,-4.3051,-93.8182,0.056797,53.2455,34,19935210.0,2024-01-31,4,1715.0,4,1715.0
liq,1706732543071,BUY,22.0,42987.6,42987.6,42987.5,76.4706,-14.9855,-134.0305,0.089695,10.2531,34,20515944.0,2024-01-31,1,22.0,1,22.0
liq,1706733128217,SELL,63.0,42884.0,42884.0,42884.1,97.0588,-0.8627,-120.076,0.068712,32.6071,34,20485062.0,2024-01-31,1,63.0,1,63.0
liq,1706733316838,SELL,31.0,42834.2,42834.2,42834.2,88.2353,0.7618,-108.5894,0.062171,43.8455,34,20493400.0,2024-01-31,1,31.0,1,31.0
liq,1706734332830,SELL,20.0,42716.7,42716.7,42716.7,55.8824,18.2524,-81.3813,0.029585,69.201,34,20526692.0,2024-01-31,1,20.0,1,20.0
liq,1706734411769,SELL,68.0,42652.7,42652.7,42652.8,52.9412,33.2847,-66.4985,0.029184,84.0616,34,20566018.0,2024-01-31,2,73.0,2,73.0
liq,1706734565028,SELL,7.0,42621.3,42621.3,42621.3,47.0588,40.6765,-59.1803,0.027843,91.0118,34,20633629.0,2024-01-31,6,588.0,6,588.0
liq,1706734750073,SELL,10.0,42543.4,42543.4,42543.4,47.0588,59.0617,-40.9779,0.029289,108.7695,34,20726234.0,2024-01-31,3,2666.0,3,2666.0
liq,1706736263635,SELL,10.0,42484.6,42484.6,42484.6,50.0,72.9837,-27.1943,0.02974,118.1527,34,21197682.0,2024-01-31,4,162.0,4,162.0
liq,1706736352568,SELL,30.0,42318.8,42318.8,42320.5,11.4286,112.4485,-8.1158,0.005696,156.7212,35,21349796.0,2024-01-31,1,30.0,1,30.0
liq,1706736589493,SELL,42.0,42285.5,42285.5,42285.6,2.8571,120.4121,-0.2472,0.002438,162.633,35,21542378.0,2024-01-31,5,78.0,5,78.0
control,1706741662120,,,42633.6,,42633.6,69.4444,37.7797,-91.8026,0.036463,72.0272,36,22209001.0,2024-01-31,,,,
control,1706741937139,,,42637.9,,42637.9,69.4444,36.7674,-92.8018,0.036671,70.8669,36,22193510.0,2024-01-31,,,,
control,1706743781995,,,42615.7,,42615.7,80.5556,41.9959,-87.6408,0.045101,73.633,36,22085879.0,2024-01-31,,,,
control,1706744528654,,,42606.0,,42606.0,83.3333,44.2821,-85.3841,0.047313,76.0965,36,21676631.0,2024-01-31,,,,
liq,1706746929141,SELL,5.0,42444.5,42444.5,42444.6,25.0,32.2387,-47.6593,0.016527,112.8906,36,21127595.0,2024-02-01,1,5.0,1,5.0
liq,1706747799744,SELL,1.0,42378.9,42378.9,42379.0,33.3333,47.768,-32.2536,0.020452,127.4132,36,21132568.0,2024-02-01,3,98.0,3,98.0
liq,1706748052193,SELL,2.0,42233.2,42233.2,42233.2,0.0,82.4317,2.134,0.000386,161.6304,36,21222999.0,2024-02-01,4,163.0,4,163.0
liq,1706748754132,BUY,14.0,42484.4,42484.4,42484.3,70.2703,22.8167,-57.0062,0.036833,99.5806,37,21445686.0,2024-02-01,1,14.0,1,14.0
control,1706749085411,,,42469.9,,42469.9,40.5405,26.2387,-53.6115,0.024405,102.6506,37,21485159.0,2024-02-01,,,,
control,1706749185502,,,42454.1,,42454.1,40.5405,29.9701,-49.9098,0.024631,106.3728,37,21476750.0,2024-02-01,,,,
liq,1706749704629,SELL,5.0,42293.4,42293.4,42293.8,13.5135,68.0805,-12.1029,0.00958,144.2693,37,21494486.0,2024-02-01,1,5.0,1,5.0
liq,1706750124226,SELL,6.0,42181.1,42181.1,42181.1,5.2632,94.885,4.4837,0.002437,170.4264,38,21589100.0,2024-02-01,10,337.0,10,337.0
liq,1706750362687,SELL,40.0,42045.9,42045.9,42046.0,0.0,127.3455,-3.393,0.000405,201.1541,41,21766611.0,2024-02-01,10,416.0,10,416.0
liq,1706751064164,SELL,183.0,41900.4,41900.4,41901.1,2.2727,162.5129,1.2865,0.001125,229.766,44,22320397.0,2024-02-01,1,183.0,1,183.0
liq,1706751370319,SELL,15.0,41879.9,41879.9,41879.9,0.0,167.4874,-3.8141,0.000541,233.2948,45,22406944.0,2024-02-01,4,2106.0,4,2106.0
control,1706751861612,,,42001.0,,42001.0,41.3043,138.1718,37.3455,0.016937,200.8511,46,22663417.0,2024-02-01,,,,
control,1706753113467,,,41960.0,,41960.0,36.9565,148.078,-32.8635,0.013382,207.7342,46,22848903.0,2024-02-01,,,,
liq,1706753653483,BUY,44.0,42090.0,42090.0,42089.2,19.5652,116.7345,16.1214,0.006432,175.0755,46,22914494.0,2024-02-01,1,44.0,1,44.0
liq,1706753847456,BUY,11.0,42134.8,42134.8,42134.8,15.2174,105.9778,5.4717,0.004832,163.6665,46,22950098.0,2024-02-01,1,11.0,1,11.0
control,1706754862396,,,42103.9,,42103.9,17.3913,103.2913,12.8147,0.00777,169.63,46,22894603.0,2024-02-01,,,,
control,1706757383139,,,42040.2,,42040.2,36.9565,118.6,27.9863,0.017383,182.2851,46,22859628.0,2024-02-01,,,,
control,1706757753565,,,42008.4,,42008.4,71.7391,126.2597,35.5774,0.029197,189.1218,46,22869589.0,2024-02-01,,,,
control,1706759779186,,,41995.3,,41995.3,76.087,129.4185,38.7078,0.032372,189.6437,46,22934993.0,2024-02-01,,,,
control,1706760131112,,,41962.0,,41962.0,47.8261,137.4569,-33.3386,0.022205,196.5856,46,23051504.0,2024-02-01,,,,
control,1706760547029,,,41952.0,,41952.0,52.1739,139.8734,-30.9629,0.023455,198.498,46,23093360.0,2024-02-01,,,,
control,1706761395108,,,41949.6,,41949.6,63.0435,140.4535,-30.3925,0.025151,198.248,46,23083051.0,2024-02-01,,,,
liq,1706762134763,SELL,7.0,41885.5,41885.5,41886.5,23.913,24.864,-15.1354,0.012564,213.055,46,23149200.0,2024-02-01,1,7.0,1,7.0
control,1706763521570,,,42037.3,,42037.3,54.3478,-11.3366,28.678,0.024228,173.3807,46,23403383.0,2024-02-01,,,,
control,1706764345669,,,42035.0,,42035.0,60.8696,-10.79,29.2268,0.026091,173.2111,46,23411776.0,2024-02-01,,,,
control,1706765155406,,,42065.0,,42065.0,78.2609,-17.9142,32.0962,0.030337,164.6584,46,23558741.0,2024-02-01,,,,
control,1706766110215,,,42091.6,,42091.6,78.2609,-24.2224,25.7564,0.031649,156.8145,46,23714159.0,2024-02-01,,,,
control,1706767378784,,,42109.8,,42109.8,45.6522,-28.534,21.4232,0.021645,151.0819,46,23608431.0,2024-02-01,,,,
liq,1706767992340,BUY,4.0,42149.3,42149.3,42149.2,13.0435,-37.8787,12.0317,0.003909,141.0434,46,23653217.0,2024-02-01,1,4.0,1,4.0
control,1706771709563,,,42137.7,,42137.7,23.913,-35.1362,14.7879,0.012146,140.746,46,23682918.0,2024-02-01,,,,
control,1706771783180,,,42150.0,,42150.0,23.913,-38.0441,11.8654,0.012266,137.7542,46,23677664.0,2024-02-01,,,,
control,1706773214515,,,42250.0,,42250.0,8.6957,-61.6227,-1.8432,0.004079,112.8704,46,23659815.0,2024-02-01,,,,
control,1706774677965,,,42153.8,,42153.8,32.6087,-38.9421,10.9629,0.014315,134.7947,46,23624569.0,2024-02-01,,,,
control,1706776797649,,,42154.0,,42154.0,34.7826,-19.0574,10.9154,0.015826,132.8903,46,23664416.0,2024-02-01,,,,
control,1706776842973,,,42152.0,,42152.0,34.7826,-18.5838,11.3904,0.015879,133.3447,46,23658851.0,2024-02-01,,,,
control,1706777411134,,,42148.1,,42148.1,36.9565,-17.6603,12.3167,0.017107,133.9387,46,23659988.0,2024-02-01,,,,
control,1706777882863,,,42179.6,,42179.6,10.8696,-25.1151,-74.8403,0.006492,126.1932,46,23676059.0,2024-02-01,,,,
control,1706779689648,,,42172.1,,42172.1,39.1304,-23.3412,-73.0752,0.019976,126.6408,46,23480621.0,2024-02-01,,,,
control,1706780676693,,,42152.1,,42152.1,43.4783,-18.6075,-68.3651,0.021289,131.0989,46,23358690.0,2024-02-01,,,,
control,1706781822555,,,42094.1,,42094.1,91.3043,-4.8545,-54.6807,0.041471,144.9111,46,22893953.0,2024-02-01,,,,
liq,1706788230765,SELL,5.0,42102.1,42102.1,42102.1,93.4783,3.2395,-56.5704,0.04559,142.317,46,22071909.0,2024-02-01,1,5.0,1,5.0
liq,1706788694612,SELL,11.0,42050.0,42050.0,42050.0,80.4348,5.6279,-44.2505,0.032303,154.3202,46,22085697.0,2024-02-01,3,21.0,3,21.0
liq,1706789138274,SELL,1.0,41992.9,41992.9,41992.9,93.4783,-0.7753,-30.7131,0.046935,167.0543,46,22170023.0,2024-02-01,1,1.0,1,1.0
control,1706790636274,,,42162.7,,42162.7,76.087,-11.138,-70.862,0.031193,123.764,46,22325604.0,2024-02-01,,,,
control,1706792056507,,,42123.7,,42123.7,97.8261,-1.8899,-61.6692,0.053828,132.3315,46,22371031.0,2024-02-01,,,,
liq,1706793129326,SELL,12.0,41952.0,41952.0,41952.0,84.7826,8.9731,-20.9938,0.034974,172.9147,46,22254888.0,2024-02-01,1,12.0,1,12.0
liq,1706794545339,BUY,2.0,42250.4,42250.4,42250.4,26.087,-21.904,-91.4721,0.012631,100.1658,46,22049917.0,2024-02-01,1,2.0,1,2.0
liq,1706797110548,BUY,75.0,42340.1,42340.1,42340.0,50.0,-43.0432,87.1768,0.019313,76.1522,46,21611537.0,2024-02-01,3,113.0,3,113.0
liq,1706798149099,BUY,72.0,42423.7,42423.7,42423.7,60.8696,-62.6643,67.299,0.025147,54.9295,46,21657598.0,2024-02-01,1,72.0,1,72.0
liq,1706798647102,BUY,56.0,42516.4,42516.4,42515.2,43.4783,-84.331,45.3489,0.018258,31.8323,46,21729438.0,2024-02-01,1,56.0,1,56.0
liq,1706799582046,BUY,8.0,42631.6,42631.6,42631.6,60.8696,-111.1254,18.2042,0.025047,3.9542,46,21805920.0,2024-02-01,1,8.0,1,8.0
liq,1706799859298,BUY,90.0,42666.0,42666.0,42665.9,21.7391,-119.0984,10.1269,0.009484,-4.3628,46,21889356.0,2024-02-01,3,352.0,3,352.0
liq,1706801238759,BUY,8.0,42834.4,42834.4,42834.3,32.6087,-157.9444,192.4485,0.013576,-43.8964,46,22071966.0,2024-02-01,1,8.0,1,8.0
liq,1706801301422,BUY,4.0,42854.3,42854.3,42854.2,34.7826,-162.5147,187.7155,0.014013,-48.5168,46,22085458.0,2024-02-01,5,682.0,5,682.0
liq,1706802114366,SELL,1.0,42659.3,42659.3,42658.0,23.913,-117.5465,81.9915,0.010992,-7.6996,46,21658913.0,2024-02-01,1,1.0,1,1.0
liq,1706802382377,SELL,40.0,42650.0,42650.0,42650.0,26.087,-115.3916,84.1899,0.012561,-7.2006,46,21508802.0,2024-02-01,1,40.0,1,40.0
liq,1706803211363,SELL,200.0,42492.8,42492.8,42492.9,60.8696,-78.824,121.4959,0.02211,25.9206,46,21358608.0,2024-02-01,1,200.0,1,200.0
liq,1706803572886,SELL,2.0,42435.9,42435.9,42433.6,63.0435,-65.5212,135.0673,0.025455,35.202,46,21060676.0,2024-02-01,1,2.0,1,2.0
control,1706803929531,,,42541.6,,42541.6,78.2609,-90.2047,109.8854,0.03237,6.7475,46,20908359.0,2024-02-01,,,,
control,1706804753985,,,42544.9,,42544.9,82.6087,-90.9734,109.1012,0.035271,3.8008,46,20827027.0,2024-02-01,,,,
liq,1706805339382,SELL,30.0,42412.0,42412.0,42412.3,73.913,-59.923,-139.0869,0.030728,33.342,46,20752640.0,2024-02-01,4,832.0,4,832.0
liq,1706805962268,BUY,1.0,42564.0,42564.0,42561.5,86.9565,-95.4199,104.5649,0.043259,-4.2054,46,20992213.0,2024-02-01,1,1.0,1,1.0
liq,1706807244179,BUY,7.0,42820.0,42820.0,42819.9,47.8261,-55.7367,44.1546,0.018414,-66.1605,46,21066717.0,2024-02-01,3,849.0,3,849.0
liq,1706807957714,BUY,2.0,42966.2,42966.2,42966.2,23.913,-89.5738,110.5291,0.008065,-100.6294,46,21184996.0,2024-02-01,2,12.0,2,12.0
liq,1706808066836,BUY,172.0,43052.3,43052.3,43053.7,26.087,-109.3936,90.3091,0.008657,-120.0925,46,21273848.0,2024-02-01,1,172.0,1,172.0
liq,1706808452338,BUY,395.0,43098.3,43098.3,43098.3,34.7826,-119.9501,79.5394,0.012435,-131.8394,46,21240533.0,2024-02-01,2,465.0,2,465.0
control,1706809157983,,,42985.9,,42985.9,32.6087,-94.1156,105.8955,0.01177,-107.2493,46,21240365.0,2024-02-01,,,,
control,1706809177003,,,42996.9,,42996.9,34.7826,-96.6499,103.3101,0.012159,-109.7178,46,21252268.0,2024-02-01,,,,
control,1706809298644,,,42992.7,,42992.7,36.9565,-95.6824,104.2971,0.013117,-108.6848,46,21268947.0,2024-02-01,,,,
control,1706810625290,,,42866.0,,42866.0,75.0,-66.408,134.1626,0.033667,-81.6998,44,21324474.0,2024-02-01,,,,
control,1706810656149,,,42902.0,,42902.0,61.3636,-74.7435,125.6588,0.024689,-90.0081,44,21331293.0,2024-02-01,,,,
liq,1706810974472,SELL,7.0,42770.3,42770.3,42770.3,63.6364,-44.1812,156.8381,0.028405,-59.7842,44,21365801.0,2024-02-01,1,7.0,1,7.0
liq,1706816440637,BUY,252.0,42955.1,42955.1,42955.9,42.5,-185.5997,62.7274,0.020257,-116.6378,40,20423204.0,2024-02-01,1,252.0,1,252.0
liq,1706816821812,BUY,1.0,43099.4,43099.4,43099.1,32.5,-218.459,69.213,0.014553,-150.571,40,20403261.0,2024-02-01,1,1.0,1,1.0
liq,1706816898060,BUY,35.0,43176.9,43176.9,43176.8,8.1081,-236.0163,1.034,0.003395,-167.6385,37,20489609.0,2024-02-01,2,933.0,2,933.0
liq,1706817008169,BUY,5.0,43197.6,43197.6,43192.6,10.8108,-240.6951,6.2378,0.004755,-171.9916,37,20544914.0,2024-02-01,3,12.0,3,12.0
liq,1706817104573,BUY,42.0,43269.5,43269.5,43266.3,8.1081,-256.912,-0.3997,0.003122,-187.9925,37,20586074.0,2024-02-01,1,42.0,1,42.0
control,1706817574533,,,43166.0,,43166.0,16.2162,-233.5508,23.5766,0.009585,-164.4642,37,20601626.0,2024-02-01,,,,
liq,1706818272619,SELL,1.0,43020.0,43020.0,43020.0,34.2857,-200.4057,47.5467,0.020791,-136.8693,35,19559006.0,2024-02-01,1,1.0,1,1.0
control,1706819395083,,,43067.7,,43067.7,17.1429,-211.2593,36.4185,0.011912,-148.5144,35,19361477.0,2024-02-01,,,,
liq,1706820800473,SELL,14.0,42921.1,42921.1,42921.2,51.4286,-177.8252,70.6986,0.024381,-114.8736,35,19223348.0,2024-02-01,1,14.0,1,14.0
control,1706822265634,,,43121.9,,43121.9,14.2857,-223.5628,23.8037,0.015322,-159.9672,35,18726042.0,2024-02-01,,,,
control,1706822313753,,,43102.0,,43102.0,42.8571,-219.0491,28.4316,0.023578,-155.4217,35,18717957.0,2024-02-01,,,,
control,1706822690458,,,43118.0,,43118.0,20.0,-222.6785,24.7103,0.016781,-158.8847,35,18637907.0,2024-02-01,,,,
control,1706823266577,,,43045.9,,43045.9,34.2857,-206.3019,41.5013,0.021487,-141.0833,35,18132907.0,2024-02-01,,,,
control,1706823827132,,,43074.0,,43074.0,45.7143,-212.691,34.9505,0.026687,-146.9924,35,18031951.0,2024-02-01,,,,
liq,1706826350280,SELL,3.0,42964.0,42964.0,42964.4,37.1429,-187.6327,60.6429,0.023148,-120.4214,35,17733891.0,2024-02-01,1,3.0,1,3.0
liq,1706826698231,SELL,50.0,42919.1,42919.1,42919.1,57.1429,-177.3675,71.1678,0.028986,-110.0047,35,17717318.0,2024-02-01,1,50.0,1,50.0
control,1706829026010,,,42898.8,,42898.8,80.0,-172.7193,75.9336,0.042548,-105.2846,35,17449603.0,2024-02-01,,,,
control,1706831119650,,,43029.8,,43029.8,71.4286,-202.6375,45.2584,0.0329,-134.6752,35,17436397.0,2024-02-01,,,,
liq,1706833014153,BUY,12.0,43275.2,43275.2,43275.8,2.8571,-258.1953,-1.7168,0.003777,-189.2694,35,17367023.0,2024-02-02,1,12.0,1,12.0
liq,1706833185892,BUY,44.0,43313.2,43313.2,43313.2,2.7778,-266.7421,-0.4991,0.000599,-196.5755,36,17471091.0,2024-02-02,4,73.0,4,73.0
liq,1706833470399,BUY,60.0,43397.3,43397.3,43397.3,2.6316,-285.6042,0.093,0.001787,-213.3357,38,17534622.0,2024-02-02,2,74.0,2,74.0
control,1706836185183,,,43220.9,,43220.9,31.5789,-245.9563,20.8553,0.016546,-168.8346,38,17139749.0,2024-02-02,,,,
control,1706836640482,,,43221.8,,43221.8,34.2105,-255.9035,40.6979,0.017743,-167.4194,38,16912069.0,2024-02-02,,,,
control,1706836671592,,,43215.7,,43215.7,34.2105,-254.5281,42.1152,0.017769,-165.9611,38,16899270.0,2024-02-02,,,,
control,1706837628333,,,43153.9,,43153.9,50.0,-230.8123,56.4963,0.023295,-144.9081,38,16118120.0,2024-02-02,,,,
liq,1706840726109,SELL,91.0,43082.0,43082.0,43082.0,89.1892,3.048,73.2797,0.04928,-116.4484,37,15360787.0,2024-02-02,1,91.0,1,91.0
liq,1706840985333,SELL,8.0,43006.3,43006.3,43008.5,75.6757,20.6554,91.0108,0.040889,-98.0949,37,15414404.0,2024-02-02,1,8.0,1,8.0
control,1706844876918,,,43036.7,,43036.7,91.8919,3.5735,83.8828,0.056537,-98.0818,37,15049094.0,2024-02-02,,,,
control,1706845569076,,,43014.0,,43014.0,83.7838,8.8527,89.2044,0.04563,-91.721,37,14959716.0,2024-02-02,,,,
control,1706846436219,,,43014.0,,43014.0,83.7838,8.8527,89.2044,0.047325,-89.8292,37,14801154.0,2024-02-02,,,,
liq,1706846826592,SELL,1.0,42989.2,42989.2,42988.1,83.7838,14.6267,95.0247,0.049096,-83.4397,37,14788331.0,2024-02-02,1,1.0,1,1.0
control,1706850254123,,,42935.1,,42935.1,80.5556,27.2456,107.7449,0.048879,-64.1441,36,14415587.0,2024-02-02,,,,
control,1706852665109,,,42987.9,,42987.9,86.1111,14.9296,95.33,0.054978,-71.4613,36,14063360.0,2024-02-02,,,,
control,1706852744381,,,42986.1,,42986.1,75.0,15.349,95.7527,0.044117,-71.0229,36,14065576.0,2024-02-02,,,,
control,1706853559750,,,43087.5,,43087.5,91.6667,1.7711,71.9939,0.058736,-93.093,36,14103051.0,2024-02-02,,,,
liq,1706855226339,BUY,2.0,43166.0,43166.0,43165.9,55.5556,-16.4177,53.6774,0.026555,-107.1607,36,14032635.0,2024-02-02,1,2.0,1,2.0
liq,1706855311195,BUY,3.0,43188.0,43188.0,43186.4,58.3333,-21.5034,48.556,0.027249,-112.0435,36,14039151.0,2024-02-02,1,3.0,1,3.0
control,1706856154689,,,43148.8,,43148.8,77.7778,-12.4381,57.685,0.045841,-101.815,36,14058927.0,2024-02-02,,,,
liq,1706856478510,BUY,1.0,43210.0,43210.0,43210.0,47.2222,-26.5838,43.4399,0.025446,-115.3067,36,14069558.0,2024-02-02,2,11.0,2,11.0
control,1706857577008,,,43100.0,,43100.0,97.2222,-1.1296,69.0728,0.070639,-88.2477,36,14118398.0,2024-02-02,,,,
control,1706859499341,,,43142.0,,43142.0,88.8889,-0.8747,59.2702,0.054773,-94.5315,36,14333200.0,2024-02-02,,,,
control,1706861402848,,,43063.6,,43063.6,94.4444,-2.6753,77.5838,0.072681,-74.0344,36,14282662.0,2024-02-02,,,,
control,1706861857127,,,42997.3,,42997.3,91.6667,2.7374,93.123,0.058457,-57.4682,36,14293524.0,2024-02-02,,,,
control,1706862170277,,,42979.2,,42979.2,80.5556,6.9499,97.3735,0.046832,-52.7959,36,14292347.0,2024-02-02,,,,
control,1706862970053,,,42984.6,,42984.6,80.5556,5.6928,96.105,0.047182,-53.2669,36,14302884.0,2024-02-02,,,,
liq,1706863639174,SELL,28.0,42940.0,42940.0,42940.0,83.3333,16.0853,106.5915,0.051591,-42.3216,36,14293001.0,2024-02-02,1,28.0,1,28.0
liq,1706868316160,SELL,7.0,42913.0,42913.0,42913.0,88.8889,2.3724,112.9503,0.060885,-32.0586,36,14340586.0,2024-02-02,1,7.0,1,7.0
liq,1706868660330,SELL,7.0,42910.9,42910.9,42910.9,88.8889,2.8619,113.4452,0.061652,-31.293,36,14331135.0,2024-02-02,1,7.0,1,7.0
control,1706871069984,,,43057.9,,43057.9,94.4444,-1.3519,78.9179,0.079802,-62.5963,36,14265610.0,2024-02-02,,,,
liq,1706873248563,BUY,130.0,43114.4,43114.4,43114.3,97.2222,-4.4692,65.7098,0.085669,-72.2714,36,14111940.0,2024-02-02,1,130.0,1,130.0
control,1706875539138,,,43060.4,,43060.4,94.4444,-1.9324,78.3327,0.086394,-53.7913,36,13909238.0,2024-02-02,,,,
liq,1706876158587,BUY,23.0,43176.2,43176.2,43176.1,77.1429,-8.795,51.3023,0.039984,-76.2094,35,13749901.0,2024-02-02,1,23.0,1,23.0
control,1706877224195,,,43202.0,,43202.0,77.1429,-14.7617,45.2997,0.049733,-79.8159,35,13792078.0,2024-02-02,,,,
control,1706877773122,,,43132.0,,43132.0,91.4286,1.4436,61.6025,0.077284,-62.7276,35,13811879.0,2024-02-02,,,,
control,1706879653934,,,43043.0,,43043.0,94.2857,2.1093,-176.2296,0.092345,-37.8805,35,13658656.0,2024-02-02,,,,
liq,1706880000767,SELL,278.0,43011.9,43011.9,43012.0,88.2353,-0.6579,-169.1265,0.077094,-29.7488,34,13650410.0,2024-02-02,1,278.0,1,278.0
liq,1706880635773,SELL,45.0,42934.4,42934.4,42934.5,83.871,17.3917,107.9097,0.067007,-10.157,31,13688846.0,2024-02-02,3,160.0,3,160.0
liq,1706880736474,SELL,40.0,42818.6,42818.6,42818.6,67.7419,44.483,-124.7461,0.032233,16.9306,31,13966207.0,2024-02-02,2,41.0,2,41.0
liq,1706880853364,SELL,1.0,42787.9,42787.9,42788.0,45.1613,51.6899,-117.6606,0.025296,24.3292,31,14007712.0,2024-02-02,1,1.0,1,1.0
liq,1706881535225,SELL,7.0,42779.3,42779.3,42784.2,54.8387,53.7106,-115.674,0.028641,27.5773,31,14120748.0,2024-02-02,7,56.0,7,56.0
liq,1706881765878,SELL,47.0,42635.1,42635.1,42635.1,38.7097,87.7141,-82.2433,0.017172,61.0169,31,14377114.0,2024-02-02,2,92.0,2,92.0
liq,1706881846540,SELL,78.0,42586.3,42586.3,42586.3,35.4839,99.2737,-70.8785,0.017667,72.3944,31,14428827.0,2024-02-02,6,296.0,6,296.0
liq,1706885241085,BUY,2.0,42833.3,42833.3,42833.3,57.6923,41.0359,-98.4899,0.044031,19.2432,26,14323759.0,2024-02-02,2,45.0,2,45.0
