kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1697548625731,BUY,52.0,28334.4,28334.4,28333.5,94.9495,-4.5662,-202.3912,0.0418,57.6568,99,28541381.0,2023-10-17,-0.5125,5.4292,-1.8884,5.4292,25.0,134.0,691417.0,357404.72974077554,-57.6568,4.5662,0.5125,-5.4292,1.8884,-5.4292,,,1
liq,1697549190364,SELL,4.0,28243.8,28243.8,28243.8,82.8283,-12.5129,-170.9626,0.024473,96.4115,99,27431138.0,2023-10-17,35.0098,37.5245,37.2485,37.5245,25.0,133.0,671079.0,322240.7904737119,96.4115,-12.5129,35.0098,37.5245,37.2485,37.5245,,,1
liq,1697549501099,SELL,8.0,28230.0,28230.0,28230.5,81.4815,-7.6307,-185.7959,0.031377,53.9091,81,23215387.0,2023-10-17,28.6417,42.4312,29.3834,42.4312,21.0,132.0,615023.0,291578.35674895515,53.9091,-7.6307,28.6417,42.4312,29.3834,42.4312,,,1
liq,1697550341480,SELL,7.0,28191.6,28191.6,28191.7,97.5,-4.0159,-152.763,0.063714,31.7801,40,19162154.0,2023-10-17,42.1774,56.1101,42.9168,56.1101,21.0,133.0,617945.0,292961.14103562117,31.7801,-4.0159,42.1774,56.1101,42.9168,56.1101,,,1
liq,1697550491321,SELL,125.0,28168.4,28168.4,28168.5,97.5,4.2169,-144.6526,0.065428,40.8921,40,18565915.0,2023-10-17,50.4483,64.3925,51.1883,64.3925,21.0,133.0,617945.0,292961.14103562117,40.8921,4.2169,50.4483,64.3925,51.1883,64.3925,,,1
liq,1697550521043,SELL,51.0,28137.9,28137.9,28138.0,72.5,5.0559,-133.9699,0.040391,52.435,40,18470919.0,2023-10-17,61.3424,75.3018,62.0833,75.3018,21.0,133.0,617945.0,292961.14103562117,52.435,5.0559,61.3424,75.3018,62.0833,75.3018,,,1
liq,1697550522680,SELL,7.0,28135.6,28135.6,28136.2,72.5,5.8738,-133.1634,0.040441,53.275,40,18467871.0,2023-10-17,62.1649,76.1254,62.9058,76.1254,21.0,133.0,617945.0,292961.14103562117,53.275,5.8738,62.1649,76.1254,62.9058,76.1254,,,1
liq,1697550524535,SELL,52.0,28132.9,28132.9,28130.4,72.5,6.8341,-132.2165,0.040794,54.2331,40,18471633.0,2023-10-17,63.1306,77.0924,63.8716,77.0924,21.0,133.0,617945.0,292961.14103562117,54.2331,6.8341,63.1306,77.0924,63.8716,77.0924,,,1
liq,1697551072771,BUY,4.0,28341.2,28341.2,28341.2,91.1765,3.0286,113.6137,0.060069,-11.603,34,17433049.0,2023-10-17,-8.1404,3.0286,-8.9907,3.0286,21.0,134.0,618945.0,322582.42811618367,11.603,-3.0286,8.1404,-3.0286,8.9907,-3.0286,,,1
liq,1697551907246,BUY,12.0,28368.8,28368.8,28368.7,75.0,-6.7034,-135.7114,0.052648,-15.3805,32,16778990.0,2023-10-17,-11.2935,-6.7034,-12.2122,-6.7034,20.0,135.0,592289.0,308101.4329445985,15.3805,6.7034,11.2935,6.7034,12.2122,6.7034,,,1
liq,1697553543262,BUY,4.0,28465.8,28465.8,28465.8,71.4286,-20.8281,69.3446,0.058243,-44.0232,28,15639799.0,2023-10-17,-43.3152,-0.8597,-44.2989,-0.8597,20.0,136.0,592030.0,307522.4619859038,44.0232,20.8281,43.3152,0.8597,44.2989,0.8597,,,1
liq,1697553636857,BUY,6.0,28495.1,28495.1,28495.0,60.7143,-31.0891,58.9908,0.044721,-53.4496,28,15592247.0,2023-10-17,-53.5531,-11.1413,-54.5358,-11.1413,20.0,136.0,592030.0,307522.4619859038,53.4496,31.0891,53.5531,11.1413,54.5358,11.1413,,,1
liq,1697553653085,BUY,5.0,28513.2,28513.2,28513.1,50.0,-37.4173,52.6054,0.039318,-59.5057,28,15588111.0,2023-10-17,-59.8671,-17.4822,-60.8491,-17.4822,20.0,136.0,592030.0,307522.4619859038,59.5057,37.4173,59.8671,17.4822,60.8491,17.4822,,,1
liq,1697555141766,BUY,141.0,28541.5,28541.5,28541.4,39.2857,-27.3802,42.6379,0.02967,-66.329,28,15451655.0,2023-10-17,-65.7368,-27.3802,-66.3024,-27.3802,20.0,137.0,576558.0,296984.33584103495,66.329,27.3802,65.7368,27.3802,66.3024,27.3802,,,1
liq,1697555651108,BUY,1.0,28566.7,28566.7,28566.6,35.7143,-36.1775,33.7788,0.020409,-73.0406,28,15607674.0,2023-10-17,-68.3398,-16.2399,-69.5434,-36.1775,20.0,138.0,644732.0,327750.6599438463,73.0406,36.1775,68.3398,16.2399,69.5434,36.1775,,,1
control,1697556137607,,,28567.4,,28567.4,35.7143,-36.4217,33.5329,0.021175,-71.69,28,15508533.0,2023-10-17,-68.5832,-16.4846,,,20.0,138.0,644732.0,,,,,,,,,,1
control,1697556249740,,,28562.5,,28562.5,53.5714,-34.7124,35.2542,0.040992,-69.5448,28,15497270.0,2023-10-17,-66.8794,-14.7719,,,20.0,138.0,644732.0,,,,,,,,,,1
control,1697556404027,,,28518.6,,28518.6,71.4286,-19.3724,50.702,0.054055,-53.8861,28,15480280.0,2023-10-17,-51.4341,0.5989,,,20.0,139.0,646341.0,,,,,,,,,,1
control,1697556758647,,,28485.7,,28485.7,75.0,-7.8451,62.3102,0.055464,-41.7881,28,15475592.0,2023-10-17,-39.8824,-7.8451,,,20.0,140.0,647104.0,,,,,,,,,,1
control,1697557398516,,,28503.9,,28503.9,71.4286,-14.2252,55.8853,0.056686,-46.857,28,15436511.0,2023-10-17,-43.5433,5.7564,,,20.0,140.0,632735.0,,,,,,,,,,1
control,1697559891541,,,28525.6,,28525.6,77.7778,-21.8216,48.2356,0.061792,-50.9519,27,15314367.0,2023-10-17,-46.843,-1.8552,,,18.0,139.0,615303.0,,,,,,,,,,1
control,1697561088144,,,28548.8,,28548.8,62.963,-29.9303,40.0699,0.049055,-57.6452,27,15304768.0,2023-10-17,-54.136,-9.9802,,,18.0,140.0,621267.0,,,,,,,,,,1
control,1697561144754,,,28563.9,,28563.9,37.037,-35.2008,34.7624,0.023662,-62.861,27,15310897.0,2023-10-17,-59.1873,-15.2613,,,18.0,140.0,621385.0,,,,,,,,,,1
liq,1697561893026,BUY,8.0,28600.0,28600.0,28600.0,33.3333,-47.7788,22.0961,0.015452,-74.626,27,15389688.0,2023-10-17,-71.3844,-27.8644,-71.7261,-27.8644,17.0,140.0,621443.0,313392.1406942535,74.626,47.7788,71.3844,27.8644,71.7261,27.8644,,,1
liq,1697562927432,SELL,135.0,28480.0,28480.0,28480.0,74.0741,-5.8453,64.324,0.061907,-31.0698,27,15465906.0,2023-10-17,-28.9138,-5.8453,-28.564,-5.8453,17.0,139.0,617326.0,306014.8995819951,-31.0698,-5.8453,-28.9138,-5.8453,-28.564,-5.8453,,,1
liq,1697562967277,SELL,37.0,28466.4,28466.4,28466.7,96.2963,-1.0705,69.1323,0.082512,-26.2513,27,15484841.0,2023-10-17,-24.1501,-1.0705,-23.8001,-1.0705,17.0,139.0,617326.0,306014.8995819951,-26.2513,-1.0705,-24.1501,-1.0705,-23.8001,-1.0705,,,1
liq,1697563016087,SELL,28.0,28440.2,28440.2,28440.2,92.5926,-1.8573,78.4083,0.073708,-17.0058,27,15509963.0,2023-10-17,-14.96,8.1408,-14.6097,8.1408,17.0,139.0,617326.0,306014.8995819951,-17.0058,-1.8573,-14.96,8.1408,-14.6097,8.1408,,,1
liq,1697563032123,SELL,71.0,28410.2,28410.2,28410.2,88.8889,-1.2984,89.0507,0.073559,-6.4306,27,15537771.0,2023-10-17,-4.4162,18.709,-4.0656,18.709,17.0,139.0,617326.0,306014.8995819951,-6.4306,-1.2984,-4.4162,18.709,-4.0656,18.709,,,1
liq,1697563044701,SELL,2.0,28375.1,28375.1,28375.2,77.7778,11.07,101.5309,0.066828,5.9407,27,15566606.0,2023-10-17,7.9483,31.1022,8.2994,31.1022,17.0,139.0,617326.0,306014.8995819951,5.9407,11.07,7.9483,31.1022,8.2994,31.1022,,,1
liq,1697563045769,SELL,34.0,28372.3,28372.3,28372.4,77.7778,12.058,102.5278,0.067041,6.9271,27,15570170.0,2023-10-17,8.936,32.0921,9.2871,32.0921,17.0,139.0,617326.0,306014.8995819951,6.9271,12.058,8.936,32.0921,9.2871,32.0921,,,1
control,1697564373212,,,28397.2,,28397.2,96.2963,3.2789,93.6694,0.085504,-0.7964,27,15664526.0,2023-10-17,1.5657,23.2955,,,17.0,138.0,606513.0,,,,,,,,,,1
control,1697564479475,,,28420.0,,28420.0,96.2963,-4.7462,85.5717,0.086041,-8.7628,27,15675221.0,2023-10-17,-6.4432,15.2543,,,17.0,139.0,611849.0,,,,,,,,,,1
control,1697564739636,,,28429.4,,28429.4,88.8889,1.9409,82.237,0.076993,-11.9313,27,15669402.0,2023-10-17,-9.7278,11.9428,,,17.0,138.0,611694.0,,,,,,,,,,1
control,1697564871031,,,28401.3,,28401.3,96.2963,1.8349,92.2123,0.087575,-1.9874,27,15669439.0,2023-10-17,0.1565,21.8485,,,17.0,138.0,611694.0,,,,,,,,,,1
control,1697566322614,,,28472.4,,28472.4,92.5926,-3.1776,67.0105,0.086478,-25.7476,27,15406665.0,2023-10-17,-24.3776,-3.1776,,,17.0,138.0,617890.0,,,,,,,,,,1
control,1697566487191,,,28448.9,,28448.9,88.8889,-4.9149,75.3262,0.083141,-17.429,27,15336779.0,2023-10-17,-16.1373,5.0802,,,17.0,138.0,617890.0,,,,,,,,,,1
control,1697566813251,,,28453.9,,28453.9,96.2963,3.3221,73.5558,0.089208,-19.1477,27,15172559.0,2023-10-17,-17.5152,3.3221,,,17.0,138.0,609636.0,,,,,,,,,,1
control,1697567241614,,,28437.6,,28437.6,88.8889,-0.9432,79.3298,0.082809,-13.3113,27,15091849.0,2023-10-17,-11.7131,9.0559,,,17.0,139.0,611993.0,,,,,,,,,,1
control,1697567318878,,,28444.6,,28444.6,88.8889,-3.4039,76.8493,0.083032,-15.7579,27,15084330.0,2023-10-17,-14.1711,6.5927,,,17.0,139.0,611993.0,,,,,,,,,,1
control,1697567321751,,,28446.0,,28446.0,88.8889,-3.8959,76.3534,0.08304,-16.2492,27,15084449.0,2023-10-17,-14.6626,6.1002,,,17.0,139.0,611993.0,,,,,,,,,,1
liq,1697568832446,SELL,6.0,28336.9,28336.9,28336.5,74.0741,24.5656,-94.9509,0.058017,21.9542,27,14709134.0,2023-10-17,24.2319,44.6247,24.3728,44.6247,17.0,138.0,594984.0,291391.35973102134,21.9542,24.5656,24.2319,44.6247,24.3728,44.6247,,,1
liq,1697568833704,SELL,12.0,28344.0,28344.0,28344.1,74.0741,22.0545,-97.4321,0.059547,19.3736,27,14756159.0,2023-10-17,21.7209,42.1086,21.8618,42.1086,17.0,138.0,594984.0,291391.35973102134,19.3736,22.0545,21.7209,42.1086,21.8618,42.1086,,,1
liq,1697569038196,SELL,244.0,28329.9,28329.9,28331.4,70.3704,27.0425,-92.5035,0.055612,23.7559,27,14771727.0,2023-10-17,26.672,47.1067,26.8077,47.1067,17.0,137.0,594266.0,290987.6955055116,23.7559,27.0425,26.672,47.1067,26.8077,47.1067,,,1
liq,1697569062664,SELL,11.0,28315.6,28315.6,28316.4,70.3704,32.1064,-87.5,0.056763,28.7385,27,14791338.0,2023-10-17,31.7357,52.1807,31.8715,52.1807,17.0,137.0,594266.0,290987.6955055116,28.7385,32.1064,31.7357,52.1807,31.8715,52.1807,,,1
control,1697570571224,,,28427.1,,28427.1,85.7143,2.7501,72.9798,0.092259,-17.503,21,14023768.0,2023-10-17,-8.3501,12.7529,,,17.0,137.0,604431.0,,,,,,,,,,1
control,1697570851392,,,28419.9,,28419.9,85.7143,-4.711,75.5317,0.093519,-15.3361,21,13972913.0,2023-10-17,-5.8038,15.2895,,,17.0,138.0,605246.0,,,,,,,,,,1
control,1697571323778,,,28444.8,,28444.8,90.4762,-3.4742,66.7118,0.096357,-24.5811,21,13897841.0,2023-10-17,-16.2823,6.5223,,,17.0,138.0,589414.0,,,,,,,,,,1
control,1697572545870,,,28504.5,,28504.5,66.6667,-14.4354,45.628,0.062964,-46.0785,21,13580767.0,2023-10-17,-37.3551,5.5457,,,17.0,137.0,585227.0,,,,,,,,,,1
liq,1697572966559,BUY,4.0,28537.4,28537.4,28537.1,47.619,-25.9475,34.0467,0.047743,-57.5579,21,13535341.0,2023-10-17,-48.7338,-5.9894,-49.4777,-5.9894,17.0,138.0,587138.0,291987.47312088014,57.5579,25.9475,48.7338,5.9894,49.4777,5.9894,,,1
control,1697574408966,,,28498.0,,28498.0,65.0,-22.1357,37.8814,0.068576,-44.9727,20,13326011.0,2023-10-17,-35.2455,7.8279,,,17.0,137.0,581930.0,,,,,,,,,,1
control,1697574690495,,,28500.9,,28500.9,65.0,-23.1509,36.86,0.069402,-46.0002,20,13334941.0,2023-10-17,-36.2594,6.8096,,,17.0,137.0,581930.0,,,,,,,,,,1
control,1697574774277,,,28514.9,,28514.9,70.0,-28.0493,31.9322,0.072603,-50.9188,20,13330347.0,2023-10-17,-41.1513,1.8965,,,17.0,137.0,581930.0,,,,,,,,,,1
control,1697575767341,,,28492.2,,28492.2,70.0,-20.1045,39.9247,0.071435,-43.303,20,13223835.0,2023-10-17,-33.603,9.8651,,,17.0,138.0,574910.0,,,,,,,,,,1
control,1697575810504,,,28487.3,,28487.3,70.0,-18.3879,41.6517,0.071982,-41.5826,20,13224749.0,2023-10-17,-32.1029,-8.4063,,,17.0,137.0,569714.0,,,,,,,,,,1
liq,1697576485552,SELL,54.0,28412.4,28412.4,28412.4,85.0,7.9253,68.1232,0.089822,-15.1792,20,13167840.0,2023-10-17,-5.8142,17.9333,-4.8633,27.9512,17.0,137.0,569371.0,288172.5670002761,-15.1792,7.9253,-5.8142,17.9333,-4.8633,27.9512,,,1
control,1697577354111,,,28512.3,,28512.3,65.0,-17.1671,32.847,0.071449,-49.5556,20,13065233.0,2023-10-17,-39.2117,2.8086,,,17.0,136.0,573967.0,,,,,,,,,,1
control,1697578411409,,,28523.2,,28523.2,65.0,-20.982,29.013,0.073636,-53.0522,20,13026698.0,2023-10-17,-42.8518,-1.014,,,17.0,136.0,570824.0,,,,,,,,,,1
control,1697578485081,,,28527.2,,28527.2,65.0,-22.3812,27.6068,0.073745,-54.4544,20,13016493.0,2023-10-17,-44.248,-2.416,,,17.0,136.0,570824.0,,,,,,,,,,1
control,1697579529096,,,28478.1,,28478.1,80.0,-5.1785,44.8957,0.079416,-37.1659,20,13013467.0,2023-10-17,-26.651,4.8163,,,17.0,136.0,568698.0,,,,,,,,,,1
control,1697579806600,,,28479.8,,28479.8,80.0,-5.7751,44.2961,0.079733,-37.7515,20,13013139.0,2023-10-17,-27.2463,4.2191,,,17.0,136.0,568698.0,,,,,,,,,,1
liq,1697580164592,SELL,1.0,28409.7,28409.7,28409.4,85.0,8.8765,69.0801,0.086392,-13.2283,20,12981222.0,2023-10-17,-2.6408,28.9042,-1.4093,28.9042,17.0,135.0,567968.0,287592.67790332914,-13.2283,8.8765,-2.6408,28.9042,-1.4093,28.9042,,,1
control,1697582703693,,,28399.9,,28399.9,85.0,12.3302,72.5546,0.084689,-9.9232,20,12895519.0,2023-10-17,-0.0456,32.3649,,,17.0,134.0,536826.0,,,,,,,,,,1
liq,1697583218597,SELL,8.0,28385.6,28385.6,28385.6,70.0,17.3742,77.6289,0.076008,-5.3127,20,12815411.0,2023-10-17,4.7137,37.419,5.869,37.419,17.0,133.0,533329.0,269461.15526686824,-5.3127,17.3742,4.7137,37.419,5.869,37.419,,,1
control,1697583977759,,,28416.9,,28416.9,85.0,6.3405,66.5288,0.088716,-16.461,20,12815696.0,2023-10-17,-6.39,26.3632,,,17.0,131.0,531962.0,,,,,,,,,,1
control,1697589252294,,,28390.3,,28390.3,80.0,5.7101,75.9606,0.075664,-8.3417,20,12212635.0,2023-10-18,1.2227,35.7573,,,17.0,130.0,508524.0,,,,,,,,,,1
control,1697590687728,,,28365.6,,28365.6,80.0,14.4228,84.7345,0.075019,0.7115,20,12031227.0,2023-10-18,10.0609,44.4962,,,17.0,131.0,504969.0,,,,,,,,,,1
control,1697592208844,,,28327.0,,28327.0,55.0,28.0691,-91.4892,0.052105,14.7044,20,11993629.0,2023-10-18,23.6523,58.1834,,,17.0,132.0,516553.0,,,,,,,,,,1
liq,1697596175180,BUY,1.0,28470.5,28470.5,28470.5,85.0,-12.4979,47.5771,0.093994,-35.5462,20,11945244.0,2023-10-18,-27.1844,17.4945,-26.8076,-2.5104,17.0,134.0,541965.0,253926.00948493642,35.5462,12.4979,27.1844,-17.4945,26.8076,2.5104,,,1
liq,1697596504051,BUY,104.0,28477.9,28477.9,28475.8,65.0,-5.1083,44.9662,0.163733,-37.995,20,11941262.0,2023-10-18,-29.2159,14.8915,-28.9807,-5.1083,17.0,133.0,536615.0,254653.1828362789,37.995,5.1083,29.2159,-14.8915,28.9807,5.1083,,,1
control,1697596976539,,,28482.8,,28482.8,70.0,-6.8277,43.2382,0.072862,-39.3878,20,12013206.0,2023-10-18,-30.3317,3.1654,,,17.0,134.0,546220.0,,,,,,,,,,1
control,1697597545302,,,28450.2,,28450.2,90.0,4.6231,54.7463,0.098376,-27.893,20,12024060.0,2023-10-18,-18.7879,14.6277,,,17.0,135.0,548180.0,,,,,,,,,,1
control,1697600526681,,,28493.4,,28493.4,80.0,-10.5454,39.5019,0.079013,-42.2648,20,12095638.0,2023-10-18,-32.4333,-0.5559,,,17.0,138.0,570330.0,,,,,,,,,,1
control,1697603339532,,,28484.6,,28484.6,77.7778,-7.4592,42.6035,0.093267,-32.867,18,11361519.0,2023-10-18,-26.8406,2.5333,,,17.0,142.0,608632.0,,,,,,,,,,1
liq,1697604476598,BUY,39.0,28523.9,28523.9,28523.9,66.6667,-21.2269,28.7669,0.07846,-46.0627,18,11365864.0,2023-10-18,-39.8749,-1.2593,-41.968,-1.2593,17.0,141.0,613304.0,271283.59668017837,46.0627,21.2269,39.8749,1.2593,41.968,1.2593,,,1
liq,1697604606153,BUY,122.0,28575.1,28575.1,28572.2,11.1111,-39.1065,10.7976,0.019846,-63.6239,18,11414551.0,2023-10-18,-57.3388,-19.1748,-59.586,-19.1748,17.0,142.0,618174.0,272492.5530505368,63.6239,39.1065,57.3388,19.1748,59.586,19.1748,,,1
liq,1697604607618,BUY,7.0,28590.2,28590.2,28591.4,11.1111,-44.3674,5.5104,0.02017,-68.7503,18,11433773.0,2023-10-18,-62.5901,-24.4462,-64.836,-24.4462,17.0,142.0,618174.0,272492.5530505368,68.7503,44.3674,62.5901,24.4462,64.836,24.4462,,,1
liq,1697605010192,BUY,53.0,28779.0,28779.0,28826.7,28.5714,-109.6797,29.6884,0.005586,-130.89,28,11760364.0,2023-10-18,-127.7829,-89.8892,-130.0141,-89.8892,17.0,142.0,618174.0,272492.5530505368,130.89,109.6797,127.7829,89.8892,130.0141,89.8892,,,1
liq,1697605011167,BUY,3.0,28784.0,28784.0,28879.7,17.8571,-111.3978,-32.0115,0.01494,-131.4868,28,11846957.0,2023-10-18,-129.4977,-91.6107,-131.7286,-91.6107,17.0,142.0,618174.0,272492.5530505368,131.4868,111.3978,129.4977,91.6107,131.7286,91.6107,,,1
liq,1697605012450,BUY,75.0,28808.1,28808.1,28808.0,28.5714,-119.6703,-40.3504,0.005554,-138.3293,28,11952200.0,2023-10-18,-137.7551,-99.8997,-139.9841,-99.8997,17.0,142.0,618174.0,272492.5530505368,138.3293,119.6703,137.7551,99.8997,139.9841,99.8997,,,1
liq,1697605014102,BUY,1.0,28914.8,28914.8,28907.2,25.8065,-146.2863,12.5611,0.008235,-173.4212,31,12046733.0,2023-10-18,-174.1483,-136.4326,-176.369,-136.4326,17.0,142.0,618174.0,272492.5530505368,173.4212,146.2863,174.1483,136.4326,176.369,136.4326,,,1
