date_t,date_t1,open_t,close_t,open_t1,r_day_bps,r_night_bps,tick_yen,cost_cons_bps,net_opt_bps,net_cons_bps,flag_null_t,flag_null_t1,flag_ghost_t,flag_ghost_t1,flag_split_t,flag_split_t1,flag_badprint_t,flag_badprint_t1,excluded,valid_raw,clean,weekday,month,era,vol20,vol_tercile
2012-01-13,2012-01-16,742.0,747.0,740.0,67.38544474393481,-93.70816599732268,1.0,26.77376171352075,-93.70816599732268,-120.48192771084342,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,52.5909163749622,low
2012-01-16,2012-01-17,740.0,738.0,740.0,-27.02702702702675,27.100271002709064,1.0,27.100271002710027,27.100271002709064,-9.627854069549358e-13,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,48.07862625979829,low
2012-01-17,2012-01-18,740.0,742.0,741.0,27.02702702702675,-13.477088948786742,1.0,26.954177897574127,-13.477088948786742,-40.43126684636087,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,48.090557296248164,low
2012-01-18,2012-01-19,741.0,747.0,751.0,80.97165991902911,53.547523427042165,1.0,26.77376171352075,53.547523427042165,26.773761713521417,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,50.194872205021916,low
2012-01-19,2012-01-20,751.0,752.0,763.0,13.315579227697327,146.276595744681,1.0,26.595744680851062,146.276595744681,119.68085106382995,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,49.187287785042514,low
2012-01-20,2012-01-23,763.0,768.0,766.0,65.53079947575257,-26.041666666666295,1.0,26.041666666666664,-26.041666666666295,-52.08333333333296,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,50.783399125491826,low
2012-01-23,2012-01-24,766.0,770.0,771.0,52.21932114882533,12.987012987013546,1.0,25.974025974025974,12.987012987013546,-12.987012987012427,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,51.76293345865048,low
2012-01-24,2012-01-25,771.0,769.0,773.0,-25.940337224383825,52.01560468140354,1.0,26.007802340702213,52.01560468140354,26.007802340701325,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,51.23307733837225,low
2012-01-25,2012-01-26,773.0,778.0,780.0,64.68305304010435,25.706940874035134,1.0,25.706940874035986,25.706940874035134,-8.526512829121202e-13,False,False,False,False,False,False,False,False,False,True,True,2,1,era1,52.52139141289743,low
2012-01-26,2012-01-27,780.0,775.0,776.0,-64.10256410256387,12.90322580645098,1.0,25.806451612903224,12.90322580645098,-12.903225806452244,False,False,False,False,False,False,False,False,False,True,True,3,1,era1,52.28733454800171,low
2012-01-27,2012-01-30,776.0,774.0,773.0,-25.77319587628857,-12.919896640827266,1.0,25.839793281653748,-12.919896640827266,-38.759689922481016,False,False,False,False,False,False,False,False,False,True,True,4,1,era1,52.61420681395422,low
2012-01-30,2012-01-31,773.0,770.0,769.0,-38.80983182406261,-12.987012987012436,1.0,25.974025974025974,-12.987012987012436,-38.96103896103841,False,False,False,False,False,False,False,False,False,True,True,0,1,era1,53.0705191762177,low
2012-01-31,2012-02-01,769.0,764.0,765.0,-65.01950585175553,13.089005235602524,1.0,26.17801047120419,13.089005235602524,-13.089005235601665,False,False,False,False,False,False,False,False,False,True,True,1,1,era1,53.21906253260389,low
2012-02-01,2012-02-02,765.0,770.0,774.0,65.35947712418277,51.94805194805197,1.0,25.974025974025974,51.94805194805197,25.974025974025995,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,54.922861963788066,low
2012-02-02,2012-02-03,774.0,775.0,774.0,12.919896640826156,-12.90322580645209,1.0,25.806451612903224,-12.90322580645209,-38.709677419355316,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,52.826422258330645,low
2012-02-03,2012-02-06,774.0,773.0,782.0,-12.919896640827266,116.42949547218562,1.0,25.8732212160414,116.42949547218562,90.55627425614422,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,52.12575897721761,low
2012-02-06,2012-02-07,782.0,782.0,781.0,0.0,-12.787723785165905,1.0,25.575447570332482,-12.787723785165905,-38.36317135549839,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,48.567905519586304,low
2012-02-07,2012-02-08,781.0,785.0,788.0,51.21638924455718,38.21656050955413,1.0,25.477707006369425,38.21656050955413,12.738853503184703,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,49.481356827295755,low
2012-02-08,2012-02-09,788.0,794.0,792.0,76.14213197969511,-25.188916876573984,1.0,25.188916876574307,-25.188916876573984,-50.377833753148295,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,51.06932988982568,low
2012-02-09,2012-02-10,792.0,797.0,797.0,63.13131313131271,0.0,1.0,25.09410288582183,0.0,-25.09410288582183,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,48.612728227724226,low
2012-02-10,2012-02-13,797.0,792.0,788.0,-62.73525721455453,-50.50505050505083,1.0,25.252525252525256,-50.50505050505083,-75.75757575757609,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,50.4702679576599,low
2012-02-13,2012-02-14,788.0,794.0,793.0,76.14213197969511,-12.594458438287548,1.0,25.188916876574307,-12.594458438287548,-37.78337531486186,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,51.4789185805194,low
2012-02-14,2012-02-15,793.0,799.0,803.0,75.66204287515754,50.06257822277816,1.0,25.03128911138924,50.06257822277816,25.03128911138892,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,53.06845642883383,low
2012-02-15,2012-02-16,803.0,816.0,813.0,161.89290161892967,-36.764705882352814,1.0,24.509803921568626,-36.764705882352814,-61.27450980392144,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,60.51597042657068,mid
2012-02-16,2012-02-17,813.0,813.0,824.0,0.0,135.30135301353053,1.0,24.600246002460025,135.30135301353053,110.7011070110705,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,60.71431355311813,mid
2012-02-17,2012-02-20,824.0,822.0,836.0,-24.271844660194162,170.31630170316393,1.0,24.330900243309003,170.31630170316393,145.98540145985493,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,60.76142412382154,mid
2012-02-20,2012-02-21,836.0,832.0,831.0,-47.84688995215336,-12.019230769231282,1.0,24.03846153846154,-12.019230769231282,-36.05769230769282,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,61.98868510619166,mid
2012-02-21,2012-02-22,831.0,828.0,829.0,-36.10108303249149,12.077294685990392,1.0,24.154589371980673,12.077294685990392,-12.077294685990282,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,62.37357578280792,mid
2012-02-22,2012-02-23,829.0,839.0,839.0,120.62726176115702,0.0,1.0,23.837902264600714,0.0,-23.837902264600714,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,65.9430629309599,mid
2012-02-23,2012-02-24,839.0,840.0,844.0,11.918951132301459,47.61904761904745,1.0,23.80952380952381,47.61904761904745,23.80952380952364,False,False,False,False,False,False,False,False,False,True,True,3,2,era1,63.200024892416295,mid
2012-02-24,2012-02-27,844.0,848.0,852.0,47.393364928909335,47.16981132075526,1.0,23.58490566037736,47.16981132075526,23.5849056603779,False,False,False,False,False,False,False,False,False,True,True,4,2,era1,62.52028406436896,mid
2012-02-27,2012-02-28,852.0,850.0,842.0,-23.474178403756206,-94.11764705882342,1.0,23.52941176470588,-94.11764705882342,-117.6470588235293,False,False,False,False,False,False,False,False,False,True,True,0,2,era1,61.802751391941456,mid
2012-02-28,2012-02-29,842.0,852.0,856.0,118.76484560570111,46.94835680751241,1.0,23.474178403755868,46.94835680751241,23.474178403756543,False,False,False,False,False,False,False,False,False,True,True,1,2,era1,61.453714936122786,mid
2012-02-29,2012-03-01,856.0,847.0,852.0,-105.14018691588744,59.031877213695516,1.0,23.612750885478157,59.031877213695516,35.41912632821736,False,False,False,False,False,False,False,False,False,True,True,2,2,era1,68.27666177539504,mid
2012-03-01,2012-03-02,852.0,843.0,853.0,-105.63380281690127,118.62396204033176,1.0,23.72479240806643,118.62396204033176,94.89916963226533,False,False,False,False,False,False,False,False,False,True,True,3,3,era1,74.27836802133439,mid
