kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
control,1687839432885,,,30354.3,,30354.3,92.8571,-3.5272,46.5553,0.145113,-18.2624,14,3038503.0,2023-06-27,,,,
control,1687843713213,,,30309.6,,30309.6,71.4286,11.2154,61.3717,0.120661,3.7986,14,2865734.0,2023-06-27,,,,
liq,1687844312484,SELL,194.0,30266.7,30266.7,30266.7,50.0,25.4053,-54.4382,0.069672,17.7723,14,2954651.0,2023-06-27,1,194.0,1,194.0
liq,1687847044319,SELL,165.0,30227.9,30227.9,30228.0,58.3333,28.2455,-21.7456,0.112687,31.8228,12,3126538.0,2023-06-27,1,165.0,1,165.0
control,1687848389150,,,30252.8,,30252.8,72.7273,19.9916,-19.9883,0.130049,23.7769,11,3126449.0,2023-06-27,,,,
liq,1687850484830,BUY,5.0,30375.7,30375.7,30375.6,63.6364,-10.5698,39.4774,0.124117,-14.9283,11,3104129.0,2023-06-27,1,5.0,1,5.0
liq,1687851914489,BUY,115.0,30401.1,30401.1,30401.0,40.0,-18.9159,31.0894,0.091068,-21.5952,10,3085065.0,2023-06-27,1,115.0,1,115.0
liq,1687852276850,BUY,3.0,30444.2,30444.2,30444.2,30.0,-33.0462,16.8884,0.066818,-34.1398,10,3207423.0,2023-06-27,2,6.0,2,6.0
control,1687854327787,,,30394.7,,30394.7,70.0,-16.8143,33.2016,0.152688,-13.897,10,3247786.0,2023-06-27,,,,
control,1687854500029,,,30408.3,,30408.3,70.0,-21.2792,28.7143,0.153989,-18.3037,10,3247965.0,2023-06-27,,,,
control,1687857968016,,,30361.3,,30361.3,90.0,4.1623,44.239,0.212502,-0.7047,10,3002287.0,2023-06-27,,,,
control,1687858758460,,,30374.9,,30374.9,90.0,-0.317,39.7418,0.224548,-4.7002,10,2960296.0,2023-06-27,,,,
control,1687859149715,,,30370.5,,30370.5,90.0,1.1317,41.1963,0.230021,-3.0922,10,2938244.0,2023-06-27,,,,
liq,1687860367746,BUY,631.0,30524.4,30524.4,30524.4,0.0,-39.3419,0.5605,0.013959,-51.9898,11,2973537.0,2023-06-27,6,743.0,6,743.0
liq,1687860701023,BUY,2.0,30586.3,30586.3,30586.2,0.0,-59.5001,0.2922,0.004924,-66.4847,13,3248271.0,2023-06-27,8,321.0,8,321.0
liq,1687861406421,BUY,24.0,30696.8,30696.8,30696.8,0.0,-95.2832,4.2109,0.002241,-89.819,17,3750254.0,2023-06-27,1,24.0,1,24.0
liq,1687861729882,SELL,130.0,30572.3,30572.3,30572.3,23.5294,-54.9481,44.9512,0.032723,-46.2089,17,3899629.0,2023-06-27,1,130.0,1,130.0
control,1687862784453,,,30592.4,,30592.4,52.9412,-71.4108,38.3514,0.062703,-49.377,17,4080590.0,2023-06-27,,,,
liq,1687864272215,SELL,5.0,30556.7,30556.7,30556.8,70.5882,-59.8111,-29.9607,0.074964,-32.1821,17,4238639.0,2023-06-27,1,5.0,1,5.0
liq,1687864698148,SELL,124.0,30548.0,30548.0,30548.0,70.5882,-56.9801,-27.1212,0.079163,-28.5074,17,4226173.0,2023-06-27,1,124.0,1,124.0
liq,1687866622993,BUY,1.0,30686.8,30686.8,30686.8,58.8235,-101.9536,7.471,0.06886,-69.1268,17,4378591.0,2023-06-27,5,20.0,5,20.0
control,1687867283589,,,30690.0,,30690.0,63.1579,-102.9856,-73.2649,0.068493,-63.878,19,4657479.0,2023-06-27,,,,
control,1687867649065,,,30695.8,,30695.8,26.3158,-15.4423,-75.1405,0.029388,-63.3852,19,4661334.0,2023-06-27,,,,
liq,1687869082766,SELL,25.0,30636.0,30636.0,30636.0,94.7368,4.0471,-55.7677,0.100644,-37.9506,19,4927497.0,2023-06-27,1,25.0,1,25.0
liq,1687871461470,SELL,313.0,30594.0,30594.0,30595.1,68.4211,17.7808,-42.1161,0.074053,-17.5075,19,5251512.0,2023-06-27,1,313.0,1,313.0
liq,1687872003253,SELL,8.0,30582.5,30582.5,30582.6,78.9474,21.5478,-38.3716,0.082301,-12.9307,19,5331468.0,2023-06-27,1,8.0,1,8.0
liq,1687872246758,SELL,31.0,30577.5,30577.5,30577.5,78.9474,23.1865,-36.7427,0.084951,-11.0704,19,5334588.0,2023-06-27,1,31.0,1,31.0
liq,1687873369847,SELL,11.0,30542.6,30542.6,30542.7,73.6842,14.6005,-25.358,0.07771,3.9016,19,5411656.0,2023-06-27,1,11.0,1,11.0
control,1687874233952,,,30596.2,,30596.2,94.7368,-2.9436,-42.8321,0.117005,-12.0899,19,5519922.0,2023-06-27,,,,
liq,1687874580992,BUY,21.0,30680.0,30680.0,30679.4,78.9474,-20.28,-70.0293,0.103298,-38.637,19,5613256.0,2023-06-27,16,666.0,16,666.0
liq,1687874853617,BUY,4.0,30948.7,30948.7,30948.6,4.0,-97.032,2.4445,0.003126,-114.9858,25,6219140.0,2023-06-27,4,888.0,4,888.0
liq,1687875142075,SELL,61.0,30731.4,30731.4,30731.4,69.2308,-27.0087,22.9561,0.054663,-36.9303,26,6739383.0,2023-06-27,3,2562.0,3,2562.0
liq,1687876276343,BUY,10.0,30875.0,30875.0,30874.3,46.1538,-63.4666,-132.7449,0.033307,-74.4507,26,7668416.0,2023-06-27,1,10.0,1,10.0
liq,1687876914230,SELL,48.0,30730.6,30730.6,30730.6,76.0,-16.7758,-86.3797,0.070003,-24.8146,25,7844215.0,2023-06-27,1,48.0,1,48.0
control,1687877464997,,,30771.5,,30771.5,62.5,-30.045,-89.6559,0.048309,-37.3754,24,7945689.0,2023-06-27,,,,
liq,1687878622040,SELL,144.0,30655.3,30655.3,30655.4,86.9565,-2.2513,-52.0904,0.083654,2.5731,23,8087182.0,2023-06-27,5,228.0,5,228.0
liq,1687880461415,SELL,29.0,30514.5,30514.5,30514.5,47.8261,23.8227,-6.1888,0.035885,48.0086,23,8706867.0,2023-06-27,8,395.0,8,395.0
liq,1687884145392,BUY,7.0,30678.9,30678.9,30678.9,82.6087,-9.9421,-89.5042,0.080163,-7.8325,23,9465875.0,2023-06-27,5,204.0,5,204.0
control,1687887004718,,,30698.8,,30698.8,82.6087,-6.4344,-95.9285,0.091762,-11.7766,23,9922343.0,2023-06-27,,,,
control,1687887231037,,,30644.9,,30644.9,82.6087,-8.8495,-78.5086,0.093084,5.9012,23,9976773.0,2023-06-27,,,,
liq,1687888735271,BUY,50.0,30754.8,30754.8,30754.7,66.6667,-14.6559,55.4515,0.068275,-28.8822,21,10100250.0,2023-06-27,1,50.0,1,50.0
control,1687891579328,,,30697.2,,30697.2,95.2381,4.0805,-85.5077,0.120894,-5.5998,21,8854243.0,2023-06-27,,,,
control,1687893037843,,,30676.1,,30676.1,90.4762,0.9607,-78.6882,0.120775,1.7785,21,8624593.0,2023-06-27,,,,
control,1687895614871,,,30674.1,,30674.1,90.4762,1.6128,-78.0413,0.132685,3.2488,21,8145203.0,2023-06-27,,,,
liq,1687897638093,SELL,1.0,30602.8,30602.8,30602.8,76.1905,-5.0997,-54.9246,0.077429,26.0475,21,7733877.0,2023-06-27,1,1.0,1,1.0
liq,1687897728161,SELL,14.0,30584.6,30584.6,30584.8,85.7143,0.848,-49.0066,0.087523,31.9659,21,7734997.0,2023-06-27,4,222.0,4,222.0
control,1687898326111,,,30584.4,,30584.4,85.7143,0.9134,-48.9415,0.092616,31.8472,21,7698377.0,2023-06-27,,,,
control,1687900637482,,,30610.1,,30610.1,80.9524,-7.4833,-57.2963,0.09017,22.4613,21,7557822.0,2023-06-27,,,,
control,1687900946281,,,30617.4,,30617.4,80.9524,-9.8657,-59.6669,0.094444,19.8653,21,7629818.0,2023-06-27,,,,
control,1687901071191,,,30592.2,,30592.2,90.4762,-1.6365,-51.4787,0.102984,27.9672,21,7678316.0,2023-06-27,,,,
control,1687901080051,,,30618.9,,30618.9,80.9524,-10.3552,-60.1539,0.09833,19.1656,21,7696020.0,2023-06-27,,,,
control,1687902496150,,,30681.1,,30681.1,95.2381,-0.6691,-80.305,0.119132,0.1271,21,7526429.0,2023-06-27,,,,
liq,1687903371227,BUY,31.0,30727.8,30727.8,30727.5,66.6667,-5.8819,-95.3809,0.050274,-14.3358,21,7523530.0,2023-06-27,1,31.0,1,31.0
control,1687904447154,,,30671.5,,30671.5,94.4444,2.4606,72.6882,0.13833,-10.3882,18,5753010.0,2023-06-27,,,,
control,1687904512655,,,30673.3,,30673.3,94.4444,1.8736,72.0971,0.140535,-11.4239,18,5712045.0,2023-06-27,,,,
control,1687908996365,,,30635.7,,30635.7,76.9231,14.1492,-75.5292,0.133612,-8.3398,13,4452737.0,2023-06-27,,,,
control,1687909165191,,,30647.2,,30647.2,76.9231,10.3915,-79.2532,0.135482,-12.0406,13,4436871.0,2023-06-27,,,,
control,1687909234397,,,30647.2,,30647.2,76.9231,10.3915,-79.2532,0.135662,-12.0385,13,4432984.0,2023-06-27,,,,
control,1687909756781,,,30644.6,,30644.6,70.0,11.2408,31.2733,0.161846,-3.5498,10,3832207.0,2023-06-27,,,,
liq,1687911504531,SELL,63.0,30561.3,30561.3,30560.5,40.0,38.5281,-21.4928,0.045069,28.6889,10,3664786.0,2023-06-28,4,164.0,4,164.0
liq,1687911801102,SELL,2.0,30474.2,30474.2,30474.3,0.0,67.2198,-2.9697,0.000349,55.9774,10,3792840.0,2023-06-28,2,74.0,2,74.0
control,1687912134726,,,30520.9,,30520.9,10.0,51.816,71.9297,0.020444,39.3779,10,3849180.0,2023-06-28,,,,
control,1687912577409,,,30500.1,,30500.1,40.0,58.671,78.7984,0.05336,45.081,10,3813749.0,2023-06-28,,,,
control,1687913260895,,,30508.8,,30508.8,40.0,55.8026,75.9243,0.068846,40.3644,10,3643230.0,2023-06-28,,,,
control,1687915139637,,,30564.8,,30564.8,30.0,37.3786,57.4634,0.043088,19.7646,10,3488026.0,2023-06-28,,,,
liq,1687916137755,SELL,1.0,30521.3,30521.3,30521.3,20.0,51.6842,71.7977,0.047734,32.58,10,3414643.0,2023-06-28,1,1.0,1,1.0
liq,1687917482420,SELL,1.0,30469.5,30469.5,30469.5,10.0,48.6653,88.9203,0.038286,46.3712,10,3407112.0,2023-06-28,1,1.0,1,1.0
control,1687918099939,,,30518.3,,30518.3,30.0,32.5971,72.7877,0.074144,28.7653,10,3417041.0,2023-06-28,,,,
control,1687919257706,,,30522.6,,30522.6,30.0,31.1837,71.3687,0.087215,26.2234,10,3372360.0,2023-06-28,,,,
control,1687920041509,,,30519.8,,30519.8,30.0,32.104,72.2927,0.096868,26.4903,10,3373380.0,2023-06-28,,,,
liq,1687920698479,SELL,731.0,30422.6,30422.6,30422.6,9.0909,54.1024,3.9824,0.01444,56.7097,11,3415916.0,2023-06-28,7,856.0,7,856.0
control,1687921164860,,,30410.0,,30410.0,7.1429,58.2682,-1.8707,0.018334,52.8267,14,3783990.0,2023-06-28,,,,
control,1687926271749,,,30424.9,,30424.9,57.1429,53.3424,-16.7504,0.076204,39.7834,14,3821802.0,2023-06-28,,,,
control,1687930621917,,,30422.0,,30422.0,85.7143,4.1797,-15.7987,0.108762,32.2664,14,3413908.0,2023-06-28,,,,
control,1687931609986,,,30453.7,,30453.7,64.2857,-6.2339,73.9966,0.089929,18.5491,14,3268049.0,2023-06-28,,,,
control,1687932670703,,,30392.4,,30392.4,76.9231,13.923,94.3154,0.121743,34.3479,13,3221332.0,2023-06-28,,,,
control,1687933094298,,,30406.2,,30406.2,76.9231,9.3782,89.734,0.126174,29.1315,13,3226121.0,2023-06-28,,,,
control,1687934095740,,,30422.4,,30422.4,92.3077,4.0481,84.3612,0.135618,21.7626,13,3261750.0,2023-06-28,,,,
control,1687934445897,,,30422.3,,30422.3,84.6154,4.081,84.3943,0.136949,21.2059,13,3244894.0,2023-06-28,,,,
control,1687934530616,,,30430.0,,30430.0,84.6154,1.5496,81.8426,0.138291,18.5018,13,3236673.0,2023-06-28,,,,
liq,1687936299825,SELL,11.0,30332.4,30332.4,30332.4,46.1538,23.7077,114.2828,0.073518,47.525,13,3236181.0,2023-06-28,1,11.0,1,11.0
liq,1687936665356,SELL,51.0,30321.9,30321.9,30321.9,0.0,27.1787,-2.8427,0.000873,50.0002,14,3271711.0,2023-06-28,2,57.0,2,57.0
liq,1687937243731,SELL,65.0,30294.8,30294.8,30294.9,0.0,36.1485,-3.896,0.004893,56.4382,15,3351649.0,2023-06-28,1,65.0,1,65.0
liq,1687937587465,SELL,107.0,30266.0,30266.0,30266.1,0.0,45.6985,-4.3797,0.000183,63.7046,16,3501203.0,2023-06-28,13,1417.0,13,1417.0
liq,1687938310083,SELL,10.0,30158.9,30158.9,30159.0,5.0,81.3727,1.0834,0.010598,86.246,20,4147108.0,2023-06-28,2,20.0,2,20.0
liq,1687938434480,SELL,53.0,30153.6,30153.6,30153.7,40.0,83.1447,-7.1516,0.034666,85.3916,20,4270542.0,2023-06-28,1,53.0,1,53.0
liq,1687939255982,SELL,28.0,30150.4,30150.4,30150.4,42.1053,84.2148,-6.091,0.040378,80.3765,19,4414716.0,2023-06-28,2,807.0,2,807.0
control,1687939564399,,,30180.4,,30180.4,77.7778,74.1909,-16.0251,0.092604,68.185,18,4520737.0,2023-06-28,,,,
control,1687941920197,,,30228.5,,30228.5,72.2222,-11.9656,-31.9118,0.082693,41.0013,18,4158534.0,2023-06-28,,,,
liq,1687944152765,BUY,15.0,30285.6,30285.6,30285.6,20.0,-30.7969,-50.7055,0.034883,15.9263,15,4048192.0,2023-06-28,1,15.0,1,15.0
control,1687947238168,,,30288.9,,30288.9,42.8571,-31.8831,-51.7894,0.068889,8.6953,14,3941857.0,2023-06-28,,,,
liq,1687950113917,BUY,4.0,30349.0,30349.0,30349.0,16.6667,-31.7162,38.2715,0.053068,-16.6572,12,3457554.0,2023-06-28,1,4.0,1,4.0
liq,1687952868239,BUY,1.0,30371.5,30371.5,30371.5,16.6667,-39.101,30.8349,0.068217,-26.6349,12,3362127.0,2023-06-28,2,15.0,2,15.0
liq,1687954901245,SELL,1.0,30208.7,30208.7,30208.6,66.6667,-5.4191,-25.3783,0.108904,25.7182,12,3462843.0,2023-06-28,2,67.0,2,67.0
liq,1687955968670,SELL,44.0,30163.5,30163.5,30162.5,41.6667,9.5578,-10.4313,0.088996,38.7772,12,3696470.0,2023-06-28,6,224.0,6,224.0
liq,1687956097465,SELL,30.0,30114.1,30114.1,30114.1,0.0,25.9778,-4.0401,0.014109,50.9345,13,4078295.0,2023-06-28,1,30.0,1,30.0
liq,1687956921645,SELL,13.0,30072.6,30072.6,30072.7,7.1429,29.7838,-0.2455,0.010694,60.1921,14,4435950.0,2023-06-28,8,2534.0,8,2534.0
liq,1687957501052,SELL,31.0,30022.8,30022.8,30022.8,0.0,46.4206,-3.6612,0.000787,71.869,16,4774969.0,2023-06-28,5,316.0,5,316.0
liq,1687957942191,BUY,33.0,30135.9,30135.9,30135.8,56.25,8.7164,-41.1774,0.074978,30.8507,16,4879117.0,2023-06-28,1,33.0,1,33.0
control,1687959217601,,,30175.4,,30175.4,93.75,-4.3852,-54.2137,0.144042,15.2416,16,5036499.0,2023-06-28,,,,
liq,1687959960671,SELL,8.0,30071.8,30071.8,30071.8,25.0,30.0506,120.683,0.033289,48.8294,16,5099177.0,2023-06-28,2,69.0,2,69.0
liq,1687960896754,BUY,3.0,30239.2,30239.2,30239.2,73.3333,-15.4998,64.6563,0.091571,-9.4556,15,5436299.0,2023-06-28,1,3.0,1,3.0
control,1687961756441,,,30202.7,,30202.7,86.6667,-3.4336,-63.2036,0.132092,1.1627,15,5578100.0,2023-06-28,,,,
liq,1687962770215,BUY,13.0,30287.8,30287.8,30287.8,53.3333,-31.521,38.468,0.071173,-27.3495,15,5714776.0,2023-06-28,2,27.0,2,27.0
liq,1687962903428,BUY,3.0,30342.8,30342.8,30342.7,46.6667,-49.5901,20.2721,0.062465,-45.1764,15,5760568.0,2023-06-28,1,3.0,1,3.0
liq,1687962975672,BUY,6.0,30354.6,30354.6,30354.5,46.6667,-53.4582,16.3768,0.070156,-48.6433,15,5815346.0,2023-06-28,5,69.0,5,69.0
liq,1687963316068,BUY,2.0,30444.0,30444.0,30444.0,6.6667,-82.6666,-3.0497,0.016113,-75.1933,15,6072695.0,2023-06-28,2,12.0,2,12.0
control,1687963991604,,,30363.4,,30363.4,31.25,-56.341,33.5108,0.042731,-45.9092,16,6339518.0,2023-06-28,,,,
control,1687964108477,,,30385.7,,30385.7,43.75,-63.6386,26.1472,0.044609,-53.0043,16,6366859.0,2023-06-28,,,,
control,1687965321562,,,30325.6,,30325.6,75.0,-43.9465,46.0173,0.091514,-32.6377,16,6538719.0,2023-06-28,,,,
control,1687966918302,,,30433.1,,30433.1,12.5,-79.1146,10.5313,0.028933,-67.762,16,5889587.0,2023-06-28,,,,
control,1687969395668,,,30398.5,,30398.5,50.0,-77.7448,21.9255,0.062558,-50.1056,16,5499223.0,2023-06-28,,,,
liq,1687970253698,SELL,1.0,30314.0,30314.0,30313.9,75.0,-50.0866,49.8615,0.089291,-21.6093,16,5530872.0,2023-06-28,1,1.0,1,1.0
liq,1687971559963,SELL,24.0,30252.5,30252.5,30252.9,43.75,20.091,70.2918,0.052661,-0.4624,16,5672438.0,2023-06-28,2,39.0,2,39.0
liq,1687971716827,SELL,1.0,30232.9,30232.9,30232.9,12.5,-23.3959,-73.1296,0.039139,6.0024,16,5688695.0,2023-06-28,1,1.0,1,1.0
liq,1687971777087,SELL,13.0,30225.6,30225.6,30225.7,18.75,-20.9863,-70.7321,0.042522,8.3857,16,5707352.0,2023-06-28,1,13.0,1,13.0
liq,1687971940321,SELL,1.0,30206.7,30206.7,30206.7,37.5,-14.7426,-64.5194,0.051662,14.4978,16,5765421.0,2023-06-28,13,3163.0,13,3163.0
control,1687972389319,,,30092.3,,30092.3,62.5,23.2177,-26.7483,0.066455,49.2469,16,6174097.0,2023-06-28,,,,
liq,1687973831631,SELL,1.0,30070.8,30070.8,30070.9,62.5,20.3638,-19.6177,0.068849,53.3965,16,6498993.0,2023-06-28,1,1.0,1,1.0
control,1687976136108,,,30181.8,,30181.8,56.25,-6.5047,-56.3227,0.066613,14.6117,16,6650671.0,2023-06-28,,,,
liq,1687976713380,BUY,26.0,30218.3,30218.3,30218.2,18.75,-18.5757,-68.3334,0.040931,2.2638,16,6693803.0,2023-06-28,1,26.0,1,26.0
liq,1687976774338,BUY,8.0,30220.5,30220.5,30220.5,25.0,-19.3023,-69.0564,0.041881,1.5286,16,6698954.0,2023-06-28,1,8.0,1,8.0
control,1687977748571,,,30238.5,,30238.5,18.75,-25.2435,74.9542,0.041175,-4.6011,16,6746060.0,2023-06-28,,,,
control,1687978917804,,,30182.9,,30182.9,75.0,-6.8689,-56.6851,0.076074,13.3998,16,6757699.0,2023-06-28,,,,
control,1687979510035,,,30176.9,,30176.9,93.75,-4.882,-54.708,0.144987,15.1199,16,6793577.0,2023-06-28,,,,
liq,1687980385357,SELL,346.0,30095.6,30095.6,30093.6,81.25,12.1066,-27.8419,0.089107,41.6956,16,6886868.0,2023-06-28,1,346.0,1,346.0
liq,1687980571296,SELL,16.0,30069.5,30069.5,30069.5,68.75,20.797,-19.1862,0.067729,49.9981,16,6955970.0,2023-06-28,21,506.0,21,506.0
liq,1687980847295,BUY,2.0,30025.5,30025.5,30025.5,31.8182,25.4562,-14.5456,0.030518,49.2106,22,8268450.0,2023-06-28,1,2.0,1,2.0
control,1687981872920,,,30034.7,,30034.7,68.1818,22.3853,-57.4342,0.055413,42.0539,22,8758385.0,2023-06-28,,,,
liq,1687982461701,BUY,85.0,30130.5,30130.5,30130.5,90.9091,0.5096,-89.0466,0.084777,9.2895,22,8821557.0,2023-06-28,1,85.0,1,85.0
liq,1687983488625,SELL,13.0,29940.0,29940.0,29940.0,22.7273,54.086,-25.9859,0.023733,71.173,22,9007037.0,2023-06-28,1,13.0,1,13.0
liq,1687985271071,BUY,45.0,30108.1,30108.1,30107.9,81.8182,-12.0361,58.0898,0.076218,12.5147,22,8340844.0,2023-06-28,1,45.0,1,45.0
control,1687985864538,,,30063.8,,30063.8,81.8182,12.6842,72.9107,0.071522,28.0793,22,8024371.0,2023-06-28,,,,
control,1687987858909,,,30084.0,,30084.0,95.4545,-4.0348,66.1472,0.081428,21.8409,22,7596214.0,2023-06-28,,,,
liq,1687988248566,BUY,3.0,30149.0,30149.0,30149.0,81.8182,-15.6113,44.445,0.068617,0.1152,22,7604488.0,2023-06-28,1,3.0,1,3.0
control,1687988609047,,,30164.1,,30164.1,81.8182,-20.6094,39.4168,0.070504,-4.8477,22,7646619.0,2023-06-28,,,,
control,1687989183796,,,30132.3,,30132.3,45.4545,-10.0777,50.0119,0.045988,6.2564,22,7421668.0,2023-06-28,,,,
control,1687989738231,,,30131.5,,30131.5,40.9091,-9.8125,50.2787,0.045651,6.1718,22,7301631.0,2023-06-28,,,,
control,1687992005672,,,30113.2,,30113.2,95.4545,-3.7414,46.34,0.084902,7.1933,22,6753779.0,2023-06-28,,,,
control,1687993322041,,,30088.2,,30088.2,95.4545,4.5644,54.6874,0.097317,8.1825,22,6324065.0,2023-06-28,,,,
control,1687993364163,,,30088.1,,30088.1,95.4545,4.5977,54.7208,0.097599,8.0619,22,6307878.0,2023-06-28,,,,
control,1687994278523,,,30156.0,,30156.0,72.7273,-17.9289,32.0814,0.073588,-16.7302,22,6207835.0,2023-06-28,,,,
control,1687995292097,,,30094.4,,30094.4,95.4545,2.5033,52.616,0.106704,2.4209,22,6183305.0,2023-06-28,,,,
liq,1687999932191,SELL,8.0,30032.8,30032.8,30032.8,70.5882,13.0063,73.2348,0.082596,10.7873,17,5905363.0,2023-06-29,1,8.0,1,8.0
liq,1688001560936,BUY,20.0,30183.0,30183.0,30181.8,40.0,-26.8583,23.1072,0.047494,-42.8397,15,5262414.0,2023-06-29,1,20.0,1,20.0
liq,1688001640801,BUY,20.0,30192.5,30192.5,30192.5,40.0,-29.9963,19.9535,0.052487,-45.8463,15,5273507.0,2023-06-29,2,27.0,2,27.0
control,1688004136322,,,30159.1,,30159.1,53.3333,-28.926,31.0502,0.075839,-34.4761,15,5115774.0,2023-06-29,,,,
control,1688004216434,,,30163.3,,30163.3,53.3333,-30.3144,29.6534,0.077972,-35.8527,15,5119475.0,2023-06-29,,,,
control,1688005457521,,,30180.9,,30180.9,33.3333,-36.1282,23.8046,0.055128,-41.9132,15,5099942.0,2023-06-29,,,,
control,1688009639819,,,30147.2,,30147.2,50.0,-24.9901,-64.7906,0.109538,-19.7756,10,3537028.0,2023-06-29,,,,
control,1688011740705,,,30152.9,,30152.9,60.0,-6.9196,-66.6688,0.151826,-14.4685,10,2701291.0,2023-06-29,,,,
control,1688012630690,,,30127.9,,30127.9,87.5,1.3726,-38.533,0.215902,-3.058,8,2580251.0,2023-06-29,,,,
control,1688014344485,,,30191.1,,30191.1,37.5,-19.5635,-59.3857,0.095298,-21.3202,8,2463975.0,2023-06-29,,,,
liq,1688015194306,BUY,8.0,30231.8,30231.8,30231.7,25.0,-32.9999,-72.7684,0.055702,-33.9024,8,2439917.0,2023-06-29,1,8.0,1,8.0
control,1688017555292,,,30175.3,,30175.3,75.0,-14.3377,25.6649,0.192568,-12.7939,8,2299827.0,2023-06-29,,,,
liq,1688022505076,BUY,4.0,30278.9,30278.9,30278.8,11.1111,-38.5524,-8.6382,0.009307,-42.5929,9,2130313.0,2023-06-29,1,4.0,1,4.0
liq,1688022826936,BUY,109.0,30322.4,30322.4,30322.3,10.0,-52.8429,-22.9716,0.021309,-54.9013,10,2185294.0,2023-06-29,6,410.0,6,410.0
liq,1688027482693,BUY,23.0,30436.0,30436.0,30435.9,7.1429,-80.0599,-0.4221,0.01432,-70.7371,14,2370801.0,2023-06-29,1,23.0,1,23.0
control,1688032691541,,,30437.1,,30437.1,57.1429,-20.7519,-60.5693,0.089391,-48.8465,14,2335359.0,2023-06-29,,,,
liq,1688033592466,BUY,6011.0,30476.9,30476.9,30476.8,21.4286,-33.7839,-73.5493,0.026638,-58.7129,14,2349920.0,2023-06-29,4,7242.0,4,7242.0
liq,1688033817454,BUY,1.0,30563.7,30563.7,30563.5,11.7647,-62.0877,-101.7401,0.010806,-80.8484,17,2541620.0,2023-06-29,2,39.0,2,39.0
liq,1688034014755,BUY,127.0,30571.4,30571.4,30571.3,52.9412,-64.5907,-104.2332,0.047469,-80.149,17,2624461.0,2023-06-29,2,177.0,2,177.0
liq,1688034309672,BUY,155.0,30630.0,30630.0,30629.9,5.2632,-83.5987,-3.9893,0.007014,-93.8407,19,2738222.0,2023-06-29,3,257.0,3,257.0
liq,1688034618078,BUY,25.0,30657.7,30657.7,30659.3,30.0,-92.5584,-132.0893,0.036702,-95.438,20,2956712.0,2023-06-29,1,25.0,1,25.0
liq,1688034837078,BUY,76.0,30672.8,30672.8,30672.7,0.0,-87.5332,2.0367,0.002512,-97.2722,21,3052829.0,2023-06-29,3,177.0,3,177.0
liq,1688034958409,BUY,48.0,30715.0,30715.0,30714.9,9.0909,-101.1522,-1.7171,0.010868,-108.2726,22,3125677.0,2023-06-29,1,48.0,1,48.0
liq,1688035910234,BUY,10.0,30735.0,30735.0,30734.9,0.0,-107.5936,1.7686,0.002879,-105.0107,23,3360952.0,2023-06-29,1,10.0,1,10.0
control,1688038019566,,,30638.8,,30638.8,95.2381,3.1328,-46.7331,0.135915,-57.0117,21,3874378.0,2023-06-29,,,,
liq,1688038818932,SELL,17.0,30570.2,30570.2,30569.8,38.0952,25.58,-24.3979,0.037875,-32.1529,21,4023034.0,2023-06-29,1,17.0,1,17.0
control,1688039517022,,,30635.5,,30635.5,95.2381,4.2103,-45.661,0.142474,-52.0667,21,4092547.0,2023-06-29,,,,
control,1688042763557,,,30648.9,,30648.9,95.0,-0.1636,-129.256,0.19202,-45.3646,20,4372048.0,2023-06-29,,,,
liq,1688044450383,BUY,2.0,30712.7,30712.7,30712.6,55.0,-20.9364,-149.7607,0.046698,-62.3608,20,4509741.0,2023-06-29,2,3.0,2,3.0
liq,1688044557078,BUY,11.0,30754.8,30754.8,30754.8,42.8571,-24.6313,5.3248,0.027605,-74.2047,21,4621332.0,2023-06-29,8,260.0,8,260.0
liq,1688045213283,SELL,6.0,30672.6,30672.6,30672.9,86.9565,2.1019,52.2125,0.097144,-41.9659,23,4909746.0,2023-06-29,1,6.0,1,6.0
control,1688045809260,,,30747.4,,30747.4,56.5217,-22.2305,27.7582,0.044642,-62.8059,23,5156964.0,2023-06-29,,,,
liq,1688047008792,SELL,14.0,30650.1,30650.1,30650.2,95.6522,-0.5551,59.5918,0.167219,-25.3384,23,5602189.0,2023-06-29,1,14.0,1,14.0
liq,1688047081108,SELL,25.0,30595.7,30595.7,30595.8,60.8696,17.2242,77.478,0.050271,-7.3998,23,5653110.0,2023-06-29,11,646.0,11,646.0
liq,1688048546641,BUY,21.0,30635.8,30635.8,30635.7,95.4545,4.1124,64.2873,0.145788,-21.2485,22,6485303.0,2023-06-29,1,21.0,1,21.0
liq,1688050093727,SELL,45.0,30499.5,30499.5,30499.5,38.0952,48.82,-70.9857,0.023379,23.8895,21,6838223.0,2023-06-29,2,51.0,2,51.0
liq,1688050251669,SELL,153.0,30461.1,30461.1,30461.2,33.3333,61.4878,-58.4689,0.024925,36.2206,21,6909101.0,2023-06-29,2,608.0,2,608.0
liq,1688050447908,SELL,59.0,30418.3,30418.3,30418.5,47.619,75.6448,-44.4807,0.044649,50.0841,21,6989898.0,2023-06-29,2,69.0,2,69.0
control,1688050794558,,,30435.2,,30435.2,66.6667,70.05,-59.9488,0.066549,44.0645,21,7107889.0,2023-06-29,,,,
